Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
AAPL.csv,Close,deepAR,96,288,96,4,1722577068,257.06,11,6793.7048,79.7698,35.1603,53.26
AAPL.csv,Close,nbeats,96,288,96,4,1722577068,26.96,16,4363.8135,55.8301,24.478,53.26
AAPL.csv,Close,tsmixer,96,288,96,4,1722577068,6.95,8,890.3384,24.1028,10.6508,50.65
AAPL.csv,Close,tft,96,288,96,4,1722577068,142.57,22,4705.1945,64.1696,28.092,49.09
AAPL.csv,Close,dlinear,96,288,96,4,1722577068,5.54,7,874.2144,23.4776,10.1902,53.26
