window_index,timestamp,prediction,actual
0,2024-05-07T00:00:00,172.00320444611845,180.754974
0,2024-05-08T00:00:00,171.55882990186507,181.091904
0,2024-05-09T00:00:00,171.71066357873121,182.905411
0,2024-05-10T00:00:00,176.69548998689766,181.645142
0,2024-05-13T00:00:00,171.57094679307832,184.850342
0,2024-05-14T00:00:00,174.4407842832182,185.991516
0,2024-05-15T00:00:00,147.9890516475713,188.263977
0,2024-05-16T00:00:00,166.357007645846,188.383041
0,2024-05-17T00:00:00,156.06489824593282,188.412827
0,2024-05-20T00:00:00,141.22567312962468,189.573853
0,2024-05-21T00:00:00,173.54587788566738,190.873779
0,2024-05-22T00:00:00,154.10530232424165,189.434906
0,2024-05-23T00:00:00,134.01199783495343,185.445786
0,2024-05-24T00:00:00,156.1178807818963,188.521973
0,2024-05-27T00:00:00,158.4419271622794,188.531891
0,2024-05-28T00:00:00,162.37059284520632,188.82959
0,2024-05-29T00:00:00,148.02231520658307,189.821899
0,2024-05-30T00:00:00,144.99729336814926,190.774551
0,2024-05-31T00:00:00,168.4462655503222,192.540894
0,2024-06-03T00:00:00,168.13058385777936,192.858429
0,2024-06-04T00:00:00,172.42603328886713,194.366776
0,2024-06-05T00:00:00,161.36742300411294,192.987427
0,2024-06-06T00:00:00,170.78146632099595,195.378937
0,2024-06-07T00:00:00,172.42388565528088,191.637863
0,2024-06-10T00:00:00,160.39801997597897,205.560181
0,2024-06-11T00:00:00,169.54493072760025,211.434753
0,2024-06-12T00:00:00,168.69949632150642,212.595764
0,2024-06-13T00:00:00,141.36711854018841,210.859222
0,2024-06-14T00:00:00,169.94243289365068,215.007141
0,2024-06-17T00:00:00,161.06307465973742,212.645401
0,2024-06-18T00:00:00,156.67732581586614,208.07077
0,2024-06-19T00:00:00,161.4431824384623,205.897598
0,2024-06-20T00:00:00,172.30388714075679,206.542572
0,2024-06-21T00:00:00,169.0033580960731,207.465469
0,2024-06-24T00:00:00,148.42429277377838,211.613373
0,2024-06-25T00:00:00,168.81170814408796,212.456863
0,2024-06-26T00:00:00,159.89543161476064,209.003555
0,2024-06-27T00:00:00,166.99733755087956,215.086548
0,2024-06-28T00:00:00,159.83774090212628,218.579498
0,2024-07-01T00:00:00,174.94228028498742,219.849701
0,2024-07-02T00:00:00,157.4650581217094,224.602905
0,2024-07-03T00:00:00,153.89175595578408,226.071548
0,2024-07-04T00:00:00,160.76372016404588,226.924957
0,2024-07-05T00:00:00,147.08880333908496,231.191956
0,2024-07-08T00:00:00,145.96921778381164,225.823486
0,2024-07-09T00:00:00,155.97527126404333,228.770691
0,2024-07-10T00:00:00,149.1729149053921,232.601044
0,2024-07-11T00:00:00,161.7367372524875,233.017853
0,2024-07-12T00:00:00,156.9293960603454,227.123459
0,2024-07-15T00:00:00,139.99556444436783,222.459503
0,2024-07-16T00:00:00,167.50090909544343,222.588501
0,2024-07-17T00:00:00,160.87876176477613,222.241196
0,2024-07-18T00:00:00,133.18811261903963,223.283127
0,2024-07-19T00:00:00,156.9377167490069,216.862793
