window_index,timestamp,prediction,actual
0,2024-05-07T00:00:00,175.900815521315,180.754974
0,2024-05-08T00:00:00,175.99854168248714,181.091904
0,2024-05-09T00:00:00,210.45701793371398,182.905411
0,2024-05-10T00:00:00,146.30817271642582,181.645142
0,2024-05-13T00:00:00,178.72440967704404,184.850342
0,2024-05-14T00:00:00,205.11581625983047,185.991516
0,2024-05-15T00:00:00,165.41060462112435,188.263977
0,2024-05-16T00:00:00,172.132359496616,188.383041
0,2024-05-17T00:00:00,180.50285866914416,188.412827
0,2024-05-20T00:00:00,190.12779978151622,189.573853
0,2024-05-21T00:00:00,170.63882796788158,190.873779
0,2024-05-22T00:00:00,157.97220558231072,189.434906
0,2024-05-23T00:00:00,189.01862321902442,185.445786
0,2024-05-24T00:00:00,156.31198760325054,188.521973
0,2024-05-27T00:00:00,189.00846132743544,188.531891
0,2024-05-28T00:00:00,154.22554707987823,188.82959
0,2024-05-29T00:00:00,187.04048333668538,189.821899
0,2024-05-30T00:00:00,154.3259515405345,190.774551
0,2024-05-31T00:00:00,211.57264985980333,192.540894
0,2024-06-03T00:00:00,201.17926822610343,192.858429
0,2024-06-04T00:00:00,175.28785448864798,194.366776
0,2024-06-05T00:00:00,144.49662129443396,192.987427
0,2024-06-06T00:00:00,192.58312646836583,195.378937
0,2024-06-07T00:00:00,206.77542337414843,191.637863
0,2024-06-10T00:00:00,149.3054004833071,205.560181
0,2024-06-11T00:00:00,171.67968541521122,211.434753
0,2024-06-12T00:00:00,156.8242250574171,212.595764
0,2024-06-13T00:00:00,176.43235270534302,210.859222
0,2024-06-14T00:00:00,156.5540434700187,215.007141
0,2024-06-17T00:00:00,179.4541966305331,212.645401
0,2024-06-18T00:00:00,179.4237105191131,208.07077
0,2024-06-19T00:00:00,155.52385429316297,205.897598
0,2024-06-20T00:00:00,165.78915663523821,206.542572
0,2024-06-21T00:00:00,173.3999097027552,207.465469
0,2024-06-24T00:00:00,165.13690246658774,211.613373
0,2024-06-25T00:00:00,167.3172750257088,212.456863
0,2024-06-26T00:00:00,185.98806799591802,209.003555
0,2024-06-27T00:00:00,150.18710765004005,215.086548
0,2024-06-28T00:00:00,183.5732002949698,218.579498
0,2024-07-01T00:00:00,142.42507340583524,219.849701
0,2024-07-02T00:00:00,190.2511030661976,224.602905
0,2024-07-03T00:00:00,178.6540631633422,226.071548
0,2024-07-04T00:00:00,114.56352637137013,226.924957
