Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tsmixer,ETTh1.csv,OT,96,96,24,364018532,0,2018-03-09T23:00:00+00:00,2018-03-13T22:00:00+00:00,13.3799,3.1016,33.8525,56.84
tsmixer,ETTh1.csv,OT,96,96,24,364018532,1,2018-03-10T23:00:00+00:00,2018-03-14T22:00:00+00:00,14.6136,3.2837,33.0705,56.84
tsmixer,ETTh1.csv,OT,96,96,24,364018532,2,2018-03-11T23:00:00+00:00,2018-03-15T22:00:00+00:00,13.4834,3.4273,40.7371,44.21
tsmixer,ETTh1.csv,OT,96,96,24,364018532,3,2018-03-12T23:00:00+00:00,2018-03-16T22:00:00+00:00,8.4562,2.6025,58.5285,52.63
tsmixer,ETTh1.csv,OT,96,96,24,364018532,4,2018-03-13T23:00:00+00:00,2018-03-17T22:00:00+00:00,15.3723,3.0478,96.5646,48.42
tsmixer,ETTh1.csv,OT,96,96,24,364018532,5,2018-03-14T23:00:00+00:00,2018-03-18T22:00:00+00:00,19.5053,3.8524,114.4998,52.63
tsmixer,ETTh1.csv,OT,96,96,24,364018532,6,2018-03-15T23:00:00+00:00,2018-03-19T22:00:00+00:00,4.016,1.7164,43.6695,55.79
tsmixer,ETTh1.csv,OT,96,96,24,364018532,7,2018-03-16T23:00:00+00:00,2018-03-20T22:00:00+00:00,11.0094,2.9162,74.7896,43.16
tsmixer,ETTh1.csv,OT,96,96,24,364018532,8,2018-03-17T23:00:00+00:00,2018-03-21T22:00:00+00:00,10.9041,2.9052,72.2052,52.63
tsmixer,ETTh1.csv,OT,96,96,24,364018532,9,2018-03-18T23:00:00+00:00,2018-03-22T22:00:00+00:00,7.0032,2.1641,54.9038,54.74
tsmixer,ETTh1.csv,OT,96,96,24,364018532,10,2018-03-19T23:00:00+00:00,2018-03-23T22:00:00+00:00,11.531,2.7394,38.9428,45.26
tsmixer,ETTh1.csv,OT,96,96,24,364018532,11,2018-03-20T23:00:00+00:00,2018-03-24T22:00:00+00:00,21.172,4.1312,46.3659,46.32
tsmixer,ETTh1.csv,OT,96,96,24,364018532,12,2018-03-21T23:00:00+00:00,2018-03-25T22:00:00+00:00,19.7222,3.9604,38.5307,50.53
tsmixer,ETTh1.csv,OT,96,96,24,364018532,13,2018-03-22T23:00:00+00:00,2018-03-26T22:00:00+00:00,12.9702,3.3346,30.4838,48.42
tsmixer,ETTh1.csv,OT,96,96,24,364018532,14,2018-03-23T23:00:00+00:00,2018-03-27T22:00:00+00:00,5.6045,2.0421,17.9606,51.58
tsmixer,ETTh1.csv,OT,96,96,24,364018532,15,2018-03-24T23:00:00+00:00,2018-03-28T22:00:00+00:00,2.0401,1.2132,10.7498,62.11
tsmixer,ETTh1.csv,OT,96,96,24,364018532,16,2018-03-25T23:00:00+00:00,2018-03-29T22:00:00+00:00,2.3909,1.2894,11.4595,48.42
tsmixer,ETTh1.csv,OT,96,96,24,364018532,17,2018-03-26T23:00:00+00:00,2018-03-30T22:00:00+00:00,4.7182,1.6436,22.4217,61.05
tsmixer,ETTh1.csv,OT,96,96,24,364018532,18,2018-03-27T23:00:00+00:00,2018-03-31T22:00:00+00:00,9.5418,2.5905,40.114,44.21
tsmixer,ETTh1.csv,OT,96,96,24,364018532,19,2018-03-28T23:00:00+00:00,2018-04-01T22:00:00+00:00,7.3279,2.1822,34.1726,52.63
tsmixer,ETTh1.csv,OT,96,96,24,364018532,20,2018-03-29T23:00:00+00:00,2018-04-02T22:00:00+00:00,5.7877,2.0645,30.6424,46.32
tsmixer,ETTh1.csv,OT,96,96,24,364018532,21,2018-03-30T23:00:00+00:00,2018-04-03T22:00:00+00:00,3.8797,1.7941,19.7346,42.11
tsmixer,ETTh1.csv,OT,96,96,24,364018532,22,2018-03-31T23:00:00+00:00,2018-04-04T22:00:00+00:00,11.3324,3.1899,39.0842,55.79
tsmixer,ETTh1.csv,OT,96,96,24,364018532,23,2018-04-01T23:00:00+00:00,2018-04-05T22:00:00+00:00,21.3999,3.3934,4046381167.3861,49.47
tsmixer,ETTh1.csv,OT,96,96,24,364018532,24,2018-04-02T23:00:00+00:00,2018-04-06T22:00:00+00:00,34.8096,4.9492,5097147335.9047,42.11
tsmixer,ETTh1.csv,OT,96,96,24,364018532,25,2018-04-03T23:00:00+00:00,2018-04-07T22:00:00+00:00,52.905,6.8122,5831580717.4637,48.42
tsmixer,ETTh1.csv,OT,96,96,24,364018532,26,2018-04-04T23:00:00+00:00,2018-04-08T22:00:00+00:00,9.198,2.6526,2530696556.6144,56.84
tsmixer,ETTh1.csv,OT,96,96,24,364018532,27,2018-04-05T23:00:00+00:00,2018-04-09T22:00:00+00:00,3.1406,1.4651,182375130.642,48.42
tsmixer,ETTh1.csv,OT,96,96,24,364018532,28,2018-04-06T23:00:00+00:00,2018-04-10T22:00:00+00:00,4.5942,1.8853,26.8263,55.79
tsmixer,ETTh1.csv,OT,96,96,24,364018532,29,2018-04-07T23:00:00+00:00,2018-04-11T22:00:00+00:00,12.7386,3.2174,34.1704,40.0
tsmixer,ETTh1.csv,OT,96,96,24,364018532,30,2018-04-08T23:00:00+00:00,2018-04-12T22:00:00+00:00,8.7734,2.594,27.4769,53.68
tsmixer,ETTh1.csv,OT,96,96,24,364018532,31,2018-04-09T23:00:00+00:00,2018-04-13T22:00:00+00:00,3.1862,1.4696,24.1838,54.74
tsmixer,ETTh1.csv,OT,96,96,24,364018532,32,2018-04-10T23:00:00+00:00,2018-04-14T22:00:00+00:00,16.4046,3.6274,73.8558,54.74
tsmixer,ETTh1.csv,OT,96,96,24,364018532,33,2018-04-11T23:00:00+00:00,2018-04-15T22:00:00+00:00,11.9436,3.2221,67.2543,52.63
tsmixer,ETTh1.csv,OT,96,96,24,364018532,34,2018-04-12T23:00:00+00:00,2018-04-16T22:00:00+00:00,4.6505,1.8045,38.0163,53.68
tsmixer,ETTh1.csv,OT,96,96,24,364018532,35,2018-04-13T23:00:00+00:00,2018-04-17T22:00:00+00:00,1.2447,0.9219,16.3387,56.84
tsmixer,ETTh1.csv,OT,96,96,24,364018532,36,2018-04-14T23:00:00+00:00,2018-04-18T22:00:00+00:00,1.9519,0.9834,11.2337,56.84
tsmixer,ETTh1.csv,OT,96,96,24,364018532,37,2018-04-15T23:00:00+00:00,2018-04-19T22:00:00+00:00,8.2619,2.3547,25.1471,57.89
tsmixer,ETTh1.csv,OT,96,96,24,364018532,38,2018-04-16T23:00:00+00:00,2018-04-20T22:00:00+00:00,9.2506,2.6478,26.5476,53.68
tsmixer,ETTh1.csv,OT,96,96,24,364018532,39,2018-04-17T23:00:00+00:00,2018-04-21T22:00:00+00:00,9.272,2.6362,25.372,55.79
tsmixer,ETTh1.csv,OT,96,96,24,364018532,40,2018-04-18T23:00:00+00:00,2018-04-22T22:00:00+00:00,4.8559,1.8294,17.7537,64.21
tsmixer,ETTh1.csv,OT,96,96,24,364018532,41,2018-04-19T23:00:00+00:00,2018-04-23T22:00:00+00:00,5.2861,1.8126,27.6997,52.63
tsmixer,ETTh1.csv,OT,96,96,24,364018532,42,2018-04-20T23:00:00+00:00,2018-04-24T22:00:00+00:00,6.4846,1.9306,34.9576,48.42
tsmixer,ETTh1.csv,OT,96,96,24,364018532,43,2018-04-21T23:00:00+00:00,2018-04-25T22:00:00+00:00,4.641,1.5493,29.0022,55.79
tsmixer,ETTh1.csv,OT,96,96,24,364018532,44,2018-04-22T23:00:00+00:00,2018-04-26T22:00:00+00:00,6.7733,1.9991,36.6526,52.63
tsmixer,ETTh1.csv,OT,96,96,24,364018532,45,2018-04-23T23:00:00+00:00,2018-04-27T22:00:00+00:00,4.1471,1.6902,16.8006,54.74
tsmixer,ETTh1.csv,OT,96,96,24,364018532,46,2018-04-24T23:00:00+00:00,2018-04-28T22:00:00+00:00,5.0942,1.8699,16.8449,47.37
tsmixer,ETTh1.csv,OT,96,96,24,364018532,47,2018-04-25T23:00:00+00:00,2018-04-29T22:00:00+00:00,6.9166,2.3619,20.283,58.95
tsmixer,ETTh1.csv,OT,96,96,24,364018532,48,2018-04-26T23:00:00+00:00,2018-04-30T22:00:00+00:00,7.4466,2.1725,16.7284,63.16
tsmixer,ETTh1.csv,OT,96,96,24,364018532,49,2018-04-27T23:00:00+00:00,2018-05-01T22:00:00+00:00,6.8956,2.1613,17.2208,55.79
tsmixer,ETTh1.csv,OT,96,96,24,364018532,50,2018-04-28T23:00:00+00:00,2018-05-02T22:00:00+00:00,6.4072,2.0781,16.7048,56.84
tsmixer,ETTh1.csv,OT,96,96,24,364018532,51,2018-04-29T23:00:00+00:00,2018-05-03T22:00:00+00:00,3.3391,1.5251,14.1073,52.63
tsmixer,ETTh1.csv,OT,96,96,24,364018532,52,2018-04-30T23:00:00+00:00,2018-05-04T22:00:00+00:00,5.1131,1.8071,18.9308,51.58
tsmixer,ETTh1.csv,OT,96,96,24,364018532,53,2018-05-01T23:00:00+00:00,2018-05-05T22:00:00+00:00,1.7343,1.0307,10.0586,51.58
tsmixer,ETTh1.csv,OT,96,96,24,364018532,54,2018-05-02T23:00:00+00:00,2018-05-06T22:00:00+00:00,3.2662,1.4352,14.3266,48.42
tsmixer,ETTh1.csv,OT,96,96,24,364018532,55,2018-05-03T23:00:00+00:00,2018-05-07T22:00:00+00:00,6.2236,1.9661,22.6952,46.32
tsmixer,ETTh1.csv,OT,96,96,24,364018532,56,2018-05-04T23:00:00+00:00,2018-05-08T22:00:00+00:00,11.7599,2.9218,35.0695,49.47
tsmixer,ETTh1.csv,OT,96,96,24,364018532,57,2018-05-05T23:00:00+00:00,2018-05-09T22:00:00+00:00,5.3573,2.05,24.4302,58.95
tsmixer,ETTh1.csv,OT,96,96,24,364018532,58,2018-05-06T23:00:00+00:00,2018-05-10T22:00:00+00:00,2.1079,1.1661,14.3519,50.53
tsmixer,ETTh1.csv,OT,96,96,24,364018532,59,2018-05-07T23:00:00+00:00,2018-05-11T22:00:00+00:00,2.867,1.433,17.3769,56.84
tsmixer,ETTh1.csv,OT,96,96,24,364018532,60,2018-05-08T23:00:00+00:00,2018-05-12T22:00:00+00:00,2.5542,1.3057,15.7606,46.32
tsmixer,ETTh1.csv,OT,96,96,24,364018532,61,2018-05-09T23:00:00+00:00,2018-05-13T22:00:00+00:00,3.7643,1.5774,17.2783,60.0
tsmixer,ETTh1.csv,OT,96,96,24,364018532,62,2018-05-10T23:00:00+00:00,2018-05-14T22:00:00+00:00,22.2882,4.3019,35.3319,58.95
tsmixer,ETTh1.csv,OT,96,96,24,364018532,63,2018-05-11T23:00:00+00:00,2018-05-15T22:00:00+00:00,22.1214,3.9687,28.1964,62.11
tsmixer,ETTh1.csv,OT,96,96,24,364018532,64,2018-05-12T23:00:00+00:00,2018-05-16T22:00:00+00:00,30.478,5.2192,35.2348,68.42
tsmixer,ETTh1.csv,OT,96,96,24,364018532,65,2018-05-13T23:00:00+00:00,2018-05-17T22:00:00+00:00,10.7049,2.8699,18.9321,54.74
tsmixer,ETTh1.csv,OT,96,96,24,364018532,66,2018-05-14T23:00:00+00:00,2018-05-18T22:00:00+00:00,5.6895,1.809,15.5879,51.58
tsmixer,ETTh1.csv,OT,96,96,24,364018532,67,2018-05-15T23:00:00+00:00,2018-05-19T22:00:00+00:00,20.0836,3.5984,41.0554,36.84
tsmixer,ETTh1.csv,OT,96,96,24,364018532,68,2018-05-16T23:00:00+00:00,2018-05-20T22:00:00+00:00,44.885,6.1032,79.6632,47.37
tsmixer,ETTh1.csv,OT,96,96,24,364018532,69,2018-05-17T23:00:00+00:00,2018-05-21T22:00:00+00:00,41.3351,5.8517,87.8611,43.16
tsmixer,ETTh1.csv,OT,96,96,24,364018532,70,2018-05-18T23:00:00+00:00,2018-05-22T22:00:00+00:00,30.0392,5.0082,78.9495,49.47
tsmixer,ETTh1.csv,OT,96,96,24,364018532,71,2018-05-19T23:00:00+00:00,2018-05-23T22:00:00+00:00,20.3284,4.1148,63.399,52.63
tsmixer,ETTh1.csv,OT,96,96,24,364018532,72,2018-05-20T23:00:00+00:00,2018-05-24T22:00:00+00:00,3.6651,1.5227,22.7255,46.32
tsmixer,ETTh1.csv,OT,96,96,24,364018532,73,2018-05-21T23:00:00+00:00,2018-05-25T22:00:00+00:00,2.2407,1.1542,16.1748,51.58
tsmixer,ETTh1.csv,OT,96,96,24,364018532,74,2018-05-22T23:00:00+00:00,2018-05-26T22:00:00+00:00,3.8133,1.6971,18.4735,46.32
tsmixer,ETTh1.csv,OT,96,96,24,364018532,75,2018-05-23T23:00:00+00:00,2018-05-27T22:00:00+00:00,1.5796,0.9469,10.7101,46.32
tsmixer,ETTh1.csv,OT,96,96,24,364018532,76,2018-05-24T23:00:00+00:00,2018-05-28T22:00:00+00:00,2.606,1.3387,14.983,40.0
tsmixer,ETTh1.csv,OT,96,96,24,364018532,77,2018-05-25T23:00:00+00:00,2018-05-29T22:00:00+00:00,8.7417,2.8352,27.7883,52.63
tsmixer,ETTh1.csv,OT,96,96,24,364018532,78,2018-05-26T23:00:00+00:00,2018-05-30T22:00:00+00:00,3.3856,1.6674,15.3709,56.84
tsmixer,ETTh1.csv,OT,96,96,24,364018532,79,2018-05-27T23:00:00+00:00,2018-05-31T22:00:00+00:00,2.4937,1.4631,13.5132,44.21
tsmixer,ETTh1.csv,OT,96,96,24,364018532,80,2018-05-28T23:00:00+00:00,2018-06-01T22:00:00+00:00,0.3851,0.4893,4.7809,44.21
tsmixer,ETTh1.csv,OT,96,96,24,364018532,81,2018-05-29T23:00:00+00:00,2018-06-02T22:00:00+00:00,0.5511,0.5776,5.6907,41.05
