Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
TSLA.csv,Close,deepAR,96,288,96,4,1002098627,855.32,37,7938.7866,76.2661,30.5966,50.39
TSLA.csv,Close,nbeats,96,288,96,4,1002098627,36.68,15,8124.4047,75.9663,27.4197,48.3
TSLA.csv,Close,tsmixer,96,288,96,4,1002098627,10.13,14,7288.8117,63.6257,19.5273,51.96
TSLA.csv,Close,tft,96,288,96,4,1002098627,83.24,7,11654.241,83.9521,27.3555,53.0
TSLA.csv,Close,dlinear,96,288,96,4,1002098627,6.76,8,10134.6486,71.4403,22.6489,54.83
