window_index,timestamp,prediction,actual
0,2024-05-06T01:00:00+00:00,54.633117971257,59.088612
0,2024-05-06T02:00:00+00:00,54.64633813530591,59.305637
0,2024-05-06T03:00:00+00:00,54.52701673607041,59.333958
0,2024-05-06T04:00:00+00:00,54.63347772288207,59.692524
0,2024-05-06T05:00:00+00:00,54.20527414489776,59.994476
0,2024-05-06T06:00:00+00:00,54.00834837148531,59.541542
0,2024-05-06T07:00:00+00:00,53.1061167900144,59.569847
0,2024-05-06T08:00:00+00:00,52.74858316118201,59.749138
0,2024-05-06T09:00:00+00:00,52.93917126292127,59.475491
0,2024-05-06T10:00:00+00:00,52.489496839261065,59.041428
0,2024-05-06T11:00:00+00:00,52.384307730241986,59.362255
0,2024-05-06T12:00:00+00:00,52.55845584367644,59.447178
0,2024-05-06T13:00:00+00:00,52.06246127377075,58.588501
0,2024-05-06T14:00:00+00:00,51.66664195165282,58.503582
0,2024-05-06T15:00:00+00:00,51.01406572299204,58.333729
0,2024-05-06T16:00:00+00:00,51.23622793126878,58.220493
0,2024-05-06T17:00:00+00:00,51.13143445461428,58.475269
0,2024-05-06T18:00:00+00:00,50.540938514913094,59.38113
0,2024-05-06T19:00:00+00:00,50.81445455949638,59.38113
0,2024-05-06T20:00:00+00:00,50.18666059107612,60.334175
0,2024-05-06T21:00:00+00:00,50.32715918046152,60.315292
0,2024-05-06T22:00:00+00:00,50.02561272448221,60.532326
0,2024-05-06T23:00:00+00:00,50.01727139677647,60.305862
0,2024-05-07T00:00:00+00:00,49.853869564824805,60.00391
0,2024-05-07T01:00:00+00:00,49.532972059490575,59.966164
0,2024-05-07T02:00:00+00:00,48.89355461992953,59.333958
0,2024-05-07T03:00:00+00:00,48.91286034624508,59.437752
0,2024-05-07T04:00:00+00:00,48.56001765198844,59.48053
0,2024-05-07T05:00:00+00:00,48.731859955794484,59.5471
0,2024-05-07T06:00:00+00:00,48.351161532689424,59.55661
0,2024-05-07T07:00:00+00:00,48.47132801776334,59.128693
0,2024-05-07T08:00:00+00:00,48.17064081107226,59.689739
0,2024-05-07T09:00:00+00:00,47.995447435042124,60.830853
0,2024-05-07T10:00:00+00:00,48.08251204945948,60.707237
0,2024-05-07T11:00:00+00:00,47.824267980687,60.906933
0,2024-05-07T12:00:00+00:00,47.73296282939773,60.773796
0,2024-05-07T13:00:00+00:00,48.111212864146324,60.526554
0,2024-05-07T14:00:00+00:00,47.70726466606975,60.174709
0,2024-05-07T15:00:00+00:00,47.48597020515112,60.05109
