Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
ETTh2.csv,OT,deepAR,192,96,24,101,1694989322,468.34,22,50.2275,5.5242,23.7694,75.07
ETTh2.csv,OT,nbeats,192,96,24,101,1694989322,116.43,17,40.4503,5.1257,19.0389,61.17
ETTh2.csv,OT,tsmixer,192,96,24,101,1694989322,35.5,11,36.0246,4.864,18.2917,72.98
ETTh2.csv,OT,tft,192,96,24,101,1694989322,278.48,10,58.0981,6.1172,24.0272,44.5
ETTh2.csv,OT,dlinear,192,96,24,101,1694989322,29.81,14,35.7567,4.8507,18.3303,78.46
