Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tft,ETTh2.csv,OT,96,96,24,931311968,0,2018-03-09T23:00:00,2018-03-13T22:00:00,68.7281,6.8514,33.6504,49.47
tft,ETTh2.csv,OT,96,96,24,931311968,1,2018-03-10T23:00:00,2018-03-14T22:00:00,62.0105,6.3437,26.1799,46.32
tft,ETTh2.csv,OT,96,96,24,931311968,2,2018-03-11T23:00:00,2018-03-15T22:00:00,51.8949,5.904,22.6331,45.26
tft,ETTh2.csv,OT,96,96,24,931311968,3,2018-03-12T23:00:00,2018-03-16T22:00:00,68.8869,6.7668,34.4343,49.47
tft,ETTh2.csv,OT,96,96,24,931311968,4,2018-03-13T23:00:00,2018-03-17T22:00:00,63.5368,6.6663,40.4262,50.53
tft,ETTh2.csv,OT,96,96,24,931311968,5,2018-03-14T23:00:00,2018-03-18T22:00:00,99.2563,8.1513,54.188,46.32
tft,ETTh2.csv,OT,96,96,24,931311968,6,2018-03-15T23:00:00,2018-03-19T22:00:00,151.8295,11.1981,75.4914,45.26
tft,ETTh2.csv,OT,96,96,24,931311968,7,2018-03-16T23:00:00,2018-03-20T22:00:00,116.6121,9.1672,66.1314,42.11
tft,ETTh2.csv,OT,96,96,24,931311968,8,2018-03-17T23:00:00,2018-03-21T22:00:00,112.6706,9.5856,68.7517,42.11
tft,ETTh2.csv,OT,96,96,24,931311968,9,2018-03-18T23:00:00,2018-03-22T22:00:00,110.4156,9.0334,69.4597,44.21
tft,ETTh2.csv,OT,96,96,24,931311968,10,2018-03-19T23:00:00,2018-03-23T22:00:00,99.0946,8.4057,62.9545,44.21
tft,ETTh2.csv,OT,96,96,24,931311968,11,2018-03-20T23:00:00,2018-03-24T22:00:00,74.4021,7.0856,44.8751,44.21
tft,ETTh2.csv,OT,96,96,24,931311968,12,2018-03-21T23:00:00,2018-03-25T22:00:00,63.0473,6.4436,32.7265,49.47
tft,ETTh2.csv,OT,96,96,24,931311968,13,2018-03-22T23:00:00,2018-03-26T22:00:00,52.4048,5.9919,24.002,48.42
tft,ETTh2.csv,OT,96,96,24,931311968,14,2018-03-23T23:00:00,2018-03-27T22:00:00,48.4863,5.9254,21.5449,47.37
tft,ETTh2.csv,OT,96,96,24,931311968,15,2018-03-24T23:00:00,2018-03-28T22:00:00,56.6221,6.2336,21.3766,53.68
tft,ETTh2.csv,OT,96,96,24,931311968,16,2018-03-25T23:00:00,2018-03-29T22:00:00,47.6484,5.7305,20.0192,50.53
tft,ETTh2.csv,OT,96,96,24,931311968,17,2018-03-26T23:00:00,2018-03-30T22:00:00,66.1256,6.5571,23.9827,50.53
tft,ETTh2.csv,OT,96,96,24,931311968,18,2018-03-27T23:00:00,2018-03-31T22:00:00,81.1099,7.2525,26.8303,40.0
tft,ETTh2.csv,OT,96,96,24,931311968,19,2018-03-28T23:00:00,2018-04-01T22:00:00,77.2341,7.1323,26.1673,36.84
tft,ETTh2.csv,OT,96,96,24,931311968,20,2018-03-29T23:00:00,2018-04-02T22:00:00,79.9358,7.5507,27.0507,37.89
tft,ETTh2.csv,OT,96,96,24,931311968,21,2018-03-30T23:00:00,2018-04-03T22:00:00,62.9894,6.5412,22.3494,37.89
tft,ETTh2.csv,OT,96,96,24,931311968,22,2018-03-31T23:00:00,2018-04-04T22:00:00,103.4234,7.7879,30.7322,42.11
tft,ETTh2.csv,OT,96,96,24,931311968,23,2018-04-01T23:00:00,2018-04-05T22:00:00,199.2917,11.2706,63.3898,40.0
tft,ETTh2.csv,OT,96,96,24,931311968,24,2018-04-02T23:00:00,2018-04-06T22:00:00,291.3539,15.0459,89.1085,36.84
tft,ETTh2.csv,OT,96,96,24,931311968,25,2018-04-03T23:00:00,2018-04-07T22:00:00,360.526,17.8018,109.8914,42.11
tft,ETTh2.csv,OT,96,96,24,931311968,26,2018-04-04T23:00:00,2018-04-08T22:00:00,295.8807,15.9094,101.1595,44.21
tft,ETTh2.csv,OT,96,96,24,931311968,27,2018-04-05T23:00:00,2018-04-09T22:00:00,72.7797,6.896,38.9565,49.47
tft,ETTh2.csv,OT,96,96,24,931311968,28,2018-04-06T23:00:00,2018-04-10T22:00:00,78.7906,7.3906,31.6698,47.37
tft,ETTh2.csv,OT,96,96,24,931311968,29,2018-04-07T23:00:00,2018-04-11T22:00:00,95.5637,8.0997,29.6308,48.42
tft,ETTh2.csv,OT,96,96,24,931311968,30,2018-04-08T23:00:00,2018-04-12T22:00:00,79.2045,7.3973,23.9736,47.37
tft,ETTh2.csv,OT,96,96,24,931311968,31,2018-04-09T23:00:00,2018-04-13T22:00:00,50.2587,5.5959,20.0536,45.26
tft,ETTh2.csv,OT,96,96,24,931311968,32,2018-04-10T23:00:00,2018-04-14T22:00:00,103.0576,8.4981,39.5677,45.26
tft,ETTh2.csv,OT,96,96,24,931311968,33,2018-04-11T23:00:00,2018-04-15T22:00:00,103.3312,8.7901,43.445,42.11
tft,ETTh2.csv,OT,96,96,24,931311968,34,2018-04-12T23:00:00,2018-04-16T22:00:00,153.7365,11.1013,56.9814,44.21
tft,ETTh2.csv,OT,96,96,24,931311968,35,2018-04-13T23:00:00,2018-04-17T22:00:00,94.9091,8.2575,42.8153,44.21
tft,ETTh2.csv,OT,96,96,24,931311968,36,2018-04-14T23:00:00,2018-04-18T22:00:00,60.1556,6.3772,28.6202,50.53
tft,ETTh2.csv,OT,96,96,24,931311968,37,2018-04-15T23:00:00,2018-04-19T22:00:00,75.8944,7.0385,25.5465,49.47
tft,ETTh2.csv,OT,96,96,24,931311968,38,2018-04-16T23:00:00,2018-04-20T22:00:00,122.141,9.243,29.0175,46.32
tft,ETTh2.csv,OT,96,96,24,931311968,39,2018-04-17T23:00:00,2018-04-21T22:00:00,128.2713,9.6508,28.7307,46.32
tft,ETTh2.csv,OT,96,96,24,931311968,40,2018-04-18T23:00:00,2018-04-22T22:00:00,102.5263,8.8039,26.1621,49.47
tft,ETTh2.csv,OT,96,96,24,931311968,41,2018-04-19T23:00:00,2018-04-23T22:00:00,63.4818,6.728,22.4068,50.53
tft,ETTh2.csv,OT,96,96,24,931311968,42,2018-04-20T23:00:00,2018-04-24T22:00:00,110.0135,8.7406,34.5106,42.11
tft,ETTh2.csv,OT,96,96,24,931311968,43,2018-04-21T23:00:00,2018-04-25T22:00:00,131.19,9.7093,40.1684,47.37
tft,ETTh2.csv,OT,96,96,24,931311968,44,2018-04-22T23:00:00,2018-04-26T22:00:00,142.5998,10.2664,42.7479,48.42
tft,ETTh2.csv,OT,96,96,24,931311968,45,2018-04-23T23:00:00,2018-04-27T22:00:00,102.503,8.3231,33.1758,37.89
tft,ETTh2.csv,OT,96,96,24,931311968,46,2018-04-24T23:00:00,2018-04-28T22:00:00,76.1742,6.7816,25.2487,47.37
tft,ETTh2.csv,OT,96,96,24,931311968,47,2018-04-25T23:00:00,2018-04-29T22:00:00,58.4374,6.2281,20.8984,49.47
tft,ETTh2.csv,OT,96,96,24,931311968,48,2018-04-26T23:00:00,2018-04-30T22:00:00,50.1949,5.7439,18.46,48.42
tft,ETTh2.csv,OT,96,96,24,931311968,49,2018-04-27T23:00:00,2018-05-01T22:00:00,46.7488,5.5575,16.985,51.58
tft,ETTh2.csv,OT,96,96,24,931311968,50,2018-04-28T23:00:00,2018-05-02T22:00:00,41.8603,5.2407,15.8315,48.42
tft,ETTh2.csv,OT,96,96,24,931311968,51,2018-04-29T23:00:00,2018-05-03T22:00:00,48.9203,5.5295,17.5336,47.37
tft,ETTh2.csv,OT,96,96,24,931311968,52,2018-04-30T23:00:00,2018-05-04T22:00:00,60.5993,6.2162,20.8072,50.53
tft,ETTh2.csv,OT,96,96,24,931311968,53,2018-05-01T23:00:00,2018-05-05T22:00:00,91.9086,7.7235,27.4748,43.16
tft,ETTh2.csv,OT,96,96,24,931311968,54,2018-05-02T23:00:00,2018-05-06T22:00:00,92.8561,7.8636,28.296,48.42
tft,ETTh2.csv,OT,96,96,24,931311968,55,2018-05-03T23:00:00,2018-05-07T22:00:00,106.4255,8.5127,31.0096,38.95
tft,ETTh2.csv,OT,96,96,24,931311968,56,2018-05-04T23:00:00,2018-05-08T22:00:00,88.5,8.1917,29.0631,40.0
tft,ETTh2.csv,OT,96,96,24,931311968,57,2018-05-05T23:00:00,2018-05-09T22:00:00,84.7526,7.7577,27.4968,41.05
tft,ETTh2.csv,OT,96,96,24,931311968,58,2018-05-06T23:00:00,2018-05-10T22:00:00,86.378,7.833,28.0452,47.37
tft,ETTh2.csv,OT,96,96,24,931311968,59,2018-05-07T23:00:00,2018-05-11T22:00:00,68.293,6.493,22.9611,46.32
tft,ETTh2.csv,OT,96,96,24,931311968,60,2018-05-08T23:00:00,2018-05-12T22:00:00,80.8474,7.2083,25.489,48.42
tft,ETTh2.csv,OT,96,96,24,931311968,61,2018-05-09T23:00:00,2018-05-13T22:00:00,61.1219,6.1639,21.0381,51.58
