window_index,timestamp,prediction,actual
0,2024-05-07T00:00:00,487.77172122519914,504.853424
0,2024-05-08T00:00:00,497.57886760254195,504.902161
0,2024-05-09T00:00:00,493.39486488470345,507.81134
0,2024-05-10T00:00:00,503.5026156780891,508.465546
0,2024-05-13T00:00:00,508.37012746971686,508.533783
0,2024-05-14T00:00:00,508.04469838961086,510.866974
0,2024-05-15T00:00:00,514.6880958631357,517.193115
0,2024-05-16T00:00:00,508.77402674797463,516.129028
0,2024-05-17T00:00:00,522.7356903234905,516.870911
0,2024-05-20T00:00:00,514.3394372781031,517.466431
0,2024-05-21T00:00:00,515.7918047476098,518.735535
0,2024-05-22T00:00:00,501.86050735253275,517.241882
0,2024-05-23T00:00:00,502.03798542271977,513.463806
0,2024-05-24T00:00:00,505.5857938130341,516.861206
0,2024-05-27T00:00:00,508.5767836591108,517.222351
0,2024-05-28T00:00:00,503.4729889203751,513.600525
0,2024-05-29T00:00:00,508.26755541398575,510.193451
0,2024-05-30T00:00:00,503.4529995824447,514.840332
0,2024-05-31T00:00:00,504.08140920105745,515.260132
0,2024-06-03T00:00:00,502.1263505923906,515.836121
0,2024-06-04T00:00:00,494.67029431185597,521.96698
0,2024-06-05T00:00:00,504.60786987297683,521.957153
0,2024-06-06T00:00:00,499.371892937037,521.322571
0,2024-06-07T00:00:00,504.1801345969957,522.933289
0,2024-06-10T00:00:00,503.194442564268,524.192688
0,2024-06-11T00:00:00,502.6970603141095,528.497864
0,2024-06-12T00:00:00,508.91645285775917,529.562134
0,2024-06-13T00:00:00,502.8009367447596,529.884216
0,2024-06-14T00:00:00,513.0767857402843,534.101624
0,2024-06-17T00:00:00,515.7257053408873,535.458496
0,2024-06-18T00:00:00,519.7274195867674,534.003967
0,2024-06-19T00:00:00,508.43796327362463,533.288086
0,2024-06-20T00:00:00,519.8612800243131,531.554565
0,2024-06-21T00:00:00,529.4789430973422,533.60144
0,2024-06-24T00:00:00,517.3672237898879,534.267456
0,2024-06-25T00:00:00,543.3947126151988,535.109741
0,2024-06-26T00:00:00,528.0075832643652,533.004028
0,2024-06-27T00:00:00,520.7537964855987,534.101013
0,2024-06-28T00:00:00,528.4081177538192,537.695251
0,2024-07-01T00:00:00,526.1086377015763,540.094849
0,2024-07-02T00:00:00,530.0308764667238,543.209229
0,2024-07-03T00:00:00,531.2895816473036,543.836121
0,2024-07-04T00:00:00,530.524320667764,544.36499
0,2024-07-05T00:00:00,544.3776463519196,549.751648
0,2024-07-08T00:00:00,534.4796506768754,545.011353
0,2024-07-09T00:00:00,526.0239945698909,548.449036
0,2024-07-10T00:00:00,532.0235210125467,549.957336
0,2024-07-11T00:00:00,521.8113122200757,553.218567
1,2024-07-17T00:00:00,533.0400694048228,545.461853
1,2024-07-18T00:00:00,543.3210029700954,541.269958
1,2024-07-19T00:00:00,538.319813519573,537.67572
1,2024-07-22T00:00:00,545.2695064716853,543.219116
1,2024-07-23T00:00:00,553.7652908006999,542.367004
1,2024-07-24T00:00:00,548.5420419053708,530.075562
1,2024-07-25T00:00:00,556.5556727691089,527.313599
1,2024-07-26T00:00:00,552.101955227258,533.219482
1,2024-07-29T00:00:00,566.2397509574394,533.532898
1,2024-07-30T00:00:00,555.8961575473325,530.829712
1,2024-07-31T00:00:00,559.1698062691653,539.45813
1,2024-08-01T00:00:00,547.0209579711828,531.81897
1,2024-08-02T00:00:00,544.2116584123883,521.917297
1,2024-08-05T00:00:00,549.9131642644777,506.717163
1,2024-08-06T00:00:00,551.0124947694467,511.388916
