epoch,step,train_loss,val_loss
0,49,0.3320767189169169,
0,99,0.23000646067280867,
0,149,0.2197445817590268,
0,199,0.2012405598869485,
0,249,0.2117254374107375,
0,299,0.18607492674696757,
0,349,0.19371455669152415,
0,399,0.1598130729602887,
0,449,0.15775733932541192,
0,499,0.1662316072974192,
0,549,0.17720178436363346,
0,599,0.15722111962537735,
0,649,0.13295448430033535,
0,699,0.1314261284747128,
0,749,0.14814577407316695,
0,799,2.6825247579864833,
0,849,0.1357979573766877,
0,899,0.12637362137961347,
0,949,0.1379928225454916,
0,999,0.10195937560064956,
0,1049,4.996906615274,
0,1099,0.1172363781458234,
0,1146,,0.15565021177578417
1,1149,0.12164210430350963,
1,1199,0.12543459259560444,
1,1249,0.10071151568677358,
1,1299,2.2784112861313215,
1,1349,0.09647386410913945,
1,1399,1.3285820958528733,
1,1449,0.10815933267624242,
1,1499,0.11501167958227,
1,1549,0.09204058233364767,
1,1599,2.510976785242131,
1,1649,2.6573234109295374,
1,1699,0.09592193925864281,
1,1749,0.08796952212709691,
1,1799,0.09205495405940003,
1,1849,0.10005602801781452,
1,1899,1.2959713174500316,
1,1949,0.09444083925358478,
1,1999,0.08970474568974848,
1,2049,0.09856229558297015,
1,2099,0.0789626084897215,
1,2149,0.09947767453506606,
1,2199,0.3152943489346705,
1,2249,0.08882678541351757,
1,2293,,0.1554560771246653
2,2299,0.10595808926614558,
2,2349,0.09035623354888611,
2,2399,0.09005378995594812,
2,2449,0.10383090434607235,
2,2499,0.07660576548190969,
2,2549,0.08953797863543678,
2,2599,0.10286074417377714,
2,2649,0.10424400119281813,
2,2699,0.0981356750567235,
2,2749,0.08221466042499281,
2,2799,2.648332687150707,
2,2849,0.09181802017827141,
2,2899,0.0932649819078151,
2,2949,0.09670860509876147,
2,2999,0.08962075376924264,
2,3049,0.07579324110311118,
2,3099,0.08845861785444209,
2,3149,0.07578010072669697,
2,3199,0.08560163838937342,
2,3249,0.10016333238757986,
2,3299,0.08110327881593765,
2,3349,0.08288496524272361,
2,3399,0.09916249265549267,
2,3440,,0.15157136022905884
3,3449,1.2930719744431987,
3,3499,0.11491444702944753,
3,3549,0.09252794069778233,
3,3599,0.08292019462946024,
3,3649,0.09703054034115607,
3,3699,0.087183906606936,
3,3749,0.08293534237811642,
3,3799,0.08503633784444659,
3,3849,0.08807521011383712,
3,3899,0.0990821453473815,
3,3949,0.08835854023264855,
3,3999,0.07825998831902717,
3,4049,0.08431075817449141,
3,4099,0.0856793435473955,
3,4149,0.07506852739080538,
3,4199,0.08544994434012294,
3,4249,3.8413711077768533,
3,4299,0.07965316901271702,
3,4349,3.0025542899384345,
3,4399,0.09855217202458938,
3,4449,0.08021824751773676,
3,4499,2.0460994598369586,
3,4549,0.08478431480541981,
3,4587,,0.1555542193916121
4,4599,0.0693108827930535,
4,4649,1.2816940763721092,
4,4699,0.09031932723373876,
4,4749,0.06680490827586111,
4,4799,0.07186218393306866,
4,4849,0.08701584384320124,
4,4899,0.09674411004466169,
4,4949,0.07398757020354509,
4,4999,0.07359000170876807,
4,5049,0.072778720788393,
4,5099,1.2833522860271245,
4,5149,2.3973061865173397,
4,5199,0.0846790212096521,
4,5249,1.2754412119457799,
4,5299,0.07239621767775693,
4,5349,0.07085389259180741,
4,5399,0.0790393748497534,
4,5449,0.06769655902782076,
4,5499,0.08499354752650126,
4,5549,0.09094976509287661,
4,5599,0.07596256678084548,
4,5649,0.07203584933764468,
4,5699,0.06886516320164171,
4,5734,,0.17011616443366953
5,5749,0.0724849065709618,
5,5799,0.0729965495830888,
5,5849,0.06525610651362967,
5,5899,0.07899116952913855,
5,5949,0.06835648414826656,
5,5999,2.180903608699002,
5,6049,0.07105301436616454,
5,6099,0.0671065737351306,
5,6149,1.4988352126685704,
5,6199,0.08330209561092153,
5,6249,0.0780939156951259,
5,6299,0.07287707859037473,
5,6349,0.07869168322100323,
5,6399,0.06891444354929202,
5,6449,2.620463161394988,
5,6499,0.0810938498759219,
5,6549,0.07164222218790922,
5,6599,0.07288436929510625,
5,6649,0.07323436155062997,
5,6699,0.08519572796885906,
