Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tft,ETTh1.csv,OT,96,96,24,619870381,0,2018-03-09T23:00:00,2018-03-13T22:00:00,11.8473,2.7103,34.9243,54.74
tft,ETTh1.csv,OT,96,96,24,619870381,1,2018-03-10T23:00:00,2018-03-14T22:00:00,11.4848,2.667,29.318,51.58
tft,ETTh1.csv,OT,96,96,24,619870381,2,2018-03-11T23:00:00,2018-03-15T22:00:00,12.506,2.933,38.9142,53.68
tft,ETTh1.csv,OT,96,96,24,619870381,3,2018-03-12T23:00:00,2018-03-16T22:00:00,22.903,3.8071,84.2809,42.11
tft,ETTh1.csv,OT,96,96,24,619870381,4,2018-03-13T23:00:00,2018-03-17T22:00:00,26.8996,4.103,103.9546,45.26
tft,ETTh1.csv,OT,96,96,24,619870381,5,2018-03-14T23:00:00,2018-03-18T22:00:00,27.759,4.4041,116.0076,46.32
tft,ETTh1.csv,OT,96,96,24,619870381,6,2018-03-15T23:00:00,2018-03-19T22:00:00,22.424,3.9606,99.0332,47.37
tft,ETTh1.csv,OT,96,96,24,619870381,7,2018-03-16T23:00:00,2018-03-20T22:00:00,18.8405,3.5448,88.5102,47.37
tft,ETTh1.csv,OT,96,96,24,619870381,8,2018-03-17T23:00:00,2018-03-21T22:00:00,24.0373,3.8505,93.258,52.63
tft,ETTh1.csv,OT,96,96,24,619870381,9,2018-03-18T23:00:00,2018-03-22T22:00:00,19.2347,3.5049,81.215,51.58
tft,ETTh1.csv,OT,96,96,24,619870381,10,2018-03-19T23:00:00,2018-03-23T22:00:00,16.0936,3.3612,67.9744,52.63
tft,ETTh1.csv,OT,96,96,24,619870381,11,2018-03-20T23:00:00,2018-03-24T22:00:00,12.2791,2.8086,37.3775,47.37
tft,ETTh1.csv,OT,96,96,24,619870381,12,2018-03-21T23:00:00,2018-03-25T22:00:00,12.4598,2.8947,30.4057,47.37
tft,ETTh1.csv,OT,96,96,24,619870381,13,2018-03-22T23:00:00,2018-03-26T22:00:00,12.7294,2.9751,28.1085,63.16
tft,ETTh1.csv,OT,96,96,24,619870381,14,2018-03-23T23:00:00,2018-03-27T22:00:00,15.583,3.2819,29.7188,47.37
tft,ETTh1.csv,OT,96,96,24,619870381,15,2018-03-24T23:00:00,2018-03-28T22:00:00,15.5505,3.347,30.6242,52.63
tft,ETTh1.csv,OT,96,96,24,619870381,16,2018-03-25T23:00:00,2018-03-29T22:00:00,17.0781,3.4526,32.5382,50.53
tft,ETTh1.csv,OT,96,96,24,619870381,17,2018-03-26T23:00:00,2018-03-30T22:00:00,14.7437,3.1377,35.5115,53.68
tft,ETTh1.csv,OT,96,96,24,619870381,18,2018-03-27T23:00:00,2018-03-31T22:00:00,15.364,3.1198,43.5095,33.68
tft,ETTh1.csv,OT,96,96,24,619870381,19,2018-03-28T23:00:00,2018-04-01T22:00:00,13.5802,2.8975,39.1677,33.68
tft,ETTh1.csv,OT,96,96,24,619870381,20,2018-03-29T23:00:00,2018-04-02T22:00:00,13.9965,3.035,38.8736,34.74
tft,ETTh1.csv,OT,96,96,24,619870381,21,2018-03-30T23:00:00,2018-04-03T22:00:00,13.7772,3.0667,33.7712,36.84
tft,ETTh1.csv,OT,96,96,24,619870381,22,2018-03-31T23:00:00,2018-04-04T22:00:00,17.6354,3.5517,43.779,57.89
tft,ETTh1.csv,OT,96,96,24,619870381,23,2018-04-01T23:00:00,2018-04-05T22:00:00,30.3479,4.5042,4096375023.9348,50.53
tft,ETTh1.csv,OT,96,96,24,619870381,24,2018-04-02T23:00:00,2018-04-06T22:00:00,39.128,5.0854,4884227482.839,38.95
tft,ETTh1.csv,OT,96,96,24,619870381,25,2018-04-03T23:00:00,2018-04-07T22:00:00,42.6478,5.5298,4748714864.1377,48.42
tft,ETTh1.csv,OT,96,96,24,619870381,26,2018-04-04T23:00:00,2018-04-08T22:00:00,28.3755,4.3793,3418046349.0368,55.79
tft,ETTh1.csv,OT,96,96,24,619870381,27,2018-04-05T23:00:00,2018-04-09T22:00:00,16.0571,3.3014,909739874.0194,50.53
tft,ETTh1.csv,OT,96,96,24,619870381,28,2018-04-06T23:00:00,2018-04-10T22:00:00,13.7248,3.0507,47.1188,52.63
tft,ETTh1.csv,OT,96,96,24,619870381,29,2018-04-07T23:00:00,2018-04-11T22:00:00,12.4514,2.8128,33.9178,53.68
tft,ETTh1.csv,OT,96,96,24,619870381,30,2018-04-08T23:00:00,2018-04-12T22:00:00,13.6651,3.0348,36.1315,46.32
tft,ETTh1.csv,OT,96,96,24,619870381,31,2018-04-09T23:00:00,2018-04-13T22:00:00,30.625,4.3512,75.0861,50.53
tft,ETTh1.csv,OT,96,96,24,619870381,32,2018-04-10T23:00:00,2018-04-14T22:00:00,40.0489,5.2777,103.3487,44.21
tft,ETTh1.csv,OT,96,96,24,619870381,33,2018-04-11T23:00:00,2018-04-15T22:00:00,52.5457,6.3955,128.7107,48.42
tft,ETTh1.csv,OT,96,96,24,619870381,34,2018-04-12T23:00:00,2018-04-16T22:00:00,50.0663,6.2093,120.9109,49.47
tft,ETTh1.csv,OT,96,96,24,619870381,35,2018-04-13T23:00:00,2018-04-17T22:00:00,36.2925,5.1374,87.3267,54.74
tft,ETTh1.csv,OT,96,96,24,619870381,36,2018-04-14T23:00:00,2018-04-18T22:00:00,27.004,4.2293,60.3899,47.37
tft,ETTh1.csv,OT,96,96,24,619870381,37,2018-04-15T23:00:00,2018-04-19T22:00:00,20.9791,3.7465,47.8883,52.63
tft,ETTh1.csv,OT,96,96,24,619870381,38,2018-04-16T23:00:00,2018-04-20T22:00:00,14.3967,3.0024,34.6684,51.58
tft,ETTh1.csv,OT,96,96,24,619870381,39,2018-04-17T23:00:00,2018-04-21T22:00:00,12.6685,2.7462,28.9921,45.26
tft,ETTh1.csv,OT,96,96,24,619870381,40,2018-04-18T23:00:00,2018-04-22T22:00:00,15.0064,3.0779,31.9913,46.32
tft,ETTh1.csv,OT,96,96,24,619870381,41,2018-04-19T23:00:00,2018-04-23T22:00:00,41.4023,5.0782,80.8734,46.32
tft,ETTh1.csv,OT,96,96,24,619870381,42,2018-04-20T23:00:00,2018-04-24T22:00:00,46.8983,5.7809,91.8505,41.05
tft,ETTh1.csv,OT,96,96,24,619870381,43,2018-04-21T23:00:00,2018-04-25T22:00:00,47.0732,5.826,94.1978,42.11
tft,ETTh1.csv,OT,96,96,24,619870381,44,2018-04-22T23:00:00,2018-04-26T22:00:00,40.7568,5.4316,83.7082,43.16
tft,ETTh1.csv,OT,96,96,24,619870381,45,2018-04-23T23:00:00,2018-04-27T22:00:00,15.4579,3.1964,35.9812,63.16
tft,ETTh1.csv,OT,96,96,24,619870381,46,2018-04-24T23:00:00,2018-04-28T22:00:00,14.9739,3.1428,30.2628,42.11
tft,ETTh1.csv,OT,96,96,24,619870381,47,2018-04-25T23:00:00,2018-04-29T22:00:00,19.7995,3.7462,33.4612,44.21
tft,ETTh1.csv,OT,96,96,24,619870381,48,2018-04-26T23:00:00,2018-04-30T22:00:00,14.1389,3.0455,25.5293,49.47
tft,ETTh1.csv,OT,96,96,24,619870381,49,2018-04-27T23:00:00,2018-05-01T22:00:00,15.7845,3.1938,26.519,51.58
tft,ETTh1.csv,OT,96,96,24,619870381,50,2018-04-28T23:00:00,2018-05-02T22:00:00,19.9965,3.6085,32.6567,51.58
tft,ETTh1.csv,OT,96,96,24,619870381,51,2018-04-29T23:00:00,2018-05-03T22:00:00,23.0465,3.6882,36.6067,54.74
tft,ETTh1.csv,OT,96,96,24,619870381,52,2018-04-30T23:00:00,2018-05-04T22:00:00,20.8338,3.6095,35.5859,44.21
tft,ETTh1.csv,OT,96,96,24,619870381,53,2018-05-01T23:00:00,2018-05-05T22:00:00,16.8157,3.2255,32.0756,45.26
tft,ETTh1.csv,OT,96,96,24,619870381,54,2018-05-02T23:00:00,2018-05-06T22:00:00,13.236,2.8672,27.9483,54.74
tft,ETTh1.csv,OT,96,96,24,619870381,55,2018-05-03T23:00:00,2018-05-07T22:00:00,20.6903,3.6351,39.2111,47.37
tft,ETTh1.csv,OT,96,96,24,619870381,56,2018-05-04T23:00:00,2018-05-08T22:00:00,22.5291,3.6844,42.4473,54.74
tft,ETTh1.csv,OT,96,96,24,619870381,57,2018-05-05T23:00:00,2018-05-09T22:00:00,21.7676,3.779,44.2259,46.32
tft,ETTh1.csv,OT,96,96,24,619870381,58,2018-05-06T23:00:00,2018-05-10T22:00:00,23.111,3.8211,47.7983,48.42
