Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
dlinear,ETTm2.csv,OT,192,96,24,1918282590,0,2018-03-09T23:45:00,2018-03-17T22:45:00,30.3805,4.476,19.0571,73.82
dlinear,ETTm2.csv,OT,192,96,24,1918282590,1,2018-03-10T05:45:00,2018-03-18T04:45:00,32.8149,4.8412,20.5173,78.01
dlinear,ETTm2.csv,OT,192,96,24,1918282590,2,2018-03-10T11:45:00,2018-03-18T10:45:00,15.8674,3.2389,13.6476,76.96
dlinear,ETTm2.csv,OT,192,96,24,1918282590,3,2018-03-10T17:45:00,2018-03-18T16:45:00,18.4755,3.2736,12.3974,77.49
dlinear,ETTm2.csv,OT,192,96,24,1918282590,4,2018-03-10T23:45:00,2018-03-18T22:45:00,26.3081,4.2238,15.6268,76.44
dlinear,ETTm2.csv,OT,192,96,24,1918282590,5,2018-03-11T05:45:00,2018-03-19T04:45:00,27.5767,4.6496,17.6724,76.96
dlinear,ETTm2.csv,OT,192,96,24,1918282590,6,2018-03-11T11:45:00,2018-03-19T10:45:00,8.5105,2.3995,9.2627,75.92
dlinear,ETTm2.csv,OT,192,96,24,1918282590,7,2018-03-11T17:45:00,2018-03-19T16:45:00,11.0894,2.6273,9.0839,74.87
dlinear,ETTm2.csv,OT,192,96,24,1918282590,8,2018-03-11T23:45:00,2018-03-19T22:45:00,12.6226,2.6996,8.8642,78.01
dlinear,ETTm2.csv,OT,192,96,24,1918282590,9,2018-03-12T05:45:00,2018-03-20T04:45:00,15.7327,3.2613,10.9516,73.3
dlinear,ETTm2.csv,OT,192,96,24,1918282590,10,2018-03-12T11:45:00,2018-03-20T10:45:00,5.0796,1.8415,6.5788,70.16
dlinear,ETTm2.csv,OT,192,96,24,1918282590,11,2018-03-12T17:45:00,2018-03-20T16:45:00,6.0579,1.9867,7.2354,63.87
dlinear,ETTm2.csv,OT,192,96,24,1918282590,12,2018-03-12T23:45:00,2018-03-20T22:45:00,7.37,2.2394,8.0347,57.59
dlinear,ETTm2.csv,OT,192,96,24,1918282590,13,2018-03-13T05:45:00,2018-03-21T04:45:00,8.1317,2.5235,9.2646,54.45
dlinear,ETTm2.csv,OT,192,96,24,1918282590,14,2018-03-13T11:45:00,2018-03-21T10:45:00,11.2288,2.2018,8.2392,53.93
dlinear,ETTm2.csv,OT,192,96,24,1918282590,15,2018-03-13T17:45:00,2018-03-21T16:45:00,10.4969,2.4301,9.0055,52.88
dlinear,ETTm2.csv,OT,192,96,24,1918282590,16,2018-03-13T23:45:00,2018-03-21T22:45:00,19.8355,3.1631,13.367,52.36
dlinear,ETTm2.csv,OT,192,96,24,1918282590,17,2018-03-14T05:45:00,2018-03-22T04:45:00,40.1842,4.7566,24.5684,51.83
