epoch,step,train_loss,val_loss
0,49,4.8345843558462285,
0,99,3.0852527743322007,
0,149,2.181231961399546,
0,199,1.9792856581439304,
0,249,2.0729851929103167,
0,299,2.0306868844230412,
0,349,1.8126690768455433,
0,375,,3.5156488490837083
1,399,2.2434481508556985,
1,449,1.9960133114928296,
1,499,1.8647166740420853,
1,549,1.9620105211394092,
1,599,1.9309921473036664,
1,649,1.8929650448424122,
1,699,1.9806397157888895,
1,749,2.092029885260296,
1,751,,4.873738429752033
2,799,1.993858576605371,
2,849,1.8797218089257566,
2,899,2.029349993455698,
2,949,1.8818094096005444,
2,999,2.044423679669677,
2,1049,1.7152816415982912,
2,1099,1.9076667898230286,
2,1127,,3.9410093663123043
3,1149,1.8650370921407187,
3,1199,1.7596821632039845,
3,1249,1.883888517716587,
3,1299,1.914422451056611,
3,1349,1.8678078917129899,
3,1399,1.9323011320981778,
3,1449,1.686431024878905,
3,1499,2.0936702854448996,
3,1503,,4.144724128739819
4,1549,2.180069067711951,
4,1599,1.787058322950566,
4,1649,1.8704900743634714,
4,1699,1.8689126211147784,
4,1749,1.902517747754855,
4,1799,1.7310180858031488,
4,1849,1.8367585061837222,
4,1879,,5.264881902897159
5,1899,1.9840169548581503,
5,1949,1.971114828940712,
5,1999,1.8290972275962496,
5,2049,1.9074385553491546,
5,2099,1.8903787433841004,
5,2149,1.8116140835631847,
5,2199,1.9008473522846523,
5,2249,1.9599910887853744,
5,2255,,5.928095832682658
