Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
ETTh2.csv,OT,deepAR,192,96,24,101,810490999,833.83,41,100.8873,8.2321,36.3832,77.04
ETTh2.csv,OT,nbeats,192,96,24,101,810490999,122.86,18,39.0928,5.0199,18.8294,65.07
ETTh2.csv,OT,tsmixer,192,96,24,101,810490999,35.73,11,35.9012,4.8614,18.3846,70.59
ETTh2.csv,OT,tft,192,96,24,101,810490999,202.05,7,56.4914,6.1268,22.7561,43.46
ETTh2.csv,OT,dlinear,192,96,24,101,810490999,30.52,14,35.7722,4.8561,18.2979,78.39
