Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
dlinear,ETTh2.csv,OT,192,96,24,810490999,0,2018-03-09T23:00:00,2018-03-17T22:00:00,79.8067,7.2956,28.811,85.34
dlinear,ETTh2.csv,OT,192,96,24,810490999,1,2018-03-10T23:00:00,2018-03-18T22:00:00,53.6134,5.8695,23.962,82.72
dlinear,ETTh2.csv,OT,192,96,24,810490999,2,2018-03-11T23:00:00,2018-03-19T22:00:00,30.493,4.5851,22.3816,81.15
dlinear,ETTh2.csv,OT,192,96,24,810490999,3,2018-03-12T23:00:00,2018-03-20T22:00:00,47.8659,5.6351,35.0501,74.87
dlinear,ETTh2.csv,OT,192,96,24,810490999,4,2018-03-13T23:00:00,2018-03-21T22:00:00,80.9221,7.6282,51.5474,72.25
dlinear,ETTh2.csv,OT,192,96,24,810490999,5,2018-03-14T23:00:00,2018-03-22T22:00:00,87.4665,8.455,59.3625,72.77
dlinear,ETTh2.csv,OT,192,96,24,810490999,6,2018-03-15T23:00:00,2018-03-23T22:00:00,78.0863,7.6843,54.4309,67.02
dlinear,ETTh2.csv,OT,192,96,24,810490999,7,2018-03-16T23:00:00,2018-03-24T22:00:00,33.4326,4.7896,31.7673,74.35
dlinear,ETTh2.csv,OT,192,96,24,810490999,8,2018-03-17T23:00:00,2018-03-25T22:00:00,43.4852,5.621,35.8744,78.53
dlinear,ETTh2.csv,OT,192,96,24,810490999,9,2018-03-18T23:00:00,2018-03-26T22:00:00,37.274,5.1796,28.2556,75.39
dlinear,ETTh2.csv,OT,192,96,24,810490999,10,2018-03-19T23:00:00,2018-03-27T22:00:00,87.7865,7.7208,32.1546,83.77
dlinear,ETTh2.csv,OT,192,96,24,810490999,11,2018-03-20T23:00:00,2018-03-28T22:00:00,148.4788,10.5096,38.3678,85.86
dlinear,ETTh2.csv,OT,192,96,24,810490999,12,2018-03-21T23:00:00,2018-03-29T22:00:00,134.783,10.2177,35.4956,85.34
dlinear,ETTh2.csv,OT,192,96,24,810490999,13,2018-03-22T23:00:00,2018-03-30T22:00:00,119.1848,9.9436,33.954,90.58
dlinear,ETTh2.csv,OT,192,96,24,810490999,14,2018-03-23T23:00:00,2018-03-31T22:00:00,75.3897,7.9289,27.4347,80.1
dlinear,ETTh2.csv,OT,192,96,24,810490999,15,2018-03-24T23:00:00,2018-04-01T22:00:00,62.189,6.8975,23.1554,80.1
dlinear,ETTh2.csv,OT,192,96,24,810490999,16,2018-03-25T23:00:00,2018-04-02T22:00:00,48.4595,6.0942,19.9709,79.06
dlinear,ETTh2.csv,OT,192,96,24,810490999,17,2018-03-26T23:00:00,2018-04-03T22:00:00,41.5488,5.7547,18.2591,81.15
dlinear,ETTh2.csv,OT,192,96,24,810490999,18,2018-03-27T23:00:00,2018-04-04T22:00:00,32.2655,4.6447,16.0814,76.44
dlinear,ETTh2.csv,OT,192,96,24,810490999,19,2018-03-28T23:00:00,2018-04-05T22:00:00,57.9467,5.5528,27.1458,67.02
dlinear,ETTh2.csv,OT,192,96,24,810490999,20,2018-03-29T23:00:00,2018-04-06T22:00:00,74.817,6.7942,35.8923,64.4
dlinear,ETTh2.csv,OT,192,96,24,810490999,21,2018-03-30T23:00:00,2018-04-07T22:00:00,78.133,7.5785,39.6542,65.45
dlinear,ETTh2.csv,OT,192,96,24,810490999,22,2018-03-31T23:00:00,2018-04-08T22:00:00,85.1843,8.0357,43.0999,76.44
dlinear,ETTh2.csv,OT,192,96,24,810490999,23,2018-04-01T23:00:00,2018-04-09T22:00:00,104.4277,8.125,48.4042,76.96
dlinear,ETTh2.csv,OT,192,96,24,810490999,24,2018-04-02T23:00:00,2018-04-10T22:00:00,107.6113,8.5988,49.9907,78.53
dlinear,ETTh2.csv,OT,192,96,24,810490999,25,2018-04-03T23:00:00,2018-04-11T22:00:00,132.5585,9.317,54.9771,76.44
dlinear,ETTh2.csv,OT,192,96,24,810490999,26,2018-04-04T23:00:00,2018-04-12T22:00:00,33.5287,4.8935,24.4274,83.25
dlinear,ETTh2.csv,OT,192,96,24,810490999,27,2018-04-05T23:00:00,2018-04-13T22:00:00,39.552,4.8738,18.2566,84.82
dlinear,ETTh2.csv,OT,192,96,24,810490999,28,2018-04-06T23:00:00,2018-04-14T22:00:00,38.7685,5.144,20.7595,79.58
dlinear,ETTh2.csv,OT,192,96,24,810490999,29,2018-04-07T23:00:00,2018-04-15T22:00:00,63.5278,6.3657,22.2102,81.68
dlinear,ETTh2.csv,OT,192,96,24,810490999,30,2018-04-08T23:00:00,2018-04-16T22:00:00,37.0678,4.8713,17.5929,80.63
dlinear,ETTh2.csv,OT,192,96,24,810490999,31,2018-04-09T23:00:00,2018-04-17T22:00:00,21.0757,3.7456,14.9767,80.63
dlinear,ETTh2.csv,OT,192,96,24,810490999,32,2018-04-10T23:00:00,2018-04-18T22:00:00,30.4289,4.287,19.9204,81.68
dlinear,ETTh2.csv,OT,192,96,24,810490999,33,2018-04-11T23:00:00,2018-04-19T22:00:00,37.9567,4.9544,22.4477,82.72
dlinear,ETTh2.csv,OT,192,96,24,810490999,34,2018-04-12T23:00:00,2018-04-20T22:00:00,31.9974,4.8315,20.5232,84.82
dlinear,ETTh2.csv,OT,192,96,24,810490999,35,2018-04-13T23:00:00,2018-04-21T22:00:00,32.3448,4.7737,17.6518,84.29
dlinear,ETTh2.csv,OT,192,96,24,810490999,36,2018-04-14T23:00:00,2018-04-22T22:00:00,55.7567,6.2871,20.1723,80.63
dlinear,ETTh2.csv,OT,192,96,24,810490999,37,2018-04-15T23:00:00,2018-04-23T22:00:00,53.4876,6.3015,20.5168,78.01
dlinear,ETTh2.csv,OT,192,96,24,810490999,38,2018-04-16T23:00:00,2018-04-24T22:00:00,75.1861,7.5699,24.3024,80.1
dlinear,ETTh2.csv,OT,192,96,24,810490999,39,2018-04-17T23:00:00,2018-04-25T22:00:00,50.495,6.0497,19.4927,77.49
dlinear,ETTh2.csv,OT,192,96,24,810490999,40,2018-04-18T23:00:00,2018-04-26T22:00:00,29.8418,4.586,15.7087,75.92
dlinear,ETTh2.csv,OT,192,96,24,810490999,41,2018-04-19T23:00:00,2018-04-27T22:00:00,21.3325,3.5523,13.0677,74.87
dlinear,ETTh2.csv,OT,192,96,24,810490999,42,2018-04-20T23:00:00,2018-04-28T22:00:00,26.4691,3.6594,14.007,76.44
dlinear,ETTh2.csv,OT,192,96,24,810490999,43,2018-04-21T23:00:00,2018-04-29T22:00:00,25.1476,3.7739,14.3557,79.06
dlinear,ETTh2.csv,OT,192,96,24,810490999,44,2018-04-22T23:00:00,2018-04-30T22:00:00,32.026,4.3711,16.6857,81.15
dlinear,ETTh2.csv,OT,192,96,24,810490999,45,2018-04-23T23:00:00,2018-05-01T22:00:00,39.3696,5.0604,14.5881,80.63
dlinear,ETTh2.csv,OT,192,96,24,810490999,46,2018-04-24T23:00:00,2018-05-02T22:00:00,43.0762,5.5163,15.6875,84.82
dlinear,ETTh2.csv,OT,192,96,24,810490999,47,2018-04-25T23:00:00,2018-05-03T22:00:00,31.7303,4.7833,13.6906,89.01
dlinear,ETTh2.csv,OT,192,96,24,810490999,48,2018-04-26T23:00:00,2018-05-04T22:00:00,35.3646,5.2239,14.9367,90.58
dlinear,ETTh2.csv,OT,192,96,24,810490999,49,2018-04-27T23:00:00,2018-05-05T22:00:00,20.8445,3.9971,11.9753,86.91
dlinear,ETTh2.csv,OT,192,96,24,810490999,50,2018-04-28T23:00:00,2018-05-06T22:00:00,12.3388,2.7289,8.7867,80.1
dlinear,ETTh2.csv,OT,192,96,24,810490999,51,2018-04-29T23:00:00,2018-05-07T22:00:00,14.5792,2.9205,10.0039,76.44
dlinear,ETTh2.csv,OT,192,96,24,810490999,52,2018-04-30T23:00:00,2018-05-08T22:00:00,21.6469,3.4465,12.234,73.3
dlinear,ETTh2.csv,OT,192,96,24,810490999,53,2018-05-01T23:00:00,2018-05-09T22:00:00,19.7629,3.3687,12.2567,74.87
dlinear,ETTh2.csv,OT,192,96,24,810490999,54,2018-05-02T23:00:00,2018-05-10T22:00:00,20.1228,3.6873,13.3025,76.96
dlinear,ETTh2.csv,OT,192,96,24,810490999,55,2018-05-03T23:00:00,2018-05-11T22:00:00,16.9888,3.1495,11.1606,76.96
dlinear,ETTh2.csv,OT,192,96,24,810490999,56,2018-05-04T23:00:00,2018-05-12T22:00:00,23.6162,3.852,13.6638,74.87
dlinear,ETTh2.csv,OT,192,96,24,810490999,57,2018-05-05T23:00:00,2018-05-13T22:00:00,11.0551,2.4687,7.6775,79.58
dlinear,ETTh2.csv,OT,192,96,24,810490999,58,2018-05-06T23:00:00,2018-05-14T22:00:00,22.8085,3.3846,9.6392,85.86
dlinear,ETTh2.csv,OT,192,96,24,810490999,59,2018-05-07T23:00:00,2018-05-15T22:00:00,62.0479,5.9086,15.5473,86.39
dlinear,ETTh2.csv,OT,192,96,24,810490999,60,2018-05-08T23:00:00,2018-05-16T22:00:00,69.4387,6.1701,15.5413,87.96
dlinear,ETTh2.csv,OT,192,96,24,810490999,61,2018-05-09T23:00:00,2018-05-17T22:00:00,68.7067,6.4587,16.0977,89.53
dlinear,ETTh2.csv,OT,192,96,24,810490999,62,2018-05-10T23:00:00,2018-05-18T22:00:00,84.8219,7.7145,19.3313,90.05
dlinear,ETTh2.csv,OT,192,96,24,810490999,63,2018-05-11T23:00:00,2018-05-19T22:00:00,64.248,6.7789,17.1766,85.34
dlinear,ETTh2.csv,OT,192,96,24,810490999,64,2018-05-12T23:00:00,2018-05-20T22:00:00,85.8383,7.9203,20.1321,80.1
dlinear,ETTh2.csv,OT,192,96,24,810490999,65,2018-05-13T23:00:00,2018-05-21T22:00:00,45.7857,5.7598,15.3631,74.35
dlinear,ETTh2.csv,OT,192,96,24,810490999,66,2018-05-14T23:00:00,2018-05-22T22:00:00,35.1281,5.1749,15.6189,67.02
dlinear,ETTh2.csv,OT,192,96,24,810490999,67,2018-05-15T23:00:00,2018-05-23T22:00:00,49.8248,5.8992,20.0425,65.97
dlinear,ETTh2.csv,OT,192,96,24,810490999,68,2018-05-16T23:00:00,2018-05-24T22:00:00,82.1052,7.9871,27.4826,66.49
dlinear,ETTh2.csv,OT,192,96,24,810490999,69,2018-05-17T23:00:00,2018-05-25T22:00:00,67.166,7.2708,25.1998,60.21
dlinear,ETTh2.csv,OT,192,96,24,810490999,70,2018-05-18T23:00:00,2018-05-26T22:00:00,72.0485,7.7441,27.1279,57.07
dlinear,ETTh2.csv,OT,192,96,24,810490999,71,2018-05-19T23:00:00,2018-05-27T22:00:00,31.7105,4.8386,17.0522,57.07
dlinear,ETTh2.csv,OT,192,96,24,810490999,72,2018-05-20T23:00:00,2018-05-28T22:00:00,10.5683,2.5777,8.6668,62.83
dlinear,ETTh2.csv,OT,192,96,24,810490999,73,2018-05-21T23:00:00,2018-05-29T22:00:00,11.1684,2.7076,8.6289,58.12
dlinear,ETTh2.csv,OT,192,96,24,810490999,74,2018-05-22T23:00:00,2018-05-30T22:00:00,37.6844,5.0861,14.6366,37.17
dlinear,ETTh2.csv,OT,192,96,24,810490999,75,2018-05-23T23:00:00,2018-05-31T22:00:00,16.9398,3.5327,10.4097,61.78
dlinear,ETTh2.csv,OT,192,96,24,810490999,76,2018-05-24T23:00:00,2018-06-01T22:00:00,19.3025,3.7466,10.9272,63.87
dlinear,ETTh2.csv,OT,192,96,24,810490999,77,2018-05-25T23:00:00,2018-06-02T22:00:00,25.8791,4.4946,12.8419,64.4
dlinear,ETTh2.csv,OT,192,96,24,810490999,78,2018-05-26T23:00:00,2018-06-03T22:00:00,17.2855,3.7135,10.527,72.77
dlinear,ETTh2.csv,OT,192,96,24,810490999,79,2018-05-27T23:00:00,2018-06-04T22:00:00,17.5916,3.4992,9.655,74.35
dlinear,ETTh2.csv,OT,192,96,24,810490999,80,2018-05-28T23:00:00,2018-06-05T22:00:00,9.0642,2.1595,5.9244,73.3
dlinear,ETTh2.csv,OT,192,96,24,810490999,81,2018-05-29T23:00:00,2018-06-06T22:00:00,17.4992,3.2003,8.5659,76.96
dlinear,ETTh2.csv,OT,192,96,24,810490999,82,2018-05-30T23:00:00,2018-06-07T22:00:00,15.0308,2.8349,7.5504,80.1
dlinear,ETTh2.csv,OT,192,96,24,810490999,83,2018-05-31T23:00:00,2018-06-08T22:00:00,21.8058,3.6299,9.5183,89.01
dlinear,ETTh2.csv,OT,192,96,24,810490999,84,2018-06-01T23:00:00,2018-06-09T22:00:00,15.9402,3.033,8.2806,83.77
dlinear,ETTh2.csv,OT,192,96,24,810490999,85,2018-06-02T23:00:00,2018-06-10T22:00:00,18.8488,3.3819,9.175,83.77
dlinear,ETTh2.csv,OT,192,96,24,810490999,86,2018-06-03T23:00:00,2018-06-11T22:00:00,17.3841,3.2926,9.0807,83.25
