Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tsmixer,ETTh2.csv,OT,192,96,24,810490999,0,2018-03-09T23:00:00+00:00,2018-03-17T22:00:00+00:00,86.4526,7.588,29.9631,69.63
tsmixer,ETTh2.csv,OT,192,96,24,810490999,1,2018-03-10T23:00:00+00:00,2018-03-18T22:00:00+00:00,46.1012,5.5988,23.8239,60.21
tsmixer,ETTh2.csv,OT,192,96,24,810490999,2,2018-03-11T23:00:00+00:00,2018-03-19T22:00:00+00:00,32.6992,4.8299,24.2685,64.4
tsmixer,ETTh2.csv,OT,192,96,24,810490999,3,2018-03-12T23:00:00+00:00,2018-03-20T22:00:00+00:00,47.38,5.7374,36.7176,62.3
tsmixer,ETTh2.csv,OT,192,96,24,810490999,4,2018-03-13T23:00:00+00:00,2018-03-21T22:00:00+00:00,76.0763,7.5456,51.3378,63.35
tsmixer,ETTh2.csv,OT,192,96,24,810490999,5,2018-03-14T23:00:00+00:00,2018-03-22T22:00:00+00:00,70.8342,7.5186,52.5479,58.12
tsmixer,ETTh2.csv,OT,192,96,24,810490999,6,2018-03-15T23:00:00+00:00,2018-03-23T22:00:00+00:00,73.332,7.6258,54.2343,56.54
tsmixer,ETTh2.csv,OT,192,96,24,810490999,7,2018-03-16T23:00:00+00:00,2018-03-24T22:00:00+00:00,34.7232,4.816,31.2862,53.4
tsmixer,ETTh2.csv,OT,192,96,24,810490999,8,2018-03-17T23:00:00+00:00,2018-03-25T22:00:00+00:00,41.7106,5.4921,34.3838,54.97
tsmixer,ETTh2.csv,OT,192,96,24,810490999,9,2018-03-18T23:00:00+00:00,2018-03-26T22:00:00+00:00,43.0876,5.4837,28.6502,50.79
tsmixer,ETTh2.csv,OT,192,96,24,810490999,10,2018-03-19T23:00:00+00:00,2018-03-27T22:00:00+00:00,100.8309,8.2637,33.8735,57.59
tsmixer,ETTh2.csv,OT,192,96,24,810490999,11,2018-03-20T23:00:00+00:00,2018-03-28T22:00:00+00:00,152.6305,10.7399,39.5233,61.26
tsmixer,ETTh2.csv,OT,192,96,24,810490999,12,2018-03-21T23:00:00+00:00,2018-03-29T22:00:00+00:00,148.2101,10.8106,37.8782,64.4
tsmixer,ETTh2.csv,OT,192,96,24,810490999,13,2018-03-22T23:00:00+00:00,2018-03-30T22:00:00+00:00,110.4613,9.604,32.9884,68.59
tsmixer,ETTh2.csv,OT,192,96,24,810490999,14,2018-03-23T23:00:00+00:00,2018-03-31T22:00:00+00:00,53.4413,6.3679,21.8205,61.78
tsmixer,ETTh2.csv,OT,192,96,24,810490999,15,2018-03-24T23:00:00+00:00,2018-04-01T22:00:00+00:00,47.9899,5.8068,19.3998,62.83
tsmixer,ETTh2.csv,OT,192,96,24,810490999,16,2018-03-25T23:00:00+00:00,2018-04-02T22:00:00+00:00,57.6701,6.6396,21.658,62.83
tsmixer,ETTh2.csv,OT,192,96,24,810490999,17,2018-03-26T23:00:00+00:00,2018-04-03T22:00:00+00:00,54.9323,6.5658,20.589,63.87
tsmixer,ETTh2.csv,OT,192,96,24,810490999,18,2018-03-27T23:00:00+00:00,2018-04-04T22:00:00+00:00,37.1177,5.2009,17.5633,59.16
tsmixer,ETTh2.csv,OT,192,96,24,810490999,19,2018-03-28T23:00:00+00:00,2018-04-05T22:00:00+00:00,55.1158,5.5057,26.5684,53.4
tsmixer,ETTh2.csv,OT,192,96,24,810490999,20,2018-03-29T23:00:00+00:00,2018-04-06T22:00:00+00:00,68.9262,6.5729,34.4097,43.46
tsmixer,ETTh2.csv,OT,192,96,24,810490999,21,2018-03-30T23:00:00+00:00,2018-04-07T22:00:00+00:00,75.1767,7.5438,38.6417,52.36
tsmixer,ETTh2.csv,OT,192,96,24,810490999,22,2018-03-31T23:00:00+00:00,2018-04-08T22:00:00+00:00,83.9559,8.1862,42.5431,59.69
tsmixer,ETTh2.csv,OT,192,96,24,810490999,23,2018-04-01T23:00:00+00:00,2018-04-09T22:00:00+00:00,112.9116,8.5605,50.6152,54.45
tsmixer,ETTh2.csv,OT,192,96,24,810490999,24,2018-04-02T23:00:00+00:00,2018-04-10T22:00:00+00:00,122.3817,9.1874,53.5927,60.73
tsmixer,ETTh2.csv,OT,192,96,24,810490999,25,2018-04-03T23:00:00+00:00,2018-04-11T22:00:00+00:00,163.1381,10.513,61.6171,57.59
tsmixer,ETTh2.csv,OT,192,96,24,810490999,26,2018-04-04T23:00:00+00:00,2018-04-12T22:00:00+00:00,36.9404,5.0818,26.2815,55.5
tsmixer,ETTh2.csv,OT,192,96,24,810490999,27,2018-04-05T23:00:00+00:00,2018-04-13T22:00:00+00:00,27.4396,4.1562,16.4957,52.88
tsmixer,ETTh2.csv,OT,192,96,24,810490999,28,2018-04-06T23:00:00+00:00,2018-04-14T22:00:00+00:00,38.8088,5.2511,21.6472,51.31
tsmixer,ETTh2.csv,OT,192,96,24,810490999,29,2018-04-07T23:00:00+00:00,2018-04-15T22:00:00+00:00,56.1592,6.0252,21.4582,54.45
tsmixer,ETTh2.csv,OT,192,96,24,810490999,30,2018-04-08T23:00:00+00:00,2018-04-16T22:00:00+00:00,36.1739,4.8322,17.9163,60.73
tsmixer,ETTh2.csv,OT,192,96,24,810490999,31,2018-04-09T23:00:00+00:00,2018-04-17T22:00:00+00:00,23.2437,4.002,16.4258,61.26
tsmixer,ETTh2.csv,OT,192,96,24,810490999,32,2018-04-10T23:00:00+00:00,2018-04-18T22:00:00+00:00,42.7403,5.2558,24.7059,63.87
tsmixer,ETTh2.csv,OT,192,96,24,810490999,33,2018-04-11T23:00:00+00:00,2018-04-19T22:00:00+00:00,39.4374,5.2286,23.5193,61.78
tsmixer,ETTh2.csv,OT,192,96,24,810490999,34,2018-04-12T23:00:00+00:00,2018-04-20T22:00:00+00:00,34.7908,4.8992,19.9526,62.3
tsmixer,ETTh2.csv,OT,192,96,24,810490999,35,2018-04-13T23:00:00+00:00,2018-04-21T22:00:00+00:00,32.2951,4.8107,18.0298,60.73
tsmixer,ETTh2.csv,OT,192,96,24,810490999,36,2018-04-14T23:00:00+00:00,2018-04-22T22:00:00+00:00,49.5607,5.9076,18.9117,61.78
tsmixer,ETTh2.csv,OT,192,96,24,810490999,37,2018-04-15T23:00:00+00:00,2018-04-23T22:00:00+00:00,47.3502,6.0128,20.4066,56.02
tsmixer,ETTh2.csv,OT,192,96,24,810490999,38,2018-04-16T23:00:00+00:00,2018-04-24T22:00:00+00:00,69.6106,7.267,23.5299,60.21
tsmixer,ETTh2.csv,OT,192,96,24,810490999,39,2018-04-17T23:00:00+00:00,2018-04-25T22:00:00+00:00,51.0309,6.0592,19.5268,62.3
tsmixer,ETTh2.csv,OT,192,96,24,810490999,40,2018-04-18T23:00:00+00:00,2018-04-26T22:00:00+00:00,31.5264,4.8809,16.4442,63.35
tsmixer,ETTh2.csv,OT,192,96,24,810490999,41,2018-04-19T23:00:00+00:00,2018-04-27T22:00:00+00:00,21.87,3.7019,13.5973,64.4
tsmixer,ETTh2.csv,OT,192,96,24,810490999,42,2018-04-20T23:00:00+00:00,2018-04-28T22:00:00+00:00,27.8136,3.8966,14.9338,61.26
tsmixer,ETTh2.csv,OT,192,96,24,810490999,43,2018-04-21T23:00:00+00:00,2018-04-29T22:00:00+00:00,25.223,3.9918,14.581,63.87
tsmixer,ETTh2.csv,OT,192,96,24,810490999,44,2018-04-22T23:00:00+00:00,2018-04-30T22:00:00+00:00,29.5887,4.3283,16.069,61.26
tsmixer,ETTh2.csv,OT,192,96,24,810490999,45,2018-04-23T23:00:00+00:00,2018-05-01T22:00:00+00:00,30.3624,4.3765,12.6774,58.12
tsmixer,ETTh2.csv,OT,192,96,24,810490999,46,2018-04-24T23:00:00+00:00,2018-05-02T22:00:00+00:00,39.1533,5.1495,14.7392,55.5
tsmixer,ETTh2.csv,OT,192,96,24,810490999,47,2018-04-25T23:00:00+00:00,2018-05-03T22:00:00+00:00,28.4054,4.5525,13.1832,65.97
tsmixer,ETTh2.csv,OT,192,96,24,810490999,48,2018-04-26T23:00:00+00:00,2018-05-04T22:00:00+00:00,24.0033,4.2578,12.3548,62.3
tsmixer,ETTh2.csv,OT,192,96,24,810490999,49,2018-04-27T23:00:00+00:00,2018-05-05T22:00:00+00:00,17.0417,3.5561,10.6691,63.35
tsmixer,ETTh2.csv,OT,192,96,24,810490999,50,2018-04-28T23:00:00+00:00,2018-05-06T22:00:00+00:00,12.2288,2.8074,8.9802,64.92
tsmixer,ETTh2.csv,OT,192,96,24,810490999,51,2018-04-29T23:00:00+00:00,2018-05-07T22:00:00+00:00,14.8802,3.0626,10.2979,58.12
tsmixer,ETTh2.csv,OT,192,96,24,810490999,52,2018-04-30T23:00:00+00:00,2018-05-08T22:00:00+00:00,18.6448,3.2692,11.5651,60.21
tsmixer,ETTh2.csv,OT,192,96,24,810490999,53,2018-05-01T23:00:00+00:00,2018-05-09T22:00:00+00:00,18.5439,3.4166,12.2492,62.3
tsmixer,ETTh2.csv,OT,192,96,24,810490999,54,2018-05-02T23:00:00+00:00,2018-05-10T22:00:00+00:00,19.9973,3.7584,13.488,60.21
tsmixer,ETTh2.csv,OT,192,96,24,810490999,55,2018-05-03T23:00:00+00:00,2018-05-11T22:00:00+00:00,19.5109,3.4709,12.3547,62.3
tsmixer,ETTh2.csv,OT,192,96,24,810490999,56,2018-05-04T23:00:00+00:00,2018-05-12T22:00:00+00:00,25.2705,4.0207,14.2382,56.54
tsmixer,ETTh2.csv,OT,192,96,24,810490999,57,2018-05-05T23:00:00+00:00,2018-05-13T22:00:00+00:00,13.7739,2.7928,8.7401,61.78
tsmixer,ETTh2.csv,OT,192,96,24,810490999,58,2018-05-06T23:00:00+00:00,2018-05-14T22:00:00+00:00,26.5568,3.7081,10.5992,60.73
tsmixer,ETTh2.csv,OT,192,96,24,810490999,59,2018-05-07T23:00:00+00:00,2018-05-15T22:00:00+00:00,66.2735,6.264,16.6916,58.12
tsmixer,ETTh2.csv,OT,192,96,24,810490999,60,2018-05-08T23:00:00+00:00,2018-05-16T22:00:00+00:00,57.6701,5.9255,15.5139,63.35
tsmixer,ETTh2.csv,OT,192,96,24,810490999,61,2018-05-09T23:00:00+00:00,2018-05-17T22:00:00+00:00,57.3213,6.153,15.804,65.45
tsmixer,ETTh2.csv,OT,192,96,24,810490999,62,2018-05-10T23:00:00+00:00,2018-05-18T22:00:00+00:00,91.4769,8.1646,20.6693,69.63
tsmixer,ETTh2.csv,OT,192,96,24,810490999,63,2018-05-11T23:00:00+00:00,2018-05-19T22:00:00+00:00,80.7349,7.637,19.3496,63.35
tsmixer,ETTh2.csv,OT,192,96,24,810490999,64,2018-05-12T23:00:00+00:00,2018-05-20T22:00:00+00:00,97.7469,8.4477,21.5031,60.73
tsmixer,ETTh2.csv,OT,192,96,24,810490999,65,2018-05-13T23:00:00+00:00,2018-05-21T22:00:00+00:00,42.975,5.6603,15.2766,59.69
tsmixer,ETTh2.csv,OT,192,96,24,810490999,66,2018-05-14T23:00:00+00:00,2018-05-22T22:00:00+00:00,42.4506,5.6459,17.6233,54.97
tsmixer,ETTh2.csv,OT,192,96,24,810490999,67,2018-05-15T23:00:00+00:00,2018-05-23T22:00:00+00:00,72.4022,7.0802,24.3394,50.26
tsmixer,ETTh2.csv,OT,192,96,24,810490999,68,2018-05-16T23:00:00+00:00,2018-05-24T22:00:00+00:00,102.8881,9.1299,31.4272,49.21
tsmixer,ETTh2.csv,OT,192,96,24,810490999,69,2018-05-17T23:00:00+00:00,2018-05-25T22:00:00+00:00,73.7147,7.6826,26.6385,48.17
