Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
nbeats,TSLA.csv,Close,24,72,24,1197865097,0,2024-05-07T00:00:00,2024-06-07T00:00:00,1366.651,35.0561,19.9096,65.22
nbeats,TSLA.csv,Close,24,72,24,1197865097,1,2024-06-11T00:00:00,2024-07-12T00:00:00,656.459,22.8967,10.44,52.17
nbeats,TSLA.csv,Close,24,72,24,1197865097,2,2024-07-17T00:00:00,2024-08-19T00:00:00,5705.0249,69.3884,32.9535,34.78
nbeats,TSLA.csv,Close,24,72,24,1197865097,3,2024-08-20T00:00:00,2024-09-20T00:00:00,392.4516,18.1746,8.2768,65.22
nbeats,TSLA.csv,Close,24,72,24,1197865097,4,2024-09-24T00:00:00,2024-10-25T00:00:00,380.5605,16.2074,6.5085,65.22
nbeats,TSLA.csv,Close,24,72,24,1197865097,5,2024-10-28T00:00:00,2024-11-28T00:00:00,4436.3821,58.2896,17.8325,47.83
nbeats,TSLA.csv,Close,24,72,24,1197865097,6,2024-12-02T00:00:00,2025-01-02T00:00:00,9724.7943,89.4606,20.9575,47.83
nbeats,TSLA.csv,Close,24,72,24,1197865097,7,2025-01-07T00:00:00,2025-02-07T00:00:00,2457.3486,44.0176,11.0838,39.13
nbeats,TSLA.csv,Close,24,72,24,1197865097,8,2025-02-12T00:00:00,2025-03-17T00:00:00,1875.495,37.5497,14.3385,52.17
nbeats,TSLA.csv,Close,24,72,24,1197865097,9,2025-03-19T00:00:00,2025-04-21T00:00:00,1511.5385,32.6322,13.3885,56.52
nbeats,TSLA.csv,Close,24,72,24,1197865097,10,2025-04-23T00:00:00,2025-05-26T00:00:00,1929.9651,36.3848,11.1147,56.52
nbeats,TSLA.csv,Close,24,72,24,1197865097,11,2025-05-28T00:00:00,2025-06-30T00:00:00,3202.3119,49.9647,15.1634,39.13
nbeats,TSLA.csv,Close,24,72,24,1197865097,12,2025-07-02T00:00:00,2025-08-04T00:00:00,2876.7555,49.298,15.5233,39.13
nbeats,TSLA.csv,Close,24,72,24,1197865097,13,2025-08-06T00:00:00,2025-09-08T00:00:00,4823.3461,65.8204,19.4332,52.17
nbeats,TSLA.csv,Close,24,72,24,1197865097,14,2025-09-10T00:00:00,2025-10-13T00:00:00,20836.5312,138.7689,32.2179,52.17
nbeats,TSLA.csv,Close,24,72,24,1197865097,15,2025-10-14T00:00:00,2025-11-14T00:00:00,9028.6513,88.5804,20.0234,39.13
nbeats,TSLA.csv,Close,24,72,24,1197865097,16,2025-11-17T00:00:00,2025-12-18T00:00:00,8960.2821,79.6712,17.4823,56.52
