Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
dlinear,TSLA.csv,Close,24,72,24,1197865097,0,2024-05-07T00:00:00,2024-06-07T00:00:00,82.756,8.0188,4.5777,60.87
dlinear,TSLA.csv,Close,24,72,24,1197865097,1,2024-06-11T00:00:00,2024-07-12T00:00:00,2390.684,36.9378,15.4419,39.13
dlinear,TSLA.csv,Close,24,72,24,1197865097,2,2024-07-17T00:00:00,2024-08-19T00:00:00,1156.9718,29.6058,14.2127,30.43
dlinear,TSLA.csv,Close,24,72,24,1197865097,3,2024-08-20T00:00:00,2024-09-20T00:00:00,88.046,7.2258,3.1925,65.22
dlinear,TSLA.csv,Close,24,72,24,1197865097,4,2024-09-24T00:00:00,2024-10-25T00:00:00,239.1416,13.5069,5.728,43.48
dlinear,TSLA.csv,Close,24,72,24,1197865097,5,2024-10-28T00:00:00,2024-11-28T00:00:00,3870.5971,52.6471,15.9285,52.17
dlinear,TSLA.csv,Close,24,72,24,1197865097,6,2024-12-02T00:00:00,2025-01-02T00:00:00,8621.5808,84.9304,19.9001,47.83
dlinear,TSLA.csv,Close,24,72,24,1197865097,7,2025-01-07T00:00:00,2025-02-07T00:00:00,372.6604,13.7571,3.5614,43.48
dlinear,TSLA.csv,Close,24,72,24,1197865097,8,2025-02-12T00:00:00,2025-03-17T00:00:00,4684.0687,57.5583,22.3339,65.22
dlinear,TSLA.csv,Close,24,72,24,1197865097,9,2025-03-19T00:00:00,2025-04-21T00:00:00,793.6256,23.2989,9.0167,26.09
dlinear,TSLA.csv,Close,24,72,24,1197865097,10,2025-04-23T00:00:00,2025-05-26T00:00:00,5437.7697,66.3645,20.6705,52.17
dlinear,TSLA.csv,Close,24,72,24,1197865097,11,2025-05-28T00:00:00,2025-06-30T00:00:00,890.829,25.1659,7.9854,60.87
dlinear,TSLA.csv,Close,24,72,24,1197865097,12,2025-07-02T00:00:00,2025-08-04T00:00:00,327.2323,15.053,4.7054,52.17
dlinear,TSLA.csv,Close,24,72,24,1197865097,13,2025-08-06T00:00:00,2025-09-08T00:00:00,1018.3192,29.7154,8.7474,43.48
dlinear,TSLA.csv,Close,24,72,24,1197865097,14,2025-09-10T00:00:00,2025-10-13T00:00:00,5904.1271,72.7036,16.8071,47.83
dlinear,TSLA.csv,Close,24,72,24,1197865097,15,2025-10-14T00:00:00,2025-11-14T00:00:00,1001.9481,26.1285,5.8108,52.17
dlinear,TSLA.csv,Close,24,72,24,1197865097,16,2025-11-17T00:00:00,2025-12-18T00:00:00,2169.8338,38.9295,8.5514,56.52
