Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
deepAR,TSLA.csv,Close,24,72,24,2102321622,0,2024-05-06T01:00:00+00:00,2024-05-07T00:00:00+00:00,354.6558,18.0201,10.267,47.83
deepAR,TSLA.csv,Close,24,72,24,2102321622,1,2024-06-10T01:00:00+00:00,2024-06-11T00:00:00+00:00,1745.3747,30.7396,12.7645,60.87
deepAR,TSLA.csv,Close,24,72,24,2102321622,2,2024-07-16T01:00:00+00:00,2024-07-17T00:00:00+00:00,685.2468,22.7915,10.9074,65.22
deepAR,TSLA.csv,Close,24,72,24,2102321622,3,2024-08-19T01:00:00+00:00,2024-08-20T00:00:00+00:00,274.0352,14.6341,6.6097,60.87
deepAR,TSLA.csv,Close,24,72,24,2102321622,4,2024-09-23T01:00:00+00:00,2024-09-24T00:00:00+00:00,176.6319,10.0409,4.1139,56.52
deepAR,TSLA.csv,Close,24,72,24,2102321622,5,2024-10-25T01:00:00+00:00,2024-10-26T00:00:00+00:00,5104.2204,60.2461,18.2515,56.52
deepAR,TSLA.csv,Close,24,72,24,2102321622,6,2024-11-29T01:00:00+00:00,2024-11-30T00:00:00+00:00,22885.8788,145.3426,34.5281,52.17
deepAR,TSLA.csv,Close,24,72,24,2102321622,7,2025-01-06T01:00:00+00:00,2025-01-07T00:00:00+00:00,12510.777,110.5399,27.9205,56.52
deepAR,TSLA.csv,Close,24,72,24,2102321622,8,2025-02-11T01:00:00+00:00,2025-02-12T00:00:00+00:00,1640.6939,31.9829,10.466,43.48
deepAR,TSLA.csv,Close,24,72,24,2102321622,9,2025-03-18T01:00:00+00:00,2025-03-19T00:00:00+00:00,590.7733,19.4389,7.3206,47.83
deepAR,TSLA.csv,Close,24,72,24,2102321622,10,2025-04-22T01:00:00+00:00,2025-04-23T00:00:00+00:00,5889.8439,68.4525,21.2729,56.52
deepAR,TSLA.csv,Close,24,72,24,2102321622,11,2025-05-27T01:00:00+00:00,2025-05-28T00:00:00+00:00,2976.9184,50.7734,15.3251,52.17
deepAR,TSLA.csv,Close,24,72,24,2102321622,12,2025-07-01T01:00:00+00:00,2025-07-02T00:00:00+00:00,3777.5856,58.1115,18.3431,56.52
deepAR,TSLA.csv,Close,24,72,24,2102321622,13,2025-08-05T01:00:00+00:00,2025-08-06T00:00:00+00:00,7422.6058,83.6762,24.7349,47.83
deepAR,TSLA.csv,Close,24,72,24,2102321622,14,2025-09-09T01:00:00+00:00,2025-09-10T00:00:00+00:00,28013.7844,163.4659,38.0969,43.48
deepAR,TSLA.csv,Close,24,72,24,2102321622,15,2025-10-13T01:00:00+00:00,2025-10-14T00:00:00+00:00,28903.1286,168.204,38.0843,47.83
deepAR,TSLA.csv,Close,24,72,24,2102321622,16,2025-11-14T01:00:00+00:00,2025-11-15T00:00:00+00:00,29651.5644,166.2031,37.3222,56.52
