Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
AAPL.csv,Close,deepAR,48,144,48,8,60840904,126.43,11,6821.7309,79.6111,35.0659,44.39
AAPL.csv,Close,nbeats,48,144,48,8,60840904,42.83,38,3532.8934,53.5759,23.4939,47.26
AAPL.csv,Close,tsmixer,48,144,48,8,60840904,22.64,33,305.1167,13.062,5.8015,50.13
AAPL.csv,Close,tft,48,144,48,8,60840904,61.98,18,8077.764,86.6517,38.2253,51.7
AAPL.csv,Close,dlinear,48,144,48,8,60840904,7.72,13,293.4072,12.6212,5.6783,46.21
