epoch,step,train_loss,val_loss
0,49,3.583633084651872,
0,99,2.570764102089415,
0,149,2.3588532000341838,
0,199,2.1348439451835586,
0,249,1.9862573255343938,
0,299,2.3677381405220133,
0,349,2.143154129371647,
0,372,,5.725682268352406
1,399,2.268361025380742,
1,449,2.2895107713877447,
1,499,2.293812689620543,
1,549,2.066305307111798,
1,599,2.055640728951583,
1,649,1.9720416317064124,
1,699,1.976959145127758,
1,745,,4.670623632748684
2,749,2.2246354697155093,
2,799,2.1098274986354033,
2,849,2.138567698625511,
2,899,2.148540372929659,
2,949,2.091353521926443,
2,999,2.07528906069736,
2,1049,2.043619270046787,
2,1099,2.054391621579632,
2,1118,,4.647357599362938
3,1149,1.976070972524979,
3,1199,1.9884554923297482,
3,1249,1.9769256728019455,
3,1299,1.9987727567844014,
3,1349,1.8877436138113777,
3,1399,1.9588755482953009,
3,1449,1.8308087904756243,
3,1491,,6.101645086758789
4,1499,2.0208359612942988,
4,1549,1.855304639996462,
4,1599,2.0932833049457935,
4,1649,1.8606771503803528,
4,1699,2.066619423366662,
4,1749,1.8355174862248653,
4,1799,2.050964005686775,
4,1849,1.8977904421409868,
4,1864,,6.689573916410601
5,1899,1.829925918020525,
5,1949,1.8396556385499752,
5,1999,1.7789536748668375,
5,2049,1.9857920381869107,
5,2099,1.854285758090759,
5,2149,1.908036726688771,
5,2199,2.038258765836644,
5,2237,,7.339948429180505
6,2249,2.0398709262171497,
6,2299,2.1490471445364507,
6,2349,1.9954059865411988,
6,2399,1.8335199363872905,
6,2449,2.004358788329896,
6,2499,1.8622131441410243,
6,2549,1.8541402493039576,
6,2599,1.9864263506923372,
6,2610,,6.589835710002597
7,2649,1.8805146058093671,
7,2699,1.915727601419904,
7,2749,1.8482734954996425,
7,2799,1.857482682337333,
7,2849,1.957358622147614,
7,2899,1.8087047200611757,
7,2949,1.9432358431289636,
7,2983,,7.924293897087393
