epoch,step,train_loss,val_loss
0,49,3.6850720414017766,
0,99,2.255721315233904,
0,149,1.9380168846106671,
0,199,1.8748591019194265,
0,249,1.9065480499278182,
0,299,2.1413546296773482,
0,349,1.7677246426113626,
0,372,,3.3732988696620927
1,399,1.9726534515613745,
1,449,1.7232107700735422,
1,499,1.5832773038791377,
1,549,1.8075508001690874,
1,599,1.7958381452533168,
1,649,1.5740625070970797,
1,699,1.7135370594713148,
1,745,,3.371148851728948
2,749,1.842471524346448,
2,799,1.6877359253653677,
2,849,1.7275616889363494,
2,899,1.770656221328104,
2,949,1.7257200988745995,
2,999,1.586852744036396,
2,1049,1.7280421350727533,
2,1099,1.611391754826822,
2,1118,,6.5428580346987415
3,1149,1.520366758209483,
3,1199,1.8470187374439455,
3,1249,1.7115830017073055,
3,1299,1.5994868756306397,
3,1349,1.5854339935628876,
3,1399,1.72217551934922,
3,1449,1.5772171629886051,
3,1491,,5.803990664346971
4,1499,1.5762394090730272,
4,1549,1.5822743485777082,
4,1599,1.573245656232015,
4,1649,1.6648878638837763,
4,1699,1.6859563245272753,
4,1749,1.471846816434722,
4,1799,1.4555327046527389,
4,1849,1.6453752907337789,
4,1864,,6.116231580466511
5,1899,1.5379023131058775,
5,1949,1.5516996352876529,
5,1999,1.558021006251884,
5,2049,1.464143252668022,
5,2099,1.4912771234132693,
5,2149,1.7123184278218722,
5,2199,1.4129323578491029,
5,2237,,5.547753637228428
6,2249,1.5999540666612149,
6,2299,1.5385302812354524,
6,2349,1.4301433000502435,
6,2399,1.5175356669464908,
6,2449,1.4590574722766392,
6,2499,1.4768907459747151,
6,2549,1.6023825282056046,
6,2599,1.54237188942264,
6,2610,,7.23331385702746
