Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
dlinear,ETTm2.csv,OT,96,96,24,247326537,0,2018-03-09T23:45:00,2018-03-13T22:45:00,13.534,2.8744,12.7757,74.74
dlinear,ETTm2.csv,OT,96,96,24,247326537,1,2018-03-10T05:45:00,2018-03-14T04:45:00,12.5517,3.0976,14.7113,75.79
dlinear,ETTm2.csv,OT,96,96,24,247326537,2,2018-03-10T11:45:00,2018-03-14T10:45:00,2.3023,1.2881,6.1563,77.89
dlinear,ETTm2.csv,OT,96,96,24,247326537,3,2018-03-10T17:45:00,2018-03-14T16:45:00,6.6858,1.6476,6.1801,76.84
dlinear,ETTm2.csv,OT,96,96,24,247326537,4,2018-03-10T23:45:00,2018-03-14T22:45:00,10.3311,2.4891,9.3224,71.58
dlinear,ETTm2.csv,OT,96,96,24,247326537,5,2018-03-11T05:45:00,2018-03-15T04:45:00,13.0963,3.2341,12.8256,78.95
dlinear,ETTm2.csv,OT,96,96,24,247326537,6,2018-03-11T11:45:00,2018-03-15T10:45:00,2.2386,1.2592,5.5449,76.84
dlinear,ETTm2.csv,OT,96,96,24,247326537,7,2018-03-11T17:45:00,2018-03-15T16:45:00,6.0606,1.8763,6.8058,76.84
dlinear,ETTm2.csv,OT,96,96,24,247326537,8,2018-03-11T23:45:00,2018-03-15T22:45:00,5.5304,1.9123,6.8306,81.05
dlinear,ETTm2.csv,OT,96,96,24,247326537,9,2018-03-12T05:45:00,2018-03-16T04:45:00,6.4376,1.8829,6.138,74.74
dlinear,ETTm2.csv,OT,96,96,24,247326537,10,2018-03-12T11:45:00,2018-03-16T10:45:00,1.0821,0.8814,3.3164,73.68
dlinear,ETTm2.csv,OT,96,96,24,247326537,11,2018-03-12T17:45:00,2018-03-16T16:45:00,3.212,1.4362,5.0112,73.68
dlinear,ETTm2.csv,OT,96,96,24,247326537,12,2018-03-12T23:45:00,2018-03-16T22:45:00,4.1889,1.5889,4.9829,72.63
dlinear,ETTm2.csv,OT,96,96,24,247326537,13,2018-03-13T05:45:00,2018-03-17T04:45:00,4.8496,2.0144,6.9003,70.53
dlinear,ETTm2.csv,OT,96,96,24,247326537,14,2018-03-13T11:45:00,2018-03-17T10:45:00,1.4259,0.9247,3.6008,67.37
dlinear,ETTm2.csv,OT,96,96,24,247326537,15,2018-03-13T17:45:00,2018-03-17T16:45:00,14.5887,2.8899,10.7893,56.84
dlinear,ETTm2.csv,OT,96,96,24,247326537,16,2018-03-13T23:45:00,2018-03-17T22:45:00,20.3783,3.4384,12.7786,43.16
dlinear,ETTm2.csv,OT,96,96,24,247326537,17,2018-03-14T05:45:00,2018-03-18T04:45:00,25.3425,3.7319,13.7889,38.95
dlinear,ETTm2.csv,OT,96,96,24,247326537,18,2018-03-14T11:45:00,2018-03-18T10:45:00,3.4063,1.6441,6.2211,38.95
dlinear,ETTm2.csv,OT,96,96,24,247326537,19,2018-03-14T17:45:00,2018-03-18T16:45:00,11.0904,3.0248,10.8463,43.16
dlinear,ETTm2.csv,OT,96,96,24,247326537,20,2018-03-14T23:45:00,2018-03-18T22:45:00,19.9983,3.0957,13.6535,61.05
dlinear,ETTm2.csv,OT,96,96,24,247326537,21,2018-03-15T05:45:00,2018-03-19T04:45:00,53.9675,5.7351,34.5906,63.16
dlinear,ETTm2.csv,OT,96,96,24,247326537,22,2018-03-15T11:45:00,2018-03-19T10:45:00,113.559,9.0818,67.9586,56.84
dlinear,ETTm2.csv,OT,96,96,24,247326537,23,2018-03-15T17:45:00,2018-03-19T16:45:00,142.6186,11.0812,83.4973,46.32
dlinear,ETTm2.csv,OT,96,96,24,247326537,24,2018-03-15T23:45:00,2018-03-19T22:45:00,84.95,7.9655,59.1206,33.68
dlinear,ETTm2.csv,OT,96,96,24,247326537,25,2018-03-16T05:45:00,2018-03-20T04:45:00,43.1991,5.2484,38.505,38.95
dlinear,ETTm2.csv,OT,96,96,24,247326537,26,2018-03-16T11:45:00,2018-03-20T10:45:00,5.1858,1.8149,12.4456,46.32
dlinear,ETTm2.csv,OT,96,96,24,247326537,27,2018-03-16T17:45:00,2018-03-20T16:45:00,17.6607,3.4613,20.3627,42.11
