epoch,step,train_loss,val_loss
0,49,4.4752491753303385,
0,99,3.748882955142988,
0,149,3.1423545348596242,
0,199,2.1259457237499264,
0,249,2.1405807674992468,
0,299,2.0110617864830624,
0,349,2.089323081043983,
0,375,,5.228758136085702
1,399,2.0216011380068197,
1,449,2.001590518399426,
1,499,2.08454407475616,
1,549,2.0117344113154023,
1,599,1.9702516074610181,
1,649,1.9341051493277597,
1,699,1.9672236008866673,
1,749,1.9146587713406362,
1,751,,6.92723974261954
2,799,2.1347685738776554,
2,849,1.7569226730824374,
2,899,2.242728576657846,
2,949,1.883211537157954,
2,999,1.851510232368986,
2,1049,1.7524041762268692,
2,1099,2.0771632702238128,
2,1127,,6.122106945468224
3,1149,1.8837345473600664,
3,1199,1.958926258330192,
3,1249,2.010568671928239,
3,1299,1.9741860100273743,
3,1349,1.8193698719520008,
3,1399,1.7575166363781431,
3,1449,2.030837090583532,
3,1499,1.8764484194592923,
3,1503,,7.508496930831543
4,1549,1.8415646036215252,
4,1599,1.7193331340020528,
4,1649,1.969367849416873,
4,1699,1.8448198544431151,
4,1749,1.8546593545725458,
4,1799,1.899911846686237,
4,1849,2.040957817453262,
4,1879,,8.692900471301312
5,1899,2.014492774660233,
5,1949,1.8936422838693,
5,1999,1.8866735274480704,
5,2049,1.8402813500091177,
5,2099,1.818891669843107,
5,2149,1.848785962044758,
5,2199,1.8078832759364625,
5,2249,1.778581551074603,
5,2255,,9.314939024345037
