Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
AAPL.csv,Close,deepAR,96,288,96,4,527922981,379.5,16,6614.2992,69.3106,30.2273,47.0
AAPL.csv,Close,nbeats,96,288,96,4,527922981,25.55,19,3219.2826,49.3777,21.5092,46.74
AAPL.csv,Close,tsmixer,96,288,96,4,527922981,13.85,10,839.0344,23.1998,10.2598,48.3
AAPL.csv,Close,tft,96,288,96,4,527922981,73.41,14,4664.5204,63.8254,27.9514,50.65
AAPL.csv,Close,dlinear,96,288,96,4,527922981,6.59,11,739.2241,21.3173,9.2555,47.0
