Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tsmixer,AAPL.csv,Close,24,72,24,1295476763,0,2024-05-06T01:00:00+00:00,2024-05-07T00:00:00+00:00,80.8137,8.0871,4.2477,47.83
tsmixer,AAPL.csv,Close,24,72,24,1295476763,1,2024-06-10T01:00:00+00:00,2024-06-11T00:00:00+00:00,707.3768,25.1065,11.4167,60.87
tsmixer,AAPL.csv,Close,24,72,24,1295476763,2,2024-07-16T01:00:00+00:00,2024-07-17T00:00:00+00:00,255.7557,15.0094,6.9544,43.48
tsmixer,AAPL.csv,Close,24,72,24,1295476763,3,2024-08-19T01:00:00+00:00,2024-08-20T00:00:00+00:00,17.3518,3.3894,1.5378,43.48
tsmixer,AAPL.csv,Close,24,72,24,1295476763,4,2024-09-23T01:00:00+00:00,2024-09-24T00:00:00+00:00,20.0848,3.4247,1.4858,47.83
tsmixer,AAPL.csv,Close,24,72,24,1295476763,5,2024-10-25T01:00:00+00:00,2024-10-26T00:00:00+00:00,34.5938,5.2004,2.3109,47.83
tsmixer,AAPL.csv,Close,24,72,24,1295476763,6,2024-11-29T01:00:00+00:00,2024-11-30T00:00:00+00:00,153.7018,11.2813,4.5199,65.22
tsmixer,AAPL.csv,Close,24,72,24,1295476763,7,2025-01-06T01:00:00+00:00,2025-01-07T00:00:00+00:00,192.9668,12.6297,5.5334,47.83
tsmixer,AAPL.csv,Close,24,72,24,1295476763,8,2025-02-11T01:00:00+00:00,2025-02-12T00:00:00+00:00,148.8744,10.9989,4.794,69.57
tsmixer,AAPL.csv,Close,24,72,24,1295476763,9,2025-03-18T01:00:00+00:00,2025-03-19T00:00:00+00:00,269.499,13.6831,6.9978,52.17
tsmixer,AAPL.csv,Close,24,72,24,1295476763,10,2025-04-22T01:00:00+00:00,2025-04-23T00:00:00+00:00,77.0753,7.3958,3.5473,52.17
tsmixer,AAPL.csv,Close,24,72,24,1295476763,11,2025-05-27T01:00:00+00:00,2025-05-28T00:00:00+00:00,7.1912,1.9711,0.982,47.83
tsmixer,AAPL.csv,Close,24,72,24,1295476763,12,2025-07-01T01:00:00+00:00,2025-07-02T00:00:00+00:00,17.6654,3.7347,1.7772,39.13
tsmixer,AAPL.csv,Close,24,72,24,1295476763,13,2025-08-05T01:00:00+00:00,2025-08-06T00:00:00+00:00,781.5353,27.3324,11.8301,52.17
tsmixer,AAPL.csv,Close,24,72,24,1295476763,14,2025-09-09T01:00:00+00:00,2025-09-10T00:00:00+00:00,281.6048,14.8308,5.8729,65.22
tsmixer,AAPL.csv,Close,24,72,24,1295476763,15,2025-10-13T01:00:00+00:00,2025-10-14T00:00:00+00:00,370.1036,17.395,6.4782,52.17
tsmixer,AAPL.csv,Close,24,72,24,1295476763,16,2025-11-14T01:00:00+00:00,2025-11-15T00:00:00+00:00,37.2718,5.1514,1.8555,65.22
