Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
AAPL.csv,Close,deepAR,24,72,24,17,1295476763,105.78,16,10716.5779,100.7978,44.0591,47.67
AAPL.csv,Close,nbeats,24,72,24,17,1295476763,30.29,28,975.2658,26.5184,11.4236,48.65
AAPL.csv,Close,tsmixer,24,72,24,17,1295476763,35.7,71,203.1451,10.9778,4.8319,52.58
AAPL.csv,Close,tft,24,72,24,17,1295476763,53.63,27,4750.8363,64.0572,27.5368,49.63
AAPL.csv,Close,dlinear,24,72,24,17,1295476763,7.81,13,205.5941,10.7591,4.7368,46.93
