Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tft,AAPL.csv,Close,24,72,24,1295476763,0,2024-05-07T00:00:00,2024-06-07T00:00:00,828.1915,26.2352,13.8531,52.17
tft,AAPL.csv,Close,24,72,24,1295476763,1,2024-06-11T00:00:00,2024-07-12T00:00:00,3194.179,54.728,25.0644,47.83
tft,AAPL.csv,Close,24,72,24,1295476763,2,2024-07-17T00:00:00,2024-08-19T00:00:00,3218.7539,55.524,25.4239,47.83
tft,AAPL.csv,Close,24,72,24,1295476763,3,2024-08-20T00:00:00,2024-09-20T00:00:00,3712.0833,60.1283,27.014,65.22
tft,AAPL.csv,Close,24,72,24,1295476763,4,2024-09-24T00:00:00,2024-10-25T00:00:00,4424.4844,65.6101,28.7483,47.83
tft,AAPL.csv,Close,24,72,24,1295476763,5,2024-10-28T00:00:00,2024-11-28T00:00:00,4282.6978,64.4709,28.3794,56.52
tft,AAPL.csv,Close,24,72,24,1295476763,6,2024-12-02T00:00:00,2025-01-02T00:00:00,7345.9178,84.8177,34.2526,47.83
tft,AAPL.csv,Close,24,72,24,1295476763,7,2025-01-07T00:00:00,2025-02-07T00:00:00,4817.0463,68.5051,29.6275,47.83
tft,AAPL.csv,Close,24,72,24,1295476763,8,2025-02-12T00:00:00,2025-03-17T00:00:00,5175.6027,70.5149,30.1131,47.83
tft,AAPL.csv,Close,24,72,24,1295476763,9,2025-03-19T00:00:00,2025-04-21T00:00:00,2116.3141,42.7139,20.4334,60.87
tft,AAPL.csv,Close,24,72,24,1295476763,10,2025-04-23T00:00:00,2025-05-26T00:00:00,1923.0233,42.5153,20.7084,47.83
tft,AAPL.csv,Close,24,72,24,1295476763,11,2025-05-28T00:00:00,2025-06-30T00:00:00,1542.6893,37.8463,18.8845,52.17
tft,AAPL.csv,Close,24,72,24,1295476763,12,2025-07-02T00:00:00,2025-08-04T00:00:00,2352.8936,47.2654,22.5149,34.78
tft,AAPL.csv,Close,24,72,24,1295476763,13,2025-08-06T00:00:00,2025-09-08T00:00:00,4701.1432,67.425,29.2696,43.48
tft,AAPL.csv,Close,24,72,24,1295476763,14,2025-09-10T00:00:00,2025-10-13T00:00:00,7523.434,85.4125,34.3282,52.17
tft,AAPL.csv,Close,24,72,24,1295476763,15,2025-10-14T00:00:00,2025-11-14T00:00:00,10657.8616,102.1786,38.5137,52.17
tft,AAPL.csv,Close,24,72,24,1295476763,16,2025-11-17T00:00:00,2025-12-18T00:00:00,12947.9018,113.0807,40.9965,56.52
