Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tft,ETTm1.csv,OT,192,96,24,194691082,0,2018-03-09T23:00:00,2018-03-11T22:45:00,6.699,2.0339,29.0321,45.55
tft,ETTm1.csv,OT,192,96,24,194691082,1,2018-03-10T05:00:00,2018-03-12T04:45:00,7.2124,2.0941,27.7376,45.55
tft,ETTm1.csv,OT,192,96,24,194691082,2,2018-03-10T11:00:00,2018-03-12T10:45:00,7.8927,2.2091,28.0303,51.83
tft,ETTm1.csv,OT,192,96,24,194691082,3,2018-03-10T17:00:00,2018-03-12T16:45:00,5.9493,1.9283,25.2659,43.98
tft,ETTm1.csv,OT,192,96,24,194691082,4,2018-03-10T23:00:00,2018-03-12T22:45:00,5.2439,1.7804,21.9937,43.46
tft,ETTm1.csv,OT,192,96,24,194691082,5,2018-03-11T05:00:00,2018-03-13T04:45:00,7.2389,2.1131,24.8401,42.93
tft,ETTm1.csv,OT,192,96,24,194691082,6,2018-03-11T11:00:00,2018-03-13T10:45:00,7.6387,2.2037,25.1694,43.46
tft,ETTm1.csv,OT,192,96,24,194691082,7,2018-03-11T17:00:00,2018-03-13T16:45:00,9.1118,2.4909,28.1827,47.64
tft,ETTm1.csv,OT,192,96,24,194691082,8,2018-03-11T23:00:00,2018-03-13T22:45:00,5.4624,1.8753,19.9011,47.12
tft,ETTm1.csv,OT,192,96,24,194691082,9,2018-03-12T05:00:00,2018-03-14T04:45:00,6.4716,2.0161,20.4848,48.17
tft,ETTm1.csv,OT,192,96,24,194691082,10,2018-03-12T11:00:00,2018-03-14T10:45:00,6.9279,2.07,20.7491,41.36
tft,ETTm1.csv,OT,192,96,24,194691082,11,2018-03-12T17:00:00,2018-03-14T16:45:00,7.3221,2.1615,21.469,42.41
tft,ETTm1.csv,OT,192,96,24,194691082,12,2018-03-12T23:00:00,2018-03-14T22:45:00,7.6843,2.2176,21.6913,52.36
tft,ETTm1.csv,OT,192,96,24,194691082,13,2018-03-13T05:00:00,2018-03-15T04:45:00,9.0264,2.4533,24.0282,46.07
tft,ETTm1.csv,OT,192,96,24,194691082,14,2018-03-13T11:00:00,2018-03-15T10:45:00,8.0591,2.2486,21.9625,46.6
tft,ETTm1.csv,OT,192,96,24,194691082,15,2018-03-13T17:00:00,2018-03-15T16:45:00,7.4555,2.2053,21.569,49.74
tft,ETTm1.csv,OT,192,96,24,194691082,16,2018-03-13T23:00:00,2018-03-15T22:45:00,16.8158,2.9849,71.1963,48.69
tft,ETTm1.csv,OT,192,96,24,194691082,17,2018-03-14T05:00:00,2018-03-16T04:45:00,26.8483,3.7852,119.0976,50.79
tft,ETTm1.csv,OT,192,96,24,194691082,18,2018-03-14T11:00:00,2018-03-16T10:45:00,32.1947,4.3737,149.3758,49.21
tft,ETTm1.csv,OT,192,96,24,194691082,19,2018-03-14T17:00:00,2018-03-16T16:45:00,34.3245,4.538,157.6503,47.64
tft,ETTm1.csv,OT,192,96,24,194691082,20,2018-03-14T23:00:00,2018-03-16T22:45:00,24.1157,3.9481,133.9582,42.93
tft,ETTm1.csv,OT,192,96,24,194691082,21,2018-03-15T05:00:00,2018-03-17T04:45:00,54.3322,6.3138,220.1174,53.93
tft,ETTm1.csv,OT,192,96,24,194691082,22,2018-03-15T11:00:00,2018-03-17T10:45:00,55.6917,6.7125,239.2739,50.26
tft,ETTm1.csv,OT,192,96,24,194691082,23,2018-03-15T17:00:00,2018-03-17T16:45:00,62.7532,7.4042,257.0637,42.41
tft,ETTm1.csv,OT,192,96,24,194691082,24,2018-03-15T23:00:00,2018-03-17T22:45:00,37.1974,5.6259,163.304,42.93
tft,ETTm1.csv,OT,192,96,24,194691082,25,2018-03-16T05:00:00,2018-03-18T04:45:00,34.7706,5.3173,146.3236,38.74
tft,ETTm1.csv,OT,192,96,24,194691082,26,2018-03-16T11:00:00,2018-03-18T10:45:00,21.4811,3.6666,76.4819,46.6
tft,ETTm1.csv,OT,192,96,24,194691082,27,2018-03-16T17:00:00,2018-03-18T16:45:00,26.9151,4.2539,86.6657,48.17
tft,ETTm1.csv,OT,192,96,24,194691082,28,2018-03-16T23:00:00,2018-03-18T22:45:00,17.323,3.2706,63.1721,44.5
tft,ETTm1.csv,OT,192,96,24,194691082,29,2018-03-17T05:00:00,2018-03-19T04:45:00,20.2405,3.5577,63.9233,49.74
tft,ETTm1.csv,OT,192,96,24,194691082,30,2018-03-17T11:00:00,2018-03-19T10:45:00,8.0829,2.2557,40.9501,41.36
tft,ETTm1.csv,OT,192,96,24,194691082,31,2018-03-17T17:00:00,2018-03-19T16:45:00,8.9415,2.2581,39.5716,45.03
tft,ETTm1.csv,OT,192,96,24,194691082,32,2018-03-17T23:00:00,2018-03-19T22:45:00,9.1197,2.3141,42.8852,50.79
tft,ETTm1.csv,OT,192,96,24,194691082,33,2018-03-18T05:00:00,2018-03-20T04:45:00,9.1261,2.4112,48.0584,44.5
tft,ETTm1.csv,OT,192,96,24,194691082,34,2018-03-18T11:00:00,2018-03-20T10:45:00,47.8921,5.97,137.8228,50.79
tft,ETTm1.csv,OT,192,96,24,194691082,35,2018-03-18T17:00:00,2018-03-20T16:45:00,53.5704,6.1372,156.4856,44.5
tft,ETTm1.csv,OT,192,96,24,194691082,36,2018-03-18T23:00:00,2018-03-20T22:45:00,29.6455,4.377,126.1662,45.55
tft,ETTm1.csv,OT,192,96,24,194691082,37,2018-03-19T05:00:00,2018-03-21T04:45:00,46.8066,5.7836,170.4879,47.12
tft,ETTm1.csv,OT,192,96,24,194691082,38,2018-03-19T11:00:00,2018-03-21T10:45:00,10.436,2.5471,72.9456,43.98
tft,ETTm1.csv,OT,192,96,24,194691082,39,2018-03-19T17:00:00,2018-03-21T16:45:00,10.0134,2.506,70.1794,46.6
tft,ETTm1.csv,OT,192,96,24,194691082,40,2018-03-19T23:00:00,2018-03-21T22:45:00,7.7575,2.2463,60.2067,47.64
tft,ETTm1.csv,OT,192,96,24,194691082,41,2018-03-20T05:00:00,2018-03-22T04:45:00,8.7575,2.3821,61.7327,48.69
tft,ETTm1.csv,OT,192,96,24,194691082,42,2018-03-20T11:00:00,2018-03-22T10:45:00,8.4498,2.2733,47.047,47.12
tft,ETTm1.csv,OT,192,96,24,194691082,43,2018-03-20T17:00:00,2018-03-22T16:45:00,14.9252,3.1011,58.0049,49.21
tft,ETTm1.csv,OT,192,96,24,194691082,44,2018-03-20T23:00:00,2018-03-22T22:45:00,13.7574,3.0906,50.6584,39.79
tft,ETTm1.csv,OT,192,96,24,194691082,45,2018-03-21T05:00:00,2018-03-23T04:45:00,11.9626,2.7631,39.4589,43.98
tft,ETTm1.csv,OT,192,96,24,194691082,46,2018-03-21T11:00:00,2018-03-23T10:45:00,22.7013,4.0158,52.1564,39.27
tft,ETTm1.csv,OT,192,96,24,194691082,47,2018-03-21T17:00:00,2018-03-23T16:45:00,20.8856,3.6566,42.5252,47.12
tft,ETTm1.csv,OT,192,96,24,194691082,48,2018-03-21T23:00:00,2018-03-23T22:45:00,13.8418,3.0511,34.2644,48.69
tft,ETTm1.csv,OT,192,96,24,194691082,49,2018-03-22T05:00:00,2018-03-24T04:45:00,21.1697,3.8816,41.933,47.64
tft,ETTm1.csv,OT,192,96,24,194691082,50,2018-03-22T11:00:00,2018-03-24T10:45:00,10.5746,2.6855,28.9064,39.79
tft,ETTm1.csv,OT,192,96,24,194691082,51,2018-03-22T17:00:00,2018-03-24T16:45:00,9.2924,2.3887,24.9552,45.55
tft,ETTm1.csv,OT,192,96,24,194691082,52,2018-03-22T23:00:00,2018-03-24T22:45:00,7.7054,2.1841,21.8017,45.03
tft,ETTm1.csv,OT,192,96,24,194691082,53,2018-03-23T05:00:00,2018-03-25T04:45:00,10.7481,2.7613,27.1313,46.6
tft,ETTm1.csv,OT,192,96,24,194691082,54,2018-03-23T11:00:00,2018-03-25T10:45:00,7.1169,2.1592,20.7191,41.88
tft,ETTm1.csv,OT,192,96,24,194691082,55,2018-03-23T17:00:00,2018-03-25T16:45:00,10.4373,2.7277,26.5229,45.55
tft,ETTm1.csv,OT,192,96,24,194691082,56,2018-03-23T23:00:00,2018-03-25T22:45:00,11.5464,2.8859,27.4497,40.31
