Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tft,KO.csv,Close,24,72,24,170194494,0,2024-05-07T00:00:00,2024-06-07T00:00:00,15.6055,3.3837,5.6885,56.52
tft,KO.csv,Close,24,72,24,170194494,1,2024-06-11T00:00:00,2024-07-12T00:00:00,21.1149,4.1097,6.8341,47.83
tft,KO.csv,Close,24,72,24,170194494,2,2024-07-17T00:00:00,2024-08-19T00:00:00,80.3649,8.7012,13.5506,34.78
tft,KO.csv,Close,24,72,24,170194494,3,2024-08-20T00:00:00,2024-09-20T00:00:00,155.1192,12.2499,18.0103,69.57
tft,KO.csv,Close,24,72,24,170194494,4,2024-09-24T00:00:00,2024-10-25T00:00:00,126.1421,10.9058,16.2242,52.17
tft,KO.csv,Close,24,72,24,170194494,5,2024-10-28T00:00:00,2024-11-28T00:00:00,32.4049,5.1345,8.339,43.48
tft,KO.csv,Close,24,72,24,170194494,6,2024-12-02T00:00:00,2025-01-02T00:00:00,22.5155,4.2222,6.9841,69.57
tft,KO.csv,Close,24,72,24,170194494,7,2025-01-07T00:00:00,2025-02-07T00:00:00,24.4849,4.4232,7.2779,52.17
tft,KO.csv,Close,24,72,24,170194494,8,2025-02-12T00:00:00,2025-03-17T00:00:00,143.2885,11.7468,17.2851,56.52
tft,KO.csv,Close,24,72,24,170194494,9,2025-03-19T00:00:00,2025-04-21T00:00:00,164.9254,12.6183,18.3123,60.87
tft,KO.csv,Close,24,72,24,170194494,10,2025-04-23T00:00:00,2025-05-26T00:00:00,182.6218,13.2938,19.1086,52.17
tft,KO.csv,Close,24,72,24,170194494,11,2025-05-28T00:00:00,2025-06-30T00:00:00,172.3967,12.9081,18.659,52.17
tft,KO.csv,Close,24,72,24,170194494,12,2025-07-02T00:00:00,2025-08-04T00:00:00,146.8763,11.8704,17.4181,43.48
tft,KO.csv,Close,24,72,24,170194494,13,2025-08-06T00:00:00,2025-09-08T00:00:00,144.7539,11.7279,17.2297,56.52
tft,KO.csv,Close,24,72,24,170194494,14,2025-09-10T00:00:00,2025-10-13T00:00:00,92.743,9.3618,14.2729,26.09
tft,KO.csv,Close,24,72,24,170194494,15,2025-10-14T00:00:00,2025-11-14T00:00:00,159.45,12.3378,17.9619,34.78
tft,KO.csv,Close,24,72,24,170194494,16,2025-11-17T00:00:00,2025-12-18T00:00:00,206.9615,14.1668,20.1122,60.87
