Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
nbeats,JPM.csv,Close,96,288,96,1274561897,0,2024-05-07T00:00:00,2024-09-17T00:00:00,4618.8104,64.6635,32.4059,37.89
nbeats,JPM.csv,Close,96,288,96,1274561897,1,2024-09-24T00:00:00,2025-02-04T00:00:00,9759.6705,91.0728,38.4754,48.42
nbeats,JPM.csv,Close,96,288,96,1274561897,2,2025-02-12T00:00:00,2025-06-25T00:00:00,12848.6477,101.1525,39.9701,46.32
nbeats,JPM.csv,Close,96,288,96,1274561897,3,2025-07-02T00:00:00,2025-11-12T00:00:00,24928.2614,144.6765,48.5263,51.58
