Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
JPM.csv,Close,deepAR,96,288,96,4,1274561897,265.77,11,16939.2971,123.8689,49.4896,44.39
JPM.csv,Close,nbeats,96,288,96,4,1274561897,17.52,9,13038.8475,100.3913,39.8444,46.48
JPM.csv,Close,tsmixer,96,288,96,4,1274561897,6.63,7,594.9601,19.4882,8.062,45.69
JPM.csv,Close,tft,96,288,96,4,1274561897,177.38,28,19913.2234,134.5239,53.8564,49.09
JPM.csv,Close,dlinear,96,288,96,4,1274561897,7.15,10,949.3191,24.0261,9.7228,49.61
