Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
nbeats,TSLA.csv,Close,48,144,48,2035413669,0,2024-05-07T00:00:00,2024-07-11T00:00:00,1633.4803,35.3246,19.3483,44.68
nbeats,TSLA.csv,Close,48,144,48,2035413669,1,2024-07-17T00:00:00,2024-09-20T00:00:00,4337.5607,61.6211,28.442,57.45
nbeats,TSLA.csv,Close,48,144,48,2035413669,2,2024-09-24T00:00:00,2024-11-28T00:00:00,1637.2999,34.7031,12.9952,48.94
nbeats,TSLA.csv,Close,48,144,48,2035413669,3,2024-12-02T00:00:00,2025-02-05T00:00:00,8417.2993,85.8147,20.7789,48.94
nbeats,TSLA.csv,Close,48,144,48,2035413669,4,2025-02-12T00:00:00,2025-04-18T00:00:00,6097.3704,70.5643,27.8019,31.91
nbeats,TSLA.csv,Close,48,144,48,2035413669,5,2025-04-23T00:00:00,2025-06-27T00:00:00,6409.5082,73.5578,22.5417,42.55
nbeats,TSLA.csv,Close,48,144,48,2035413669,6,2025-07-02T00:00:00,2025-09-05T00:00:00,4851.2481,64.2906,19.7147,48.94
nbeats,TSLA.csv,Close,48,144,48,2035413669,7,2025-09-10T00:00:00,2025-11-14T00:00:00,20297.9475,138.3574,31.6866,53.19
