epoch,step,train_loss,val_loss
0,49,3.7340010345016346,
0,99,2.814208209073666,
0,149,2.4372717171922287,
0,199,2.2720211534631667,
0,249,1.9217871727534306,
0,299,1.7140656664513056,
0,349,1.6045010505874493,
0,375,,3.62676059526836
1,399,1.8589933405579606,
1,449,1.8467879673016327,
1,499,1.9216041221710043,
1,549,1.7995930665841446,
1,599,1.7560521706522807,
1,649,1.64891730130041,
1,699,1.8217092763121334,
1,749,1.6623194369144958,
1,751,,3.5352493630854993
2,799,1.8011459305058335,
2,849,1.6846091899489504,
2,899,1.52188996438095,
2,949,1.9545181190846583,
2,999,1.7464412976891852,
2,1049,1.363738098267318,
2,1099,1.5306170274032502,
2,1127,,3.3988629454660284
3,1149,1.6162112960379864,
3,1199,1.6709846771817873,
3,1249,1.4805958742161462,
3,1299,1.5067549151378965,
3,1349,1.5087407850002539,
3,1399,1.6229549774061733,
3,1449,1.6542541501127892,
3,1499,1.6310502291965385,
3,1503,,3.428846735016439
4,1549,1.6433152503624247,
4,1599,1.6911441900877997,
4,1649,1.6697951935234505,
4,1699,1.660227322858897,
4,1749,1.8793271614499294,
4,1799,1.4488681221156288,
4,1849,1.6002266522466062,
4,1879,,3.6132571214138154
5,1899,1.3724774896346421,
5,1949,1.4794555336067632,
5,1999,1.5402814521770323,
5,2049,1.6629170397029034,
5,2099,1.5891415690815152,
5,2149,1.4738884675368376,
5,2199,1.6632611863852702,
5,2249,1.4322809142459427,
5,2255,,3.9346602814867464
6,2299,1.4041805912974674,
6,2349,1.640542947003457,
6,2399,1.4965481168702415,
6,2449,1.4434946307200163,
6,2499,1.6511897167417235,
6,2549,1.5214902733091584,
6,2599,1.4786230717843076,
6,2631,,4.1072504634181906
7,2649,1.4226683361396635,
7,2699,1.345138337889983,
7,2749,1.3941618001339977,
7,2799,1.5508214486862482,
7,2849,1.6009924424158886,
7,2899,1.481507487313694,
7,2949,1.4786392316643315,
7,2999,1.4834630546250633,
7,3007,,3.636444216855287
