epoch,step,train_loss,val_loss
0,49,3.7963743902478027,
0,99,2.7432306721263666,
0,149,2.4227129612240454,
0,199,2.3047316888770966,
0,249,2.222178965418885,
0,299,1.9746489079185618,
0,349,1.861352524890055,
0,375,,3.345971655928594
1,399,1.8488225126687283,
1,449,1.7505757840952425,
1,499,1.7278460633001036,
1,549,1.6801273743738236,
1,599,1.7765973166644848,
1,649,1.7310604748601144,
1,699,1.5976044940072787,
1,749,1.7620190335454748,
1,751,,3.241410327565604
2,799,1.4009536140853016,
2,849,1.7808419866672112,
2,899,1.7532669474965843,
2,949,1.7380231675886706,
2,999,1.909908685305861,
2,1049,1.7155710041917214,
2,1099,1.8908016082757118,
2,1127,,3.395195062932972
3,1149,1.5390272216578444,
3,1199,1.7186991458085839,
3,1249,1.4716673925356947,
3,1299,1.7154106605600739,
3,1349,1.5625570369394426,
3,1399,1.6016065157301411,
3,1449,1.5190717042084734,
3,1499,1.6097400142267468,
3,1503,,3.2119929188726064
4,1549,1.6164467543726027,
4,1599,1.429262968615721,
4,1649,1.5796488688956303,
4,1699,1.6083801018554755,
4,1749,1.579848894555382,
4,1799,1.4849398993036456,
4,1849,1.4684222094060706,
4,1879,,3.463183192393049
5,1899,1.646286820963229,
5,1949,1.441594315905093,
5,1999,1.6495896566281254,
5,2049,1.6174215672485552,
5,2099,1.5795156285463279,
5,2149,1.5364349808962507,
5,2199,1.3854541362675044,
5,2249,1.6220872778550377,
5,2255,,3.5534074368868733
6,2299,1.544892344544142,
6,2349,1.426148960750836,
6,2399,1.6147704435929136,
6,2449,1.4418765917632588,
6,2499,1.41368000712604,
6,2549,1.5281093260810936,
6,2599,1.460301631797297,
6,2631,,2.7817814868673607
7,2649,1.4805149067285515,
7,2699,1.4058153722405209,
7,2749,1.45996071366114,
7,2799,1.413275454045705,
7,2849,1.447620187959196,
7,2899,1.3616113772627794,
7,2949,1.4165328847322045,
7,2999,1.4088430351773664,
7,3007,,2.5224877779256354
8,3049,1.3098267470742866,
8,3099,1.4104256758609817,
8,3149,1.4699110967743172,
8,3199,1.6706928954584024,
8,3249,1.417813439386506,
8,3299,1.4811835482962463,
8,3349,1.355455960218783,
8,3383,,2.9723331163061215
9,3399,1.5269423689844006,
9,3449,1.4932994420213106,
9,3499,1.4376379961551182,
9,3549,1.643183613976408,
9,3599,1.393122209371294,
9,3649,1.56728976875295,
9,3699,1.436476503314382,
9,3749,1.571099824942911,
9,3759,,2.8801504191013483
10,3799,1.3615067425880387,
10,3849,1.4419697289243594,
10,3899,1.5602114665444191,
10,3949,1.3724041000612328,
10,3999,1.4689285140703512,
10,4049,1.3326528999854994,
10,4099,1.3137379259860575,
10,4135,,2.973161218016478
11,4149,1.4106097590485096,
11,4199,1.2903648729893389,
11,4249,1.4753765474743918,
11,4299,1.3864602777574473,
11,4349,1.5084630178190381,
11,4399,1.2502711046719357,
11,4449,1.3353941390004072,
11,4499,1.4347223145865402,
11,4511,,2.680458919249037
12,4549,1.142237520455236,
12,4599,1.4208387450523663,
12,4649,1.1185949719424855,
12,4699,1.2880082081038349,
12,4749,1.348706014498353,
12,4799,1.4715142260406302,
12,4849,1.3422839793793604,
12,4887,,2.8156389106020017
