Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
ETTm1.csv,OT,deepAR,192,96,24,428,1458910293,758.12,19,135.5116,11.3456,68689238.8931,43.07
ETTm1.csv,OT,nbeats,192,96,24,428,1458910293,940.19,11,8.9339,2.3478,143010096.1318,46.53
ETTm1.csv,OT,tsmixer,192,96,24,428,1458910293,114.65,9,4.1445,1.5667,119804416.2948,44.76
ETTm1.csv,OT,tft,192,96,24,428,1458910293,816.56,7,7.3641,2.0415,179217175.8154,41.54
ETTm1.csv,OT,dlinear,192,96,24,428,1458910293,88.57,12,5.2858,1.8216,174674814.7701,44.39
