Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
nbeats,KO.csv,Close,48,144,48,669112423,0,2024-05-07T00:00:00,2024-07-11T00:00:00,7.4188,2.5553,4.269,34.04
nbeats,KO.csv,Close,48,144,48,669112423,1,2024-07-17T00:00:00,2024-09-20T00:00:00,66.6818,7.8121,11.7394,57.45
nbeats,KO.csv,Close,48,144,48,669112423,2,2024-09-24T00:00:00,2024-11-28T00:00:00,24.1596,4.0773,6.2154,36.17
nbeats,KO.csv,Close,48,144,48,669112423,3,2024-12-02T00:00:00,2025-02-05T00:00:00,9.7707,2.5373,4.2093,55.32
nbeats,KO.csv,Close,48,144,48,669112423,4,2025-02-12T00:00:00,2025-04-18T00:00:00,21.0321,3.9358,5.7446,53.19
nbeats,KO.csv,Close,48,144,48,669112423,5,2025-04-23T00:00:00,2025-06-27T00:00:00,17.2031,3.3474,4.8185,55.32
nbeats,KO.csv,Close,48,144,48,669112423,6,2025-07-02T00:00:00,2025-09-05T00:00:00,20.8944,3.774,5.5474,55.32
nbeats,KO.csv,Close,48,144,48,669112423,7,2025-09-10T00:00:00,2025-11-14T00:00:00,14.9267,3.2412,4.8341,51.06
