Dataset,Target,Model,Horizon,Lookback window,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
ETTh1.csv,OT,deepAR,96,384,475393402,499.05,15,9.7604,2.6886,33.1535,62.11
ETTh1.csv,OT,nbeats,96,384,475393402,138.42,12,5.1767,1.8945,25.6868,42.11
ETTh1.csv,OT,tsmixer,96,384,475393402,51.81,10,4.5907,1.8033,20.5806,45.26
ETTh1.csv,OT,tft,96,384,475393402,1123.31,18,7.4108,2.1891,27.2816,49.47
ETTh1.csv,OT,dlinear,96,384,475393402,49.72,12,16.8365,3.5592,39.3806,62.11
