Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tsmixer,SPY.csv,Close,24,72,24,1146683402,0,2024-05-06T01:00:00+00:00,2024-05-07T00:00:00+00:00,135.633,10.4877,2.0277,47.83
tsmixer,SPY.csv,Close,24,72,24,1146683402,1,2024-06-10T01:00:00+00:00,2024-06-11T00:00:00+00:00,283.3156,15.0479,2.7792,47.83
tsmixer,SPY.csv,Close,24,72,24,1146683402,2,2024-07-16T01:00:00+00:00,2024-07-17T00:00:00+00:00,597.1653,21.5982,4.1164,65.22
tsmixer,SPY.csv,Close,24,72,24,1146683402,3,2024-08-19T01:00:00+00:00,2024-08-20T00:00:00+00:00,54.8391,5.5687,1.0232,47.83
tsmixer,SPY.csv,Close,24,72,24,1146683402,4,2024-09-23T01:00:00+00:00,2024-09-24T00:00:00+00:00,69.8932,6.81,1.1952,56.52
tsmixer,SPY.csv,Close,24,72,24,1146683402,5,2024-10-25T01:00:00+00:00,2024-10-26T00:00:00+00:00,179.6082,11.9042,2.0432,69.57
tsmixer,SPY.csv,Close,24,72,24,1146683402,6,2024-11-29T01:00:00+00:00,2024-11-30T00:00:00+00:00,59.3784,6.1604,1.0546,34.78
tsmixer,SPY.csv,Close,24,72,24,1146683402,7,2025-01-06T01:00:00+00:00,2025-01-07T00:00:00+00:00,79.1411,8.0603,1.3671,43.48
tsmixer,SPY.csv,Close,24,72,24,1146683402,8,2025-02-11T01:00:00+00:00,2025-02-12T00:00:00+00:00,776.5871,22.4391,3.9927,69.57
tsmixer,SPY.csv,Close,24,72,24,1146683402,9,2025-03-18T01:00:00+00:00,2025-03-19T00:00:00+00:00,869.6293,22.4145,4.3308,43.48
tsmixer,SPY.csv,Close,24,72,24,1146683402,10,2025-04-22T01:00:00+00:00,2025-04-23T00:00:00+00:00,2400.3362,45.9479,8.0595,56.52
tsmixer,SPY.csv,Close,24,72,24,1146683402,11,2025-05-27T01:00:00+00:00,2025-05-28T00:00:00+00:00,176.4421,10.4629,1.7404,52.17
tsmixer,SPY.csv,Close,24,72,24,1146683402,12,2025-07-01T01:00:00+00:00,2025-07-02T00:00:00+00:00,127.2224,9.9934,1.598,43.48
tsmixer,SPY.csv,Close,24,72,24,1146683402,13,2025-08-05T01:00:00+00:00,2025-08-06T00:00:00+00:00,174.6075,12.271,1.9196,43.48
tsmixer,SPY.csv,Close,24,72,24,1146683402,14,2025-09-09T01:00:00+00:00,2025-09-10T00:00:00+00:00,254.1134,14.763,2.2316,47.83
tsmixer,SPY.csv,Close,24,72,24,1146683402,15,2025-10-13T01:00:00+00:00,2025-10-14T00:00:00+00:00,241.7345,13.6309,2.018,69.57
tsmixer,SPY.csv,Close,24,72,24,1146683402,16,2025-11-14T01:00:00+00:00,2025-11-15T00:00:00+00:00,98.5604,8.9468,1.3308,56.52
