window_index,timestamp,prediction,actual
0,2024-05-07T00:00:00,499.57952603715694,504.853424
0,2024-05-08T00:00:00,472.6140918578436,504.902161
0,2024-05-09T00:00:00,496.0919877647258,507.81134
0,2024-05-10T00:00:00,441.2641926289589,508.465546
0,2024-05-13T00:00:00,487.64778052272845,508.533783
0,2024-05-14T00:00:00,484.6961187107503,510.866974
0,2024-05-15T00:00:00,482.33607541894423,517.193115
0,2024-05-16T00:00:00,467.6872734194831,516.129028
0,2024-05-17T00:00:00,472.82426935124636,516.870911
0,2024-05-20T00:00:00,459.5645093101293,517.466431
0,2024-05-21T00:00:00,465.9158713899601,518.735535
0,2024-05-22T00:00:00,465.3269595171833,517.241882
0,2024-05-23T00:00:00,489.7165547442902,513.463806
0,2024-05-24T00:00:00,491.598717227317,516.861206
0,2024-05-27T00:00:00,464.31927973337883,517.222351
0,2024-05-28T00:00:00,432.24026257665287,513.600525
0,2024-05-29T00:00:00,454.9414280662687,510.193451
0,2024-05-30T00:00:00,470.30135997275914,514.840332
0,2024-05-31T00:00:00,460.7019034595585,515.260132
0,2024-06-03T00:00:00,439.3044915850454,515.836121
0,2024-06-04T00:00:00,433.50724669202225,521.96698
0,2024-06-05T00:00:00,473.05224180761576,521.957153
0,2024-06-06T00:00:00,474.09303798581857,521.322571
0,2024-06-07T00:00:00,460.43052033322493,522.933289
1,2024-06-11T00:00:00,519.3803231384818,524.192688
1,2024-06-12T00:00:00,486.15190715264526,528.497864
1,2024-06-13T00:00:00,518.5275650854164,529.562134
1,2024-06-14T00:00:00,441.6771299136448,529.884216
1,2024-06-17T00:00:00,503.8553109367229,534.101624
1,2024-06-18T00:00:00,502.4055385652981,535.458496
1,2024-06-19T00:00:00,498.3607769251338,534.003967
1,2024-06-20T00:00:00,479.5949541791952,533.288086
1,2024-06-21T00:00:00,487.4105359172272,531.554565
1,2024-06-24T00:00:00,468.2534860348328,533.60144
1,2024-06-25T00:00:00,478.76429258113876,534.267456
1,2024-06-26T00:00:00,477.11710052796843,535.109741
1,2024-06-27T00:00:00,511.5936500373455,533.004028
1,2024-06-28T00:00:00,512.2700681055793,534.101013
