Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
dlinear,SPY.csv,Close,24,72,24,1146683402,0,2024-05-07T00:00:00,2024-06-07T00:00:00,108.8916,9.2584,1.7966,65.22
dlinear,SPY.csv,Close,24,72,24,1146683402,1,2024-06-11T00:00:00,2024-07-12T00:00:00,166.4628,11.4281,2.1172,34.78
dlinear,SPY.csv,Close,24,72,24,1146683402,2,2024-07-17T00:00:00,2024-08-19T00:00:00,519.0923,19.8792,3.7854,86.96
dlinear,SPY.csv,Close,24,72,24,1146683402,3,2024-08-20T00:00:00,2024-09-20T00:00:00,115.9727,8.1466,1.5004,52.17
dlinear,SPY.csv,Close,24,72,24,1146683402,4,2024-09-24T00:00:00,2024-10-25T00:00:00,52.5463,5.9571,1.0508,52.17
dlinear,SPY.csv,Close,24,72,24,1146683402,5,2024-10-28T00:00:00,2024-11-28T00:00:00,158.5981,10.5046,1.8048,52.17
dlinear,SPY.csv,Close,24,72,24,1146683402,6,2024-12-02T00:00:00,2025-01-02T00:00:00,139.3928,9.7167,1.6591,65.22
dlinear,SPY.csv,Close,24,72,24,1146683402,7,2025-01-07T00:00:00,2025-02-07T00:00:00,63.7891,6.35,1.0798,47.83
dlinear,SPY.csv,Close,24,72,24,1146683402,8,2025-02-12T00:00:00,2025-03-17T00:00:00,1240.0667,27.8007,4.9469,52.17
dlinear,SPY.csv,Close,24,72,24,1146683402,9,2025-03-19T00:00:00,2025-04-21T00:00:00,1658.257,31.9878,6.1637,52.17
dlinear,SPY.csv,Close,24,72,24,1146683402,10,2025-04-23T00:00:00,2025-05-26T00:00:00,1131.7726,30.7781,5.3996,60.87
dlinear,SPY.csv,Close,24,72,24,1146683402,11,2025-05-28T00:00:00,2025-06-30T00:00:00,315.2203,16.1565,2.7098,47.83
dlinear,SPY.csv,Close,24,72,24,1146683402,12,2025-07-02T00:00:00,2025-08-04T00:00:00,174.4502,11.3586,1.8186,47.83
dlinear,SPY.csv,Close,24,72,24,1146683402,13,2025-08-06T00:00:00,2025-09-08T00:00:00,231.9353,13.9544,2.1882,60.87
dlinear,SPY.csv,Close,24,72,24,1146683402,14,2025-09-10T00:00:00,2025-10-13T00:00:00,226.6938,13.509,2.0449,65.22
dlinear,SPY.csv,Close,24,72,24,1146683402,15,2025-10-14T00:00:00,2025-11-14T00:00:00,175.0148,11.0632,1.6427,60.87
dlinear,SPY.csv,Close,24,72,24,1146683402,16,2025-11-17T00:00:00,2025-12-18T00:00:00,146.9599,9.8022,1.4648,47.83
