epoch,step,train_loss,val_loss
0,49,4.518587868686838,
0,99,2.7672872926140544,
0,149,2.6572301612522224,
0,199,2.3714833000094786,
0,249,2.3175824222285657,
0,299,2.1087320297375793,
0,349,2.3134224566688957,
0,372,,4.362773173448431
1,399,2.2251813993203386,
1,449,2.1346203285893224,
1,499,2.3061042698462235,
1,549,2.0536221725424313,
1,599,2.0453363689233957,
1,649,2.042915798448194,
1,699,2.17658934271446,
1,745,,4.9237501234226135
2,749,1.9476220055904592,
2,799,2.1869843951045778,
2,849,2.081662221636211,
2,899,2.0883909477068405,
2,949,2.076071735423103,
2,999,1.8319199415998164,
2,1049,2.0109143601315234,
2,1099,2.0887087327125338,
2,1118,,4.81159942770016
3,1149,1.9026275256288732,
3,1199,2.1883441829055146,
3,1249,2.0040553864138237,
3,1299,2.0654090629085724,
3,1349,2.0543201479640656,
3,1399,1.9794840714374609,
3,1449,1.9398307001932538,
3,1491,,5.594835118655642
4,1499,2.0039373636396096,
4,1549,1.9503651605072865,
4,1599,1.9577132739485255,
4,1649,1.8825820421287518,
4,1699,1.851962957317454,
4,1749,2.009700521833783,
4,1799,1.9571125536821221,
4,1849,1.8562391271477279,
4,1864,,6.907789262674129
5,1899,1.973532976135619,
5,1949,1.9030845096029254,
5,1999,1.9947080235209733,
5,2049,1.9135098321094024,
5,2099,1.8876890203696077,
5,2149,2.00167272974168,
5,2199,1.9284614548848076,
5,2237,,4.219378396429616
6,2249,1.8835205063998652,
6,2299,2.0069916251833346,
6,2349,2.005953021851478,
6,2399,2.006489873018708,
6,2449,1.9105028980925565,
6,2499,1.8514652991310023,
6,2549,1.9712681811259156,
6,2599,1.9763498889472757,
6,2610,,5.032995086312402
7,2649,1.8690193270597288,
7,2699,1.9151878508970888,
7,2749,1.9958278355767494,
7,2799,1.8189183968237246,
7,2849,1.8618072084145132,
7,2899,1.898654819507214,
7,2949,1.833302213865132,
7,2983,,5.212487035282177
8,2999,1.9605049984783192,
8,3049,1.866437385940238,
8,3099,1.817435614394924,
8,3149,1.7817461363862503,
8,3199,1.9886627882685257,
8,3249,1.7666037725971915,
8,3299,1.8112209435564728,
8,3349,1.743984717220806,
8,3356,,5.698824819324129
9,3399,1.9980685588515252,
9,3449,2.0000990367457847,
9,3499,1.9387066738974057,
9,3549,1.9298799503491693,
9,3599,1.8590233864070504,
9,3649,1.8438272502216901,
9,3699,1.804147872260912,
9,3729,,5.207101989898517
10,3749,1.9259681761240197,
10,3799,1.8373285813799287,
10,3849,1.8825999766691546,
10,3899,1.8859516098995386,
10,3949,1.8775573577088025,
10,3999,1.864771584612635,
10,4049,1.7971966946267923,
10,4099,1.839677383058553,
10,4102,,6.053442783060202
