window_index,timestamp,prediction,actual
0,2024-05-06T01:00:00+00:00,143.6859774570127,183.828644
0,2024-05-06T02:00:00+00:00,137.8161189405235,187.567505
0,2024-05-06T03:00:00+00:00,132.78723139091096,189.341095
0,2024-05-06T04:00:00+00:00,126.1366581826652,190.55864
0,2024-05-06T05:00:00+00:00,121.30435874155788,190.520294
0,2024-05-06T06:00:00+00:00,118.44062161993398,193.18544
0,2024-05-06T07:00:00+00:00,119.79778383953055,193.760651
0,2024-05-06T08:00:00+00:00,118.77770641264095,194.105774
0,2024-05-06T09:00:00+00:00,120.85166627013038,196.329941
0,2024-05-06T10:00:00+00:00,121.87913675409199,187.500443
0,2024-05-06T11:00:00+00:00,122.22426525009294,191.277664
0,2024-05-06T12:00:00+00:00,122.25258981062552,190.11763
0,2024-05-06T13:00:00+00:00,121.27631660438539,188.785049
0,2024-05-06T14:00:00+00:00,121.43392313923829,192.418518
0,2024-05-06T15:00:00+00:00,121.1726493563324,191.258469
0,2024-05-06T16:00:00+00:00,121.14477166820504,189.925903
0,2024-05-06T17:00:00+00:00,120.87127145629228,191.095505
0,2024-05-06T18:00:00+00:00,120.67244541078172,194.259171
0,2024-05-06T19:00:00+00:00,119.95712066433647,193.482651
0,2024-05-06T20:00:00+00:00,119.53928424051628,190.932526
0,2024-05-06T21:00:00+00:00,119.5906137924697,189.111023
0,2024-05-06T22:00:00+00:00,119.3982799092622,188.775452
0,2024-05-06T23:00:00+00:00,119.36917957823414,191.689896
0,2024-05-07T00:00:00+00:00,115.71348445513831,191.363922
1,2024-06-10T01:00:00+00:00,145.03123499573417,186.330826
1,2024-06-10T02:00:00+00:00,139.04952610370754,183.617737
1,2024-06-10T03:00:00+00:00,133.80269709457866,185.659729
1,2024-06-10T04:00:00+00:00,126.18502050184793,185.774765
1,2024-06-10T05:00:00+00:00,120.55899701952323,186.925186
1,2024-06-10T06:00:00+00:00,117.59760933991025,188.86174
1,2024-06-10T07:00:00+00:00,119.80930957260605,190.462784
1,2024-06-10T08:00:00+00:00,118.86881475861759,188.190689
1,2024-06-10T09:00:00+00:00,121.09486138301062,190.664093
1,2024-06-10T10:00:00+00:00,122.3124993127592,189.887558
1,2024-06-10T11:00:00+00:00,122.70876788681375,189.274002
1,2024-06-10T12:00:00+00:00,122.69427134598835,190.942123
1,2024-06-10T13:00:00+00:00,121.64371007110414,193.904449
1,2024-06-10T14:00:00+00:00,121.67597425876116,196.962692
1,2024-06-10T15:00:00+00:00,121.34862413452953,200.203064
1,2024-06-10T16:00:00+00:00,121.42058489168721,200.068848
1,2024-06-10T17:00:00+00:00,121.21151653064898,197.417831
1,2024-06-10T18:00:00+00:00,121.12312159391686,197.784149
1,2024-06-10T19:00:00+00:00,120.58537321636905,200.155594
1,2024-06-10T20:00:00+00:00,120.16209924912212,200.319458
1,2024-06-10T21:00:00+00:00,120.12264935318913,199.982071
1,2024-06-10T22:00:00+00:00,119.83137791946552,197.562424
1,2024-06-10T23:00:00+00:00,119.71769357957707,202.48848
1,2024-06-11T00:00:00+00:00,115.34686675891504,205.929947
2,2024-07-16T01:00:00+00:00,148.01409757565247,209.062943
2,2024-07-16T02:00:00+00:00,141.791313533436,202.42099
2,2024-07-16T03:00:00+00:00,137.88325705068402,202.22821
2,2024-07-16T04:00:00+00:00,128.93555233080178,202.71019
2,2024-07-16T05:00:00+00:00,122.69028524413378,202.758392
2,2024-07-16T06:00:00+00:00,119.65978606581879,201.081039
2,2024-07-16T07:00:00+00:00,120.68716002534086,201.158157
2,2024-07-16T08:00:00+00:00,118.779969374501,204.599655
2,2024-07-16T09:00:00+00:00,121.04485457337667,203.259659
2,2024-07-16T10:00:00+00:00,122.5796110367669,207.443436
2,2024-07-16T11:00:00+00:00,123.2175088827938,205.139496
2,2024-07-16T12:00:00+00:00,123.36075115105322,200.473724
2,2024-07-16T13:00:00+00:00,122.2822907381662,191.971207
2,2024-07-16T14:00:00+00:00,122.25531036982852,187.883835
2,2024-07-16T15:00:00+00:00,121.62070150470407,193.128021
2,2024-07-16T16:00:00+00:00,121.47436687940049,193.185867
2,2024-07-16T17:00:00+00:00,121.1497730641643,196.714096
2,2024-07-16T18:00:00+00:00,121.07313980913759,198.391479
2,2024-07-16T19:00:00+00:00,120.60177879610956,198.767426
2,2024-07-16T20:00:00+00:00,120.222248274865,200.454437
2,2024-07-16T21:00:00+00:00,120.19941130746852,202.671661
2,2024-07-16T22:00:00+00:00,119.95338838600807,203.934464
2,2024-07-16T23:00:00+00:00,119.86144349488885,206.267365
2,2024-07-17T00:00:00+00:00,115.6293866434548,207.694061
3,2024-08-19T01:00:00+00:00,147.01848730669357,206.797577
3,2024-08-19T02:00:00+00:00,140.82344867837253,206.87471
3,2024-08-19T03:00:00+00:00,136.52132580877893,208.831604
3,2024-08-19T04:00:00+00:00,127.52062202163737,210.451111
3,2024-08-19T05:00:00+00:00,121.14447494492796,211.280182
3,2024-08-19T06:00:00+00:00,117.48841517394948,212.253815
3,2024-08-19T07:00:00+00:00,119.55323023453846,213.323853
3,2024-08-19T08:00:00+00:00,118.16985626714118,214.210739
3,2024-08-19T09:00:00+00:00,120.63464715525843,216.707489
3,2024-08-19T10:00:00+00:00,122.18439708158867,212.369476
3,2024-08-19T11:00:00+00:00,122.71762311039564,211.434402
3,2024-08-19T12:00:00+00:00,122.71929977566002,209.795609
3,2024-08-19T13:00:00+00:00,121.51170753758083,204.811722
3,2024-08-19T14:00:00+00:00,121.89454848960328,209.005127
3,2024-08-19T15:00:00+00:00,121.77221269994973,198.160126
3,2024-08-19T16:00:00+00:00,121.92423511722697,199.769974
3,2024-08-19T17:00:00+00:00,121.57438407364762,199.162674
3,2024-08-19T18:00:00+00:00,121.23881149715993,196.964752
3,2024-08-19T19:00:00+00:00,120.5215026372355,200.377304
3,2024-08-19T20:00:00+00:00,119.9830106640054,201.717285
3,2024-08-19T21:00:00+00:00,119.91373114127904,200.059204
3,2024-08-19T22:00:00+00:00,119.76541240249628,202.902985
3,2024-08-19T23:00:00+00:00,119.69426674060571,203.491043
3,2024-08-20T00:00:00+00:00,114.88556573747336,203.828445
4,2024-09-23T01:00:00+00:00,146.4299170242447,203.973022
4,2024-09-23T02:00:00+00:00,139.76351380791635,202.623444
4,2024-09-23T03:00:00+00:00,134.7993691323724,202.22821
4,2024-09-23T04:00:00+00:00,125.47976289694752,202.922287
4,2024-09-23T05:00:00+00:00,119.43149861637677,203.269302
4,2024-09-23T06:00:00+00:00,117.06730406914383,199.586807
4,2024-09-23T07:00:00+00:00,119.39987792498327,199.827805
4,2024-09-23T08:00:00+00:00,118.12018550555597,197.84198
4,2024-09-23T09:00:00+00:00,120.42371265505598,204.864136
4,2024-09-23T10:00:00+00:00,121.6972954349591,204.58284
4,2024-09-23T11:00:00+00:00,121.98763022412138,204.408264
4,2024-09-23T12:00:00+00:00,121.80700082295144,206.997925
4,2024-09-23T13:00:00+00:00,120.80590653583567,206.435379
4,2024-09-23T14:00:00+00:00,121.16883485348143,215.600998
4,2024-09-23T15:00:00+00:00,120.9438506848588,214.815399
4,2024-09-23T16:00:00+00:00,120.9370903991126,215.698013
4,2024-09-23T17:00:00+00:00,120.5191932006453,216.9104
4,2024-09-23T18:00:00+00:00,120.15284720284441,217.666931
4,2024-09-23T19:00:00+00:00,119.4311589933488,218.588318
4,2024-09-23T20:00:00+00:00,118.92897450929817,216.289642
4,2024-09-23T21:00:00+00:00,118.8845696921361,217.375946
4,2024-09-23T22:00:00+00:00,118.69002289677793,216.687317
4,2024-09-23T23:00:00+00:00,118.59614751686817,218.210052
4,2024-09-24T00:00:00+00:00,113.61560441154217,215.620392
5,2024-10-25T01:00:00+00:00,148.5528755472219,218.714401
5,2024-10-25T02:00:00+00:00,141.61068413226607,216.192642
5,2024-10-25T03:00:00+00:00,138.1114622756035,217.657211
5,2024-10-25T04:00:00+00:00,129.15058375721532,215.242172
5,2024-10-25T05:00:00+00:00,122.51496826211712,216.231445
5,2024-10-25T06:00:00+00:00,119.75705767600826,213.166534
5,2024-10-25T07:00:00+00:00,120.46997288644455,214.825089
5,2024-10-25T08:00:00+00:00,118.10942839301745,239.625656
5,2024-10-25T09:00:00+00:00,120.05500359597627,229.267044
5,2024-10-25T10:00:00+00:00,121.94416920147911,229.848984
5,2024-10-25T11:00:00+00:00,123.07816334190787,232.089462
5,2024-10-25T12:00:00+00:00,123.39268644062001,232.351334
5,2024-10-25T13:00:00+00:00,122.34808465613182,233.903183
5,2024-10-25T14:00:00+00:00,122.48754459635347,234.591827
5,2024-10-25T15:00:00+00:00,122.35984276285802,237.928314
5,2024-10-25T16:00:00+00:00,122.70063480903872,237.656754
5,2024-10-25T17:00:00+00:00,122.4473689796344,235.775101
5,2024-10-25T18:00:00+00:00,122.20232202750694,233.534637
5,2024-10-25T19:00:00+00:00,121.35817647906356,237.394852
5,2024-10-25T20:00:00+00:00,120.72492610605099,241.070831
5,2024-10-25T21:00:00+00:00,120.70117394396863,242.758438
5,2024-10-25T22:00:00+00:00,120.4601881682598,242.448074
5,2024-10-25T23:00:00+00:00,120.37173603185983,242.273499
5,2024-10-26T00:00:00+00:00,115.41453217851374,242.205627
6,2024-11-29T01:00:00+00:00,150.42424848103843,238.840042
6,2024-11-29T02:00:00+00:00,142.2674864685235,237.453064
6,2024-11-29T03:00:00+00:00,139.64096351950832,236.07579
6,2024-11-29T04:00:00+00:00,131.9984551209642,238.093185
6,2024-11-29T05:00:00+00:00,126.9299568013528,239.916611
6,2024-11-29T06:00:00+00:00,122.43339081079907,236.47345
6,2024-11-29T07:00:00+00:00,123.89313705973836,235.552032
6,2024-11-29T08:00:00+00:00,121.72742893498801,236.201874
6,2024-11-29T09:00:00+00:00,121.04486529831439,234.262054
6,2024-11-29T10:00:00+00:00,120.90871578887064,232.71991
6,2024-11-29T11:00:00+00:00,121.82018892137435,232.370743
6,2024-11-29T12:00:00+00:00,122.91297070110394,231.187454
6,2024-11-29T13:00:00+00:00,123.04892358668941,223.437851
6,2024-11-29T14:00:00+00:00,123.38560083176282,225.949951
6,2024-11-29T15:00:00+00:00,123.36772593555393,230.450317
6,2024-11-29T16:00:00+00:00,123.84906114066652,231.216553
6,2024-11-29T17:00:00+00:00,123.7190856203733,235.018585
6,2024-11-29T18:00:00+00:00,123.51301666691892,235.823608
6,2024-11-29T19:00:00+00:00,122.67788364114406,233.912888
6,2024-11-29T20:00:00+00:00,122.17876291430363,232.118561
6,2024-11-29T21:00:00+00:00,122.14011023874156,232.496841
6,2024-11-29T22:00:00+00:00,121.85449799715767,232.778091
6,2024-11-29T23:00:00+00:00,121.80319347005896,235.959412
6,2024-11-30T00:00:00+00:00,116.63638322129876,234.80899
7,2025-01-06T01:00:00+00:00,150.7826472999849,237.070801
7,2025-01-06T02:00:00+00:00,144.55773972009877,237.031815
7,2025-01-06T03:00:00+00:00,142.38963993423567,233.853561
7,2025-01-06T04:00:00+00:00,134.58049817825318,238.084732
7,2025-01-06T05:00:00+00:00,128.06477676198642,241.262955
7,2025-01-06T06:00:00+00:00,121.42626195872316,246.020554
7,2025-01-06T07:00:00+00:00,120.7899156536872,247.892395
7,2025-01-06T08:00:00+00:00,118.08889371225271,252.65976
7,2025-01-06T09:00:00+00:00,120.25607472845067,256.432678
7,2025-01-06T10:00:00+00:00,122.60634830651614,256.247437
7,2025-01-06T11:00:00+00:00,124.2422337826977,259.279449
7,2025-01-06T12:00:00+00:00,125.31600739779877,258.197266
7,2025-01-06T13:00:00+00:00,124.75255849448185,259.181976
7,2025-01-06T14:00:00+00:00,125.03662634503328,260.439606
7,2025-01-06T15:00:00+00:00,125.10945939712596,259.893616
7,2025-01-06T16:00:00+00:00,125.8131869109109,261.502228
7,2025-01-06T17:00:00+00:00,126.10891276876978,260.595612
7,2025-01-06T18:00:00+00:00,126.05942433112588,260.117859
7,2025-01-06T19:00:00+00:00,125.62323753885768,261.219513
7,2025-01-06T20:00:00+00:00,125.15885846028883,263.647034
7,2025-01-06T21:00:00+00:00,125.14476231713851,269.954803
7,2025-01-06T22:00:00+00:00,124.9833984791025,268.882324
7,2025-01-06T23:00:00+00:00,124.88593739501323,264.241791
7,2025-01-07T00:00:00+00:00,118.78290085747925,268.092682
8,2025-02-11T01:00:00+00:00,153.25884952184185,268.541138
8,2025-02-11T02:00:00+00:00,144.56651986911658,269.389343
8,2025-02-11T03:00:00+00:00,142.69855746549672,269.652588
8,2025-02-11T04:00:00+00:00,134.3395052525859,272.928314
8,2025-02-11T05:00:00+00:00,128.97905267821568,272.24585
8,2025-02-11T06:00:00+00:00,126.21827853373416,260.108093
8,2025-02-11T07:00:00+00:00,127.94586937742574,257.612335
8,2025-02-11T08:00:00+00:00,125.79033921857672,254.785034
8,2025-02-11T09:00:00+00:00,123.11037747985552,250.943863
8,2025-02-11T10:00:00+00:00,122.35282865358566,252.299042
8,2025-02-11T11:00:00+00:00,122.98948598181565,252.552475
8,2025-02-11T12:00:00+00:00,123.91416866261773,258.012024
8,2025-02-11T13:00:00+00:00,124.40243932745938,254.083099
8,2025-02-11T14:00:00+00:00,125.3592002969979,243.973206
8,2025-02-11T15:00:00+00:00,126.0591168829111,245.221115
8,2025-02-11T16:00:00+00:00,126.41443406975111,240.356277
8,2025-02-11T17:00:00+00:00,126.03132856926479,236.203125
8,2025-02-11T18:00:00+00:00,125.2909360683762,226.395462
8,2025-02-11T19:00:00+00:00,125.19359295860191,223.392715
8,2025-02-11T20:00:00+00:00,125.40440590951013,222.183807
8,2025-02-11T21:00:00+00:00,125.74640629867454,219.541779
8,2025-02-11T22:00:00+00:00,125.75972309635017,226.609955
8,2025-02-11T23:00:00+00:00,125.84484335209683,228.062531
8,2025-02-12T00:00:00+00:00,119.18049217385325,229.076477
9,2025-03-18T01:00:00+00:00,150.01632189967646,233.11264
9,2025-03-18T02:00:00+00:00,143.35006525749702,233.015121
9,2025-03-18T03:00:00+00:00,140.88875282418203,235.569427
9,2025-03-18T04:00:00+00:00,133.1968131876619,241.838135
9,2025-03-18T05:00:00+00:00,126.7748491769899,244.831146
9,2025-03-18T06:00:00+00:00,120.86468991950818,244.733658
9,2025-03-18T07:00:00+00:00,121.44259603887883,241.896637
9,2025-03-18T08:00:00+00:00,118.62975232174085,236.758835
9,2025-03-18T09:00:00+00:00,120.18961586434607,239.147369
