Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
JPM.csv,Close,deepAR,24,72,24,17,708475939,429.16,67,16287.1271,121.5792,47.8703,44.72
JPM.csv,Close,nbeats,24,72,24,17,708475939,19.28,16,3427.798,45.8009,17.8405,52.09
JPM.csv,Close,tsmixer,24,72,24,17,708475939,50.96,100,171.7351,9.7916,3.984,48.16
JPM.csv,Close,tft,24,72,24,17,708475939,42.85,21,14180.7646,109.9721,42.6205,52.09
JPM.csv,Close,dlinear,24,72,24,17,708475939,7.24,12,212.4475,10.7398,4.3455,50.86
