Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tsmixer,JPM.csv,Close,24,72,24,708475939,0,2024-05-06T01:00:00+00:00,2024-05-07T00:00:00+00:00,55.1658,6.9618,3.6292,60.87
tsmixer,JPM.csv,Close,24,72,24,708475939,1,2024-06-10T01:00:00+00:00,2024-06-11T00:00:00+00:00,43.7692,5.6667,2.8914,43.48
tsmixer,JPM.csv,Close,24,72,24,708475939,2,2024-07-16T01:00:00+00:00,2024-07-17T00:00:00+00:00,53.5164,5.6623,2.8778,43.48
tsmixer,JPM.csv,Close,24,72,24,708475939,3,2024-08-19T01:00:00+00:00,2024-08-20T00:00:00+00:00,33.6545,5.0376,2.4599,39.13
tsmixer,JPM.csv,Close,24,72,24,708475939,4,2024-09-23T01:00:00+00:00,2024-09-24T00:00:00+00:00,79.5106,6.9777,3.2575,60.87
tsmixer,JPM.csv,Close,24,72,24,708475939,5,2024-10-25T01:00:00+00:00,2024-10-26T00:00:00+00:00,306.0853,14.801,6.2472,56.52
tsmixer,JPM.csv,Close,24,72,24,708475939,6,2024-11-29T01:00:00+00:00,2024-11-30T00:00:00+00:00,84.8875,8.4336,3.6324,47.83
tsmixer,JPM.csv,Close,24,72,24,708475939,7,2025-01-06T01:00:00+00:00,2025-01-07T00:00:00+00:00,502.7386,19.8865,7.6366,43.48
tsmixer,JPM.csv,Close,24,72,24,708475939,8,2025-02-11T01:00:00+00:00,2025-02-12T00:00:00+00:00,656.292,20.8115,8.8773,52.17
tsmixer,JPM.csv,Close,24,72,24,708475939,9,2025-03-18T01:00:00+00:00,2025-03-19T00:00:00+00:00,105.0316,8.182,3.5865,52.17
tsmixer,JPM.csv,Close,24,72,24,708475939,10,2025-04-22T01:00:00+00:00,2025-04-23T00:00:00+00:00,455.1407,19.6449,7.7467,56.52
tsmixer,JPM.csv,Close,24,72,24,708475939,11,2025-05-27T01:00:00+00:00,2025-05-28T00:00:00+00:00,127.4072,7.6736,2.7732,43.48
tsmixer,JPM.csv,Close,24,72,24,708475939,12,2025-07-01T01:00:00+00:00,2025-07-02T00:00:00+00:00,31.3774,4.5826,1.5808,34.78
tsmixer,JPM.csv,Close,24,72,24,708475939,13,2025-08-05T01:00:00+00:00,2025-08-06T00:00:00+00:00,24.1817,3.805,1.2977,60.87
tsmixer,JPM.csv,Close,24,72,24,708475939,14,2025-09-09T01:00:00+00:00,2025-09-10T00:00:00+00:00,218.2045,14.1871,4.6247,39.13
tsmixer,JPM.csv,Close,24,72,24,708475939,15,2025-10-13T01:00:00+00:00,2025-10-14T00:00:00+00:00,48.0877,5.8243,1.9277,47.83
tsmixer,JPM.csv,Close,24,72,24,708475939,16,2025-11-14T01:00:00+00:00,2025-11-15T00:00:00+00:00,94.446,8.3189,2.6814,39.13
