epoch,step,train_loss,val_loss
0,49,3.872626500382336,
0,99,4.02506642812675,
0,149,3.5978222485433182,
0,199,3.346670663616724,
0,249,3.172620217530131,
0,299,3.063827500760642,
0,349,3.0333252834506768,
0,399,3.3626391121581283,
0,449,3.0163887680961032,
0,499,3.2990690976950825,
0,549,2.9539679285303118,
0,566,,3.641845310627908
1,599,3.109433663064865,
1,649,3.126313189778581,
1,699,3.0328213438982936,
1,749,3.3547344503255716,
1,799,3.003897372941639,
1,849,3.125049955888894,
1,899,3.0058172517208854,
1,949,3.4004929474105277,
1,999,2.96791383267597,
1,1049,3.2053471327156746,
1,1099,3.1651505672416533,
1,1133,,3.621450700908406
2,1149,3.0322560489472097,
2,1199,2.9217855926379297,
2,1249,3.1644170770049596,
2,1299,2.9521853904512327,
2,1349,2.6435357711873775,
2,1399,2.5915900517066746,
2,1449,2.6746171912305248,
2,1499,2.51497867060405,
2,1549,3.0141105959732046,
2,1599,2.6675895624295265,
2,1649,2.8245067681095026,
2,1699,2.824417514626398,
2,1700,,3.4953774841826855
3,1749,2.9528926253594534,
3,1799,2.681045293728057,
3,1849,2.5721020639286003,
3,1899,2.5725806038541372,
3,1949,2.6161436473120574,
3,1999,2.6083075297618317,
3,2049,2.786864803783445,
3,2099,2.624781329175007,
3,2149,2.4217701467644828,
3,2199,2.777997362981643,
3,2249,2.5597747557082227,
3,2267,,3.503454719429857
4,2299,2.633448364555803,
4,2349,2.9564485422470312,
4,2399,2.743412120320853,
4,2449,2.5797603830743197,
4,2499,2.4408794442756854,
4,2549,2.70980526878441,
4,2599,2.489896300820949,
4,2649,2.646622195767597,
4,2699,2.408744346128631,
4,2749,2.5427718321100556,
4,2799,2.560548569175811,
4,2834,,3.562640901308789
5,2849,2.5376942038969155,
5,2899,2.526037279775692,
5,2949,2.4697214859181638,
5,2999,2.3714383332915396,
5,3049,2.510257600424816,
5,3099,2.5413142269462785,
5,3149,2.46800789398827,
5,3199,2.738018126788445,
5,3249,2.5697553783431264,
5,3299,2.398060091060298,
5,3349,2.457433862415036,
5,3399,2.5488894469131234,
5,3401,,3.5505843319915775
6,3449,2.5209460866301105,
6,3499,2.4815741253274295,
6,3549,2.495891727617396,
6,3599,2.5993876558040707,
6,3649,2.581695135517595,
6,3699,2.489233218737277,
6,3749,2.598048722968506,
6,3799,2.4929264167390492,
6,3849,2.3042787730156697,
6,3899,2.5164739098717472,
6,3949,2.176398253221091,
6,3968,,3.578672965392859
7,3999,2.4828792844293437,
7,4049,2.426246592198896,
7,4099,2.4022715618783623,
7,4149,2.3786123982712035,
7,4199,2.3842608368361518,
7,4249,2.588031509311887,
7,4299,2.5685544351443266,
7,4349,2.5374119853375796,
7,4399,2.3174935809227284,
7,4449,2.514184500934884,
7,4499,2.499935886180955,
7,4535,,3.5663163871047803
