Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
deepAR,ETTh2.csv,OT,96,96,24,266856471,0,2018-03-09T23:00:00+00:00,2018-03-13T22:00:00+00:00,55.4552,6.182,35.0634,65.26
deepAR,ETTh2.csv,OT,96,96,24,266856471,1,2018-03-10T23:00:00+00:00,2018-03-14T22:00:00+00:00,27.8166,4.3426,20.9106,67.37
deepAR,ETTh2.csv,OT,96,96,24,266856471,2,2018-03-11T23:00:00+00:00,2018-03-15T22:00:00+00:00,18.9988,3.4401,14.6621,66.32
deepAR,ETTh2.csv,OT,96,96,24,266856471,3,2018-03-12T23:00:00+00:00,2018-03-16T22:00:00+00:00,65.6641,5.8467,36.3204,73.68
deepAR,ETTh2.csv,OT,96,96,24,266856471,4,2018-03-13T23:00:00+00:00,2018-03-17T22:00:00+00:00,93.148,7.7842,50.9796,73.68
deepAR,ETTh2.csv,OT,96,96,24,266856471,5,2018-03-14T23:00:00+00:00,2018-03-18T22:00:00+00:00,65.016,6.8913,44.702,68.42
deepAR,ETTh2.csv,OT,96,96,24,266856471,6,2018-03-15T23:00:00+00:00,2018-03-19T22:00:00+00:00,68.2456,6.3693,40.644,61.05
deepAR,ETTh2.csv,OT,96,96,24,266856471,7,2018-03-16T23:00:00+00:00,2018-03-20T22:00:00+00:00,149.241,10.5256,72.9255,51.58
deepAR,ETTh2.csv,OT,96,96,24,266856471,8,2018-03-17T23:00:00+00:00,2018-03-21T22:00:00+00:00,213.8221,13.3739,98.5581,53.68
deepAR,ETTh2.csv,OT,96,96,24,266856471,9,2018-03-18T23:00:00+00:00,2018-03-22T22:00:00+00:00,162.6982,11.7514,90.4062,50.53
deepAR,ETTh2.csv,OT,96,96,24,266856471,10,2018-03-19T23:00:00+00:00,2018-03-23T22:00:00+00:00,107.334,9.2975,68.5341,48.42
deepAR,ETTh2.csv,OT,96,96,24,266856471,11,2018-03-20T23:00:00+00:00,2018-03-24T22:00:00+00:00,69.4961,7.023,45.6525,52.63
deepAR,ETTh2.csv,OT,96,96,24,266856471,12,2018-03-21T23:00:00+00:00,2018-03-25T22:00:00+00:00,49.5891,5.8265,32.619,58.95
deepAR,ETTh2.csv,OT,96,96,24,266856471,13,2018-03-22T23:00:00+00:00,2018-03-26T22:00:00+00:00,32.6331,4.7999,22.2529,66.32
deepAR,ETTh2.csv,OT,96,96,24,266856471,14,2018-03-23T23:00:00+00:00,2018-03-27T22:00:00+00:00,25.9276,4.448,18.254,71.58
deepAR,ETTh2.csv,OT,96,96,24,266856471,15,2018-03-24T23:00:00+00:00,2018-03-28T22:00:00+00:00,18.9169,3.5807,12.9367,71.58
deepAR,ETTh2.csv,OT,96,96,24,266856471,16,2018-03-25T23:00:00+00:00,2018-03-29T22:00:00+00:00,113.8564,9.2148,29.924,69.47
deepAR,ETTh2.csv,OT,96,96,24,266856471,17,2018-03-26T23:00:00+00:00,2018-03-30T22:00:00+00:00,175.9526,11.6536,38.0506,75.79
deepAR,ETTh2.csv,OT,96,96,24,266856471,18,2018-03-27T23:00:00+00:00,2018-03-31T22:00:00+00:00,93.7633,8.6538,29.2968,65.26
deepAR,ETTh2.csv,OT,96,96,24,266856471,19,2018-03-28T23:00:00+00:00,2018-04-01T22:00:00+00:00,41.9791,5.5567,18.6339,64.21
deepAR,ETTh2.csv,OT,96,96,24,266856471,20,2018-03-29T23:00:00+00:00,2018-04-02T22:00:00+00:00,36.348,4.639,14.3373,65.26
deepAR,ETTh2.csv,OT,96,96,24,266856471,21,2018-03-30T23:00:00+00:00,2018-04-03T22:00:00+00:00,136.4736,9.9826,29.5501,69.47
deepAR,ETTh2.csv,OT,96,96,24,266856471,22,2018-03-31T23:00:00+00:00,2018-04-04T22:00:00+00:00,148.5039,10.3789,32.4144,75.79
deepAR,ETTh2.csv,OT,96,96,24,266856471,23,2018-04-01T23:00:00+00:00,2018-04-05T22:00:00+00:00,78.4766,7.043,25.9505,65.26
deepAR,ETTh2.csv,OT,96,96,24,266856471,24,2018-04-02T23:00:00+00:00,2018-04-06T22:00:00+00:00,39.1503,5.1144,28.2107,63.16
deepAR,ETTh2.csv,OT,96,96,24,266856471,25,2018-04-03T23:00:00+00:00,2018-04-07T22:00:00+00:00,173.4471,11.8623,75.7293,51.58
deepAR,ETTh2.csv,OT,96,96,24,266856471,26,2018-04-04T23:00:00+00:00,2018-04-08T22:00:00+00:00,52.3179,5.222,30.2328,70.53
deepAR,ETTh2.csv,OT,96,96,24,266856471,27,2018-04-05T23:00:00+00:00,2018-04-09T22:00:00+00:00,74.0854,6.8223,35.9184,57.89
deepAR,ETTh2.csv,OT,96,96,24,266856471,28,2018-04-06T23:00:00+00:00,2018-04-10T22:00:00+00:00,78.0349,7.1906,34.6946,67.37
deepAR,ETTh2.csv,OT,96,96,24,266856471,29,2018-04-07T23:00:00+00:00,2018-04-11T22:00:00+00:00,42.9635,5.5356,21.3434,71.58
deepAR,ETTh2.csv,OT,96,96,24,266856471,30,2018-04-08T23:00:00+00:00,2018-04-12T22:00:00+00:00,22.4254,3.9232,12.8297,71.58
deepAR,ETTh2.csv,OT,96,96,24,266856471,31,2018-04-09T23:00:00+00:00,2018-04-13T22:00:00+00:00,20.4251,3.6026,14.1614,75.79
deepAR,ETTh2.csv,OT,96,96,24,266856471,32,2018-04-10T23:00:00+00:00,2018-04-14T22:00:00+00:00,71.3323,7.2284,34.1601,68.42
deepAR,ETTh2.csv,OT,96,96,24,266856471,33,2018-04-11T23:00:00+00:00,2018-04-15T22:00:00+00:00,14.4367,3.0861,14.19,62.11
deepAR,ETTh2.csv,OT,96,96,24,266856471,34,2018-04-12T23:00:00+00:00,2018-04-16T22:00:00+00:00,22.9934,3.9422,18.7013,61.05
deepAR,ETTh2.csv,OT,96,96,24,266856471,35,2018-04-13T23:00:00+00:00,2018-04-17T22:00:00+00:00,14.8975,2.89,11.9574,76.84
deepAR,ETTh2.csv,OT,96,96,24,266856471,36,2018-04-14T23:00:00+00:00,2018-04-18T22:00:00+00:00,49.5074,5.3095,19.1321,83.16
deepAR,ETTh2.csv,OT,96,96,24,266856471,37,2018-04-15T23:00:00+00:00,2018-04-19T22:00:00+00:00,77.4609,6.6762,21.3792,81.05
deepAR,ETTh2.csv,OT,96,96,24,266856471,38,2018-04-16T23:00:00+00:00,2018-04-20T22:00:00+00:00,112.8111,9.1859,28.0814,71.58
deepAR,ETTh2.csv,OT,96,96,24,266856471,39,2018-04-17T23:00:00+00:00,2018-04-21T22:00:00+00:00,41.0052,5.5358,16.3508,75.79
deepAR,ETTh2.csv,OT,96,96,24,266856471,40,2018-04-18T23:00:00+00:00,2018-04-22T22:00:00+00:00,14.0975,3.2334,9.5389,78.95
deepAR,ETTh2.csv,OT,96,96,24,266856471,41,2018-04-19T23:00:00+00:00,2018-04-23T22:00:00+00:00,14.2664,3.0553,11.1259,72.63
deepAR,ETTh2.csv,OT,96,96,24,266856471,42,2018-04-20T23:00:00+00:00,2018-04-24T22:00:00+00:00,45.7901,5.4861,21.4717,62.11
deepAR,ETTh2.csv,OT,96,96,24,266856471,43,2018-04-21T23:00:00+00:00,2018-04-25T22:00:00+00:00,97.1046,7.7862,30.1548,60.0
deepAR,ETTh2.csv,OT,96,96,24,266856471,44,2018-04-22T23:00:00+00:00,2018-04-26T22:00:00+00:00,156.5208,10.0163,38.6747,61.05
deepAR,ETTh2.csv,OT,96,96,24,266856471,45,2018-04-23T23:00:00+00:00,2018-04-27T22:00:00+00:00,201.6984,12.2045,44.7023,56.84
deepAR,ETTh2.csv,OT,96,96,24,266856471,46,2018-04-24T23:00:00+00:00,2018-04-28T22:00:00+00:00,188.3572,12.4676,39.549,57.89
deepAR,ETTh2.csv,OT,96,96,24,266856471,47,2018-04-25T23:00:00+00:00,2018-04-29T22:00:00+00:00,137.811,9.8726,28.6172,77.89
deepAR,ETTh2.csv,OT,96,96,24,266856471,48,2018-04-26T23:00:00+00:00,2018-04-30T22:00:00+00:00,61.4829,5.9194,16.4176,81.05
deepAR,ETTh2.csv,OT,96,96,24,266856471,49,2018-04-27T23:00:00+00:00,2018-05-01T22:00:00+00:00,88.1969,7.0647,19.7587,84.21
deepAR,ETTh2.csv,OT,96,96,24,266856471,50,2018-04-28T23:00:00+00:00,2018-05-02T22:00:00+00:00,105.5929,8.4239,24.6714,81.05
deepAR,ETTh2.csv,OT,96,96,24,266856471,51,2018-04-29T23:00:00+00:00,2018-05-03T22:00:00+00:00,205.0943,13.1344,39.7487,74.74
deepAR,ETTh2.csv,OT,96,96,24,266856471,52,2018-04-30T23:00:00+00:00,2018-05-04T22:00:00+00:00,24.5541,3.9582,11.9167,82.11
deepAR,ETTh2.csv,OT,96,96,24,266856471,53,2018-05-01T23:00:00+00:00,2018-05-05T22:00:00+00:00,26.7595,3.8128,11.7222,74.74
deepAR,ETTh2.csv,OT,96,96,24,266856471,54,2018-05-02T23:00:00+00:00,2018-05-06T22:00:00+00:00,57.3924,6.2314,19.8094,70.53
deepAR,ETTh2.csv,OT,96,96,24,266856471,55,2018-05-03T23:00:00+00:00,2018-05-07T22:00:00+00:00,75.7361,7.1531,23.5866,65.26
deepAR,ETTh2.csv,OT,96,96,24,266856471,56,2018-05-04T23:00:00+00:00,2018-05-08T22:00:00+00:00,37.1258,5.1908,17.7471,50.53
deepAR,ETTh2.csv,OT,96,96,24,266856471,57,2018-05-05T23:00:00+00:00,2018-05-09T22:00:00+00:00,140.6498,8.7595,28.216,70.53
deepAR,ETTh2.csv,OT,96,96,24,266856471,58,2018-05-06T23:00:00+00:00,2018-05-10T22:00:00+00:00,202.6164,12.1834,40.246,71.58
deepAR,ETTh2.csv,OT,96,96,24,266856471,59,2018-05-07T23:00:00+00:00,2018-05-11T22:00:00+00:00,235.6365,13.7287,44.4758,69.47
deepAR,ETTh2.csv,OT,96,96,24,266856471,60,2018-05-08T23:00:00+00:00,2018-05-12T22:00:00+00:00,181.9194,11.8825,38.1763,63.16
deepAR,ETTh2.csv,OT,96,96,24,266856471,61,2018-05-09T23:00:00+00:00,2018-05-13T22:00:00+00:00,148.1919,10.5084,32.5345,77.89
deepAR,ETTh2.csv,OT,96,96,24,266856471,62,2018-05-10T23:00:00+00:00,2018-05-14T22:00:00+00:00,146.9197,10.4569,29.7516,77.89
deepAR,ETTh2.csv,OT,96,96,24,266856471,63,2018-05-11T23:00:00+00:00,2018-05-15T22:00:00+00:00,163.7798,9.0958,22.4707,80.0
deepAR,ETTh2.csv,OT,96,96,24,266856471,64,2018-05-12T23:00:00+00:00,2018-05-16T22:00:00+00:00,546.7958,19.3112,45.151,81.05
deepAR,ETTh2.csv,OT,96,96,24,266856471,65,2018-05-13T23:00:00+00:00,2018-05-17T22:00:00+00:00,602.6182,22.2427,53.5559,69.47
deepAR,ETTh2.csv,OT,96,96,24,266856471,66,2018-05-14T23:00:00+00:00,2018-05-18T22:00:00+00:00,25.7145,3.9984,10.083,80.0
deepAR,ETTh2.csv,OT,96,96,24,266856471,67,2018-05-15T23:00:00+00:00,2018-05-19T22:00:00+00:00,101.3693,8.0083,24.3733,78.95
deepAR,ETTh2.csv,OT,96,96,24,266856471,68,2018-05-16T23:00:00+00:00,2018-05-20T22:00:00+00:00,205.2867,12.9532,41.9821,60.0
deepAR,ETTh2.csv,OT,96,96,24,266856471,69,2018-05-17T23:00:00+00:00,2018-05-21T22:00:00+00:00,123.9073,10.0938,34.9086,51.58
deepAR,ETTh2.csv,OT,96,96,24,266856471,70,2018-05-18T23:00:00+00:00,2018-05-22T22:00:00+00:00,56.7954,6.788,24.2774,42.11
deepAR,ETTh2.csv,OT,96,96,24,266856471,71,2018-05-19T23:00:00+00:00,2018-05-23T22:00:00+00:00,56.5604,5.4031,17.487,42.11
deepAR,ETTh2.csv,OT,96,96,24,266856471,72,2018-05-20T23:00:00+00:00,2018-05-24T22:00:00+00:00,146.1808,10.5215,35.3556,49.47
deepAR,ETTh2.csv,OT,96,96,24,266856471,73,2018-05-21T23:00:00+00:00,2018-05-25T22:00:00+00:00,221.4691,12.4079,39.2949,57.89
deepAR,ETTh2.csv,OT,96,96,24,266856471,74,2018-05-22T23:00:00+00:00,2018-05-26T22:00:00+00:00,263.4441,14.7971,47.0631,52.63
deepAR,ETTh2.csv,OT,96,96,24,266856471,75,2018-05-23T23:00:00+00:00,2018-05-27T22:00:00+00:00,198.0448,12.8156,40.8883,52.63
deepAR,ETTh2.csv,OT,96,96,24,266856471,76,2018-05-24T23:00:00+00:00,2018-05-28T22:00:00+00:00,50.6796,4.8733,14.4418,52.63
deepAR,ETTh2.csv,OT,96,96,24,266856471,77,2018-05-25T23:00:00+00:00,2018-05-29T22:00:00+00:00,275.7967,12.9301,37.2521,63.16
deepAR,ETTh2.csv,OT,96,96,24,266856471,78,2018-05-26T23:00:00+00:00,2018-05-30T22:00:00+00:00,368.1568,15.4649,43.9649,68.42
deepAR,ETTh2.csv,OT,96,96,24,266856471,79,2018-05-27T23:00:00+00:00,2018-05-31T22:00:00+00:00,473.2085,19.513,56.0425,45.26
deepAR,ETTh2.csv,OT,96,96,24,266856471,80,2018-05-28T23:00:00+00:00,2018-06-01T22:00:00+00:00,356.0781,16.2079,47.2939,35.79
deepAR,ETTh2.csv,OT,96,96,24,266856471,81,2018-05-29T23:00:00+00:00,2018-06-02T22:00:00+00:00,150.9721,10.8121,31.2278,46.32
deepAR,ETTh2.csv,OT,96,96,24,266856471,82,2018-05-30T23:00:00+00:00,2018-06-03T22:00:00+00:00,26.5074,4.1529,11.547,58.95
deepAR,ETTh2.csv,OT,96,96,24,266856471,83,2018-05-31T23:00:00+00:00,2018-06-04T22:00:00+00:00,19.506,3.3257,9.3507,69.47
deepAR,ETTh2.csv,OT,96,96,24,266856471,84,2018-06-01T23:00:00+00:00,2018-06-05T22:00:00+00:00,30.8879,3.9451,10.4809,80.0
deepAR,ETTh2.csv,OT,96,96,24,266856471,85,2018-06-02T23:00:00+00:00,2018-06-06T22:00:00+00:00,57.3708,5.646,14.9451,80.0
deepAR,ETTh2.csv,OT,96,96,24,266856471,86,2018-06-03T23:00:00+00:00,2018-06-07T22:00:00+00:00,211.816,11.915,31.2892,75.79
deepAR,ETTh2.csv,OT,96,96,24,266856471,87,2018-06-04T23:00:00+00:00,2018-06-08T22:00:00+00:00,190.3486,11.724,30.2091,83.16
deepAR,ETTh2.csv,OT,96,96,24,266856471,88,2018-06-05T23:00:00+00:00,2018-06-09T22:00:00+00:00,94.8482,8.5287,22.4905,78.95
