Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
nbeats,ETTm2.csv,OT,192,96,24,1736084857,0,2018-03-09T23:00:00,2018-03-11T22:45:00,7.1315,2.2307,11.3914,69.11
nbeats,ETTm2.csv,OT,192,96,24,1736084857,1,2018-03-10T05:00:00,2018-03-12T04:45:00,6.6523,2.133,9.4418,74.35
nbeats,ETTm2.csv,OT,192,96,24,1736084857,2,2018-03-10T11:00:00,2018-03-12T10:45:00,5.8746,1.9035,7.5491,69.11
nbeats,ETTm2.csv,OT,192,96,24,1736084857,3,2018-03-10T17:00:00,2018-03-12T16:45:00,6.6063,2.062,8.3709,71.73
nbeats,ETTm2.csv,OT,192,96,24,1736084857,4,2018-03-10T23:00:00,2018-03-12T22:45:00,4.7464,1.8126,8.6078,70.68
nbeats,ETTm2.csv,OT,192,96,24,1736084857,5,2018-03-11T05:00:00,2018-03-13T04:45:00,7.478,2.1601,8.6482,71.2
nbeats,ETTm2.csv,OT,192,96,24,1736084857,6,2018-03-11T11:00:00,2018-03-13T10:45:00,3.1139,1.4055,5.0559,68.06
nbeats,ETTm2.csv,OT,192,96,24,1736084857,7,2018-03-11T17:00:00,2018-03-13T16:45:00,5.6162,1.8582,7.3736,69.63
nbeats,ETTm2.csv,OT,192,96,24,1736084857,8,2018-03-11T23:00:00,2018-03-13T22:45:00,12.4417,2.9911,11.7897,73.3
nbeats,ETTm2.csv,OT,192,96,24,1736084857,9,2018-03-12T05:00:00,2018-03-14T04:45:00,9.8666,2.5579,8.8844,69.11
nbeats,ETTm2.csv,OT,192,96,24,1736084857,10,2018-03-12T11:00:00,2018-03-14T10:45:00,5.8189,2.0022,6.9634,63.87
nbeats,ETTm2.csv,OT,192,96,24,1736084857,11,2018-03-12T17:00:00,2018-03-14T16:45:00,10.7191,2.279,8.0367,62.3
nbeats,ETTm2.csv,OT,192,96,24,1736084857,12,2018-03-12T23:00:00,2018-03-14T22:45:00,7.5406,2.0094,7.0113,51.83
nbeats,ETTm2.csv,OT,192,96,24,1736084857,13,2018-03-13T05:00:00,2018-03-15T04:45:00,20.6013,4.0384,14.497,49.21
