Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
deepAR,traffic.csv,OT,96,96,24,1937487017,0,2018-03-14T10:00:00+00:00,2018-03-18T09:00:00+00:00,0.0002,0.0103,27.7765,84.21
deepAR,traffic.csv,OT,96,96,24,1937487017,1,2018-03-15T10:00:00+00:00,2018-03-19T09:00:00+00:00,0.0001,0.0096,28.0332,87.37
deepAR,traffic.csv,OT,96,96,24,1937487017,2,2018-03-16T10:00:00+00:00,2018-03-20T09:00:00+00:00,0.0001,0.0085,32.1678,87.37
deepAR,traffic.csv,OT,96,96,24,1937487017,3,2018-03-17T10:00:00+00:00,2018-03-21T09:00:00+00:00,0.0001,0.0083,36.7114,85.26
deepAR,traffic.csv,OT,96,96,24,1937487017,4,2018-03-18T10:00:00+00:00,2018-03-22T09:00:00+00:00,0.0002,0.0101,44.1783,82.11
deepAR,traffic.csv,OT,96,96,24,1937487017,5,2018-03-19T10:00:00+00:00,2018-03-23T09:00:00+00:00,0.0002,0.0131,47.0126,83.16
deepAR,traffic.csv,OT,96,96,24,1937487017,6,2018-03-20T10:00:00+00:00,2018-03-24T09:00:00+00:00,0.0002,0.0127,40.27,82.11
deepAR,traffic.csv,OT,96,96,24,1937487017,7,2018-03-21T10:00:00+00:00,2018-03-25T09:00:00+00:00,0.0002,0.0117,33.9362,78.95
deepAR,traffic.csv,OT,96,96,24,1937487017,8,2018-03-22T10:00:00+00:00,2018-03-26T09:00:00+00:00,0.0002,0.0109,33.8341,82.11
deepAR,traffic.csv,OT,96,96,24,1937487017,9,2018-03-23T10:00:00+00:00,2018-03-27T09:00:00+00:00,0.0002,0.0098,39.0056,83.16
deepAR,traffic.csv,OT,96,96,24,1937487017,10,2018-03-24T10:00:00+00:00,2018-03-28T09:00:00+00:00,0.0001,0.0094,44.2929,85.26
deepAR,traffic.csv,OT,96,96,24,1937487017,11,2018-03-25T10:00:00+00:00,2018-03-29T09:00:00+00:00,0.0002,0.0106,48.0155,82.11
deepAR,traffic.csv,OT,96,96,24,1937487017,12,2018-03-26T10:00:00+00:00,2018-03-30T09:00:00+00:00,0.0002,0.0131,46.8551,80.0
deepAR,traffic.csv,OT,96,96,24,1937487017,13,2018-03-27T10:00:00+00:00,2018-03-31T09:00:00+00:00,0.0002,0.0123,42.494,80.0
deepAR,traffic.csv,OT,96,96,24,1937487017,14,2018-03-28T10:00:00+00:00,2018-04-01T09:00:00+00:00,0.0003,0.0131,38.0167,80.0
deepAR,traffic.csv,OT,96,96,24,1937487017,15,2018-03-29T10:00:00+00:00,2018-04-02T09:00:00+00:00,0.0003,0.0121,36.4442,87.37
deepAR,traffic.csv,OT,96,96,24,1937487017,16,2018-03-30T10:00:00+00:00,2018-04-03T09:00:00+00:00,0.0003,0.0107,41.8145,83.16
deepAR,traffic.csv,OT,96,96,24,1937487017,17,2018-03-31T10:00:00+00:00,2018-04-04T09:00:00+00:00,0.0003,0.0099,39.3987,81.05
deepAR,traffic.csv,OT,96,96,24,1937487017,18,2018-04-01T10:00:00+00:00,2018-04-05T09:00:00+00:00,0.0001,0.0072,29.7361,85.26
deepAR,traffic.csv,OT,96,96,24,1937487017,19,2018-04-02T10:00:00+00:00,2018-04-06T09:00:00+00:00,0.0002,0.0103,35.8893,80.0
deepAR,traffic.csv,OT,96,96,24,1937487017,20,2018-04-03T10:00:00+00:00,2018-04-07T09:00:00+00:00,0.0001,0.0095,29.6735,76.84
deepAR,traffic.csv,OT,96,96,24,1937487017,21,2018-04-04T10:00:00+00:00,2018-04-08T09:00:00+00:00,0.0001,0.0086,25.8096,78.95
deepAR,traffic.csv,OT,96,96,24,1937487017,22,2018-04-05T10:00:00+00:00,2018-04-09T09:00:00+00:00,0.0001,0.0069,20.0614,85.26
deepAR,traffic.csv,OT,96,96,24,1937487017,23,2018-04-06T10:00:00+00:00,2018-04-10T09:00:00+00:00,0.0001,0.0067,27.5447,82.11
deepAR,traffic.csv,OT,96,96,24,1937487017,24,2018-04-07T10:00:00+00:00,2018-04-11T09:00:00+00:00,0.0001,0.0068,32.5754,87.37
deepAR,traffic.csv,OT,96,96,24,1937487017,25,2018-04-08T10:00:00+00:00,2018-04-12T09:00:00+00:00,0.0001,0.0088,39.9452,83.16
deepAR,traffic.csv,OT,96,96,24,1937487017,26,2018-04-09T10:00:00+00:00,2018-04-13T09:00:00+00:00,0.0002,0.0117,40.9279,86.32
deepAR,traffic.csv,OT,96,96,24,1937487017,27,2018-04-10T10:00:00+00:00,2018-04-14T09:00:00+00:00,0.0002,0.0116,34.3675,85.26
deepAR,traffic.csv,OT,96,96,24,1937487017,28,2018-04-11T10:00:00+00:00,2018-04-15T09:00:00+00:00,0.0002,0.0095,25.6596,83.16
deepAR,traffic.csv,OT,96,96,24,1937487017,29,2018-04-12T10:00:00+00:00,2018-04-16T09:00:00+00:00,0.0001,0.0085,24.5847,88.42
deepAR,traffic.csv,OT,96,96,24,1937487017,30,2018-04-13T10:00:00+00:00,2018-04-17T09:00:00+00:00,0.0001,0.0077,29.9706,87.37
deepAR,traffic.csv,OT,96,96,24,1937487017,31,2018-04-14T10:00:00+00:00,2018-04-18T09:00:00+00:00,0.0001,0.0079,36.4197,84.21
deepAR,traffic.csv,OT,96,96,24,1937487017,32,2018-04-15T10:00:00+00:00,2018-04-19T09:00:00+00:00,0.0002,0.0103,46.3982,81.05
deepAR,traffic.csv,OT,96,96,24,1937487017,33,2018-04-16T10:00:00+00:00,2018-04-20T09:00:00+00:00,0.0003,0.013,44.8483,84.21
deepAR,traffic.csv,OT,96,96,24,1937487017,34,2018-04-17T10:00:00+00:00,2018-04-21T09:00:00+00:00,0.0002,0.0123,36.4064,84.21
deepAR,traffic.csv,OT,96,96,24,1937487017,35,2018-04-18T10:00:00+00:00,2018-04-22T09:00:00+00:00,0.0006,0.0133,30.2687,85.26
deepAR,traffic.csv,OT,96,96,24,1937487017,36,2018-04-19T10:00:00+00:00,2018-04-23T09:00:00+00:00,0.0005,0.0124,29.8926,82.11
deepAR,traffic.csv,OT,96,96,24,1937487017,37,2018-04-20T10:00:00+00:00,2018-04-24T09:00:00+00:00,0.0005,0.0113,33.9077,82.11
deepAR,traffic.csv,OT,96,96,24,1937487017,38,2018-04-21T10:00:00+00:00,2018-04-25T09:00:00+00:00,0.0005,0.0115,44.3467,81.05
deepAR,traffic.csv,OT,96,96,24,1937487017,39,2018-04-22T10:00:00+00:00,2018-04-26T09:00:00+00:00,0.0002,0.0109,49.2945,81.05
deepAR,traffic.csv,OT,96,96,24,1937487017,40,2018-04-23T10:00:00+00:00,2018-04-27T09:00:00+00:00,0.0003,0.0135,55.535,82.11
deepAR,traffic.csv,OT,96,96,24,1937487017,41,2018-04-24T10:00:00+00:00,2018-04-28T09:00:00+00:00,0.0003,0.0125,52.3889,81.05
deepAR,traffic.csv,OT,96,96,24,1937487017,42,2018-04-25T10:00:00+00:00,2018-04-29T09:00:00+00:00,0.0002,0.0109,40.5361,83.16
deepAR,traffic.csv,OT,96,96,24,1937487017,43,2018-04-26T10:00:00+00:00,2018-04-30T09:00:00+00:00,0.0002,0.0095,43.6174,85.26
deepAR,traffic.csv,OT,96,96,24,1937487017,44,2018-04-27T10:00:00+00:00,2018-05-01T09:00:00+00:00,0.0001,0.0086,48.6831,87.37
deepAR,traffic.csv,OT,96,96,24,1937487017,45,2018-04-28T10:00:00+00:00,2018-05-02T09:00:00+00:00,0.0001,0.0096,58.275,81.05
deepAR,traffic.csv,OT,96,96,24,1937487017,46,2018-04-29T10:00:00+00:00,2018-05-03T09:00:00+00:00,0.0002,0.0103,58.8213,82.11
deepAR,traffic.csv,OT,96,96,24,1937487017,47,2018-04-30T10:00:00+00:00,2018-05-04T09:00:00+00:00,0.0002,0.0114,39.9617,78.95
deepAR,traffic.csv,OT,96,96,24,1937487017,48,2018-05-01T10:00:00+00:00,2018-05-05T09:00:00+00:00,0.0001,0.0086,20.8818,85.26
deepAR,traffic.csv,OT,96,96,24,1937487017,49,2018-05-02T10:00:00+00:00,2018-05-06T09:00:00+00:00,0.0002,0.0092,22.4948,85.26
deepAR,traffic.csv,OT,96,96,24,1937487017,50,2018-05-03T10:00:00+00:00,2018-05-07T09:00:00+00:00,0.0001,0.0083,657296.5525,83.16
deepAR,traffic.csv,OT,96,96,24,1937487017,51,2018-05-04T10:00:00+00:00,2018-05-08T09:00:00+00:00,0.0001,0.0076,1193259.9846,85.26
deepAR,traffic.csv,OT,96,96,24,1937487017,52,2018-05-05T10:00:00+00:00,2018-05-09T09:00:00+00:00,0.0001,0.0076,1059102.6862,87.37
deepAR,traffic.csv,OT,96,96,24,1937487017,53,2018-05-06T10:00:00+00:00,2018-05-10T09:00:00+00:00,0.0001,0.0087,908181.8581,86.32
deepAR,traffic.csv,OT,96,96,24,1937487017,54,2018-05-07T10:00:00+00:00,2018-05-11T09:00:00+00:00,0.0002,0.0112,30.4892,88.42
deepAR,traffic.csv,OT,96,96,24,1937487017,55,2018-05-08T10:00:00+00:00,2018-05-12T09:00:00+00:00,0.0002,0.0116,29.642,87.37
deepAR,traffic.csv,OT,96,96,24,1937487017,56,2018-05-09T10:00:00+00:00,2018-05-13T09:00:00+00:00,0.0002,0.0097,24.4243,86.32
deepAR,traffic.csv,OT,96,96,24,1937487017,57,2018-05-10T10:00:00+00:00,2018-05-14T09:00:00+00:00,0.0001,0.0084,26.5602,86.32
deepAR,traffic.csv,OT,96,96,24,1937487017,58,2018-05-11T10:00:00+00:00,2018-05-15T09:00:00+00:00,0.0001,0.008,36.1183,87.37
deepAR,traffic.csv,OT,96,96,24,1937487017,59,2018-05-12T10:00:00+00:00,2018-05-16T09:00:00+00:00,0.0001,0.0087,43.3038,83.16
deepAR,traffic.csv,OT,96,96,24,1937487017,60,2018-05-13T10:00:00+00:00,2018-05-17T09:00:00+00:00,0.0002,0.0101,48.6856,86.32
deepAR,traffic.csv,OT,96,96,24,1937487017,61,2018-05-14T10:00:00+00:00,2018-05-18T09:00:00+00:00,0.0003,0.0128,41.9967,86.32
deepAR,traffic.csv,OT,96,96,24,1937487017,62,2018-05-15T10:00:00+00:00,2018-05-19T09:00:00+00:00,0.0003,0.0133,37.5009,84.21
deepAR,traffic.csv,OT,96,96,24,1937487017,63,2018-05-16T10:00:00+00:00,2018-05-20T09:00:00+00:00,0.0003,0.0119,30.5339,82.11
deepAR,traffic.csv,OT,96,96,24,1937487017,64,2018-05-17T10:00:00+00:00,2018-05-21T09:00:00+00:00,0.0002,0.0106,28.4397,85.26
deepAR,traffic.csv,OT,96,96,24,1937487017,65,2018-05-18T10:00:00+00:00,2018-05-22T09:00:00+00:00,0.0002,0.0094,32.4851,80.0
deepAR,traffic.csv,OT,96,96,24,1937487017,66,2018-05-19T10:00:00+00:00,2018-05-23T09:00:00+00:00,0.0002,0.0095,39.1177,86.32
deepAR,traffic.csv,OT,96,96,24,1937487017,67,2018-05-20T10:00:00+00:00,2018-05-24T09:00:00+00:00,0.0002,0.0111,44.9065,81.05
deepAR,traffic.csv,OT,96,96,24,1937487017,68,2018-05-21T10:00:00+00:00,2018-05-25T09:00:00+00:00,0.0003,0.0133,43.067,83.16
deepAR,traffic.csv,OT,96,96,24,1937487017,69,2018-05-22T10:00:00+00:00,2018-05-26T09:00:00+00:00,0.0003,0.0128,39.4424,83.16
deepAR,traffic.csv,OT,96,96,24,1937487017,70,2018-05-23T10:00:00+00:00,2018-05-27T09:00:00+00:00,0.0002,0.0094,31.8269,84.21
deepAR,traffic.csv,OT,96,96,24,1937487017,71,2018-05-24T10:00:00+00:00,2018-05-28T09:00:00+00:00,0.0001,0.0064,30.2286,81.05
