Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
deepAR,SPY.csv,Close,24,72,24,1732938615,0,2024-05-06T01:00:00+00:00,2024-05-07T00:00:00+00:00,10568.7706,101.4287,19.6772,34.78
deepAR,SPY.csv,Close,24,72,24,1732938615,1,2024-06-10T01:00:00+00:00,2024-06-11T00:00:00+00:00,16493.5606,126.405,23.4571,34.78
deepAR,SPY.csv,Close,24,72,24,1732938615,2,2024-07-16T01:00:00+00:00,2024-07-17T00:00:00+00:00,15532.5617,123.2165,23.2073,43.48
deepAR,SPY.csv,Close,24,72,24,1732938615,3,2024-08-19T01:00:00+00:00,2024-08-20T00:00:00+00:00,19792.7673,139.0189,25.402,39.13
deepAR,SPY.csv,Close,24,72,24,1732938615,4,2024-09-23T01:00:00+00:00,2024-09-24T00:00:00+00:00,26084.2759,159.4422,28.1364,39.13
deepAR,SPY.csv,Close,24,72,24,1732938615,5,2024-10-25T01:00:00+00:00,2024-10-26T00:00:00+00:00,31723.5749,175.4393,30.2339,43.48
deepAR,SPY.csv,Close,24,72,24,1732938615,6,2024-11-29T01:00:00+00:00,2024-11-30T00:00:00+00:00,34982.3772,185.8759,31.5848,56.52
deepAR,SPY.csv,Close,24,72,24,1732938615,7,2025-01-06T01:00:00+00:00,2025-01-07T00:00:00+00:00,33681.2783,180.6763,30.5594,52.17
deepAR,SPY.csv,Close,24,72,24,1732938615,8,2025-02-11T01:00:00+00:00,2025-02-12T00:00:00+00:00,28810.7063,169.1985,29.4094,56.52
deepAR,SPY.csv,Close,24,72,24,1732938615,9,2025-03-18T01:00:00+00:00,2025-03-19T00:00:00+00:00,17005.1843,129.4178,24.081,43.48
deepAR,SPY.csv,Close,24,72,24,1732938615,10,2025-04-22T01:00:00+00:00,2025-04-23T00:00:00+00:00,24912.7902,154.3159,27.2005,30.43
deepAR,SPY.csv,Close,24,72,24,1732938615,11,2025-05-27T01:00:00+00:00,2025-05-28T00:00:00+00:00,36616.8011,188.7115,31.6831,47.83
deepAR,SPY.csv,Close,24,72,24,1732938615,12,2025-07-01T01:00:00+00:00,2025-07-02T00:00:00+00:00,47566.2846,215.8839,34.6414,47.83
deepAR,SPY.csv,Close,24,72,24,1732938615,13,2025-08-05T01:00:00+00:00,2025-08-06T00:00:00+00:00,54542.7457,231.5137,36.3025,52.17
deepAR,SPY.csv,Close,24,72,24,1732938615,14,2025-09-09T01:00:00+00:00,2025-09-10T00:00:00+00:00,65556.1212,253.9058,38.4872,43.48
deepAR,SPY.csv,Close,24,72,24,1732938615,15,2025-10-13T01:00:00+00:00,2025-10-14T00:00:00+00:00,71657.0927,265.4279,39.4952,34.78
deepAR,SPY.csv,Close,24,72,24,1732938615,16,2025-11-14T01:00:00+00:00,2025-11-15T00:00:00+00:00,74140.8299,269.6202,40.0115,39.13
