Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
SPY.csv,Close,deepAR,24,72,24,17,1732938615,104.13,15,35862.8072,180.5587,30.21,43.98
SPY.csv,Close,nbeats,24,72,24,17,1732938615,25.72,23,6789.6998,68.7678,11.4134,45.7
SPY.csv,Close,tsmixer,24,72,24,17,1732938615,46.83,93,383.2632,14.4022,2.5046,53.32
SPY.csv,Close,tft,24,72,24,17,1732938615,41.2,20,27448.8475,156.5316,26.1153,52.58
SPY.csv,Close,dlinear,24,72,24,17,1732938615,5.97,9,396.7559,13.3448,2.3471,50.86
