Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
dlinear,SPY.csv,Close,24,72,24,1732938615,0,2024-05-07T00:00:00,2024-06-07T00:00:00,68.9891,6.9016,1.3377,52.17
dlinear,SPY.csv,Close,24,72,24,1732938615,1,2024-06-11T00:00:00,2024-07-12T00:00:00,81.1877,8.0708,1.4985,52.17
dlinear,SPY.csv,Close,24,72,24,1732938615,2,2024-07-17T00:00:00,2024-08-19T00:00:00,666.2159,22.1833,4.2301,47.83
dlinear,SPY.csv,Close,24,72,24,1732938615,3,2024-08-20T00:00:00,2024-09-20T00:00:00,94.4357,7.6914,1.4143,43.48
dlinear,SPY.csv,Close,24,72,24,1732938615,4,2024-09-24T00:00:00,2024-10-25T00:00:00,22.5036,4.0161,0.7096,56.52
dlinear,SPY.csv,Close,24,72,24,1732938615,5,2024-10-28T00:00:00,2024-11-28T00:00:00,107.1489,7.8625,1.3554,43.48
dlinear,SPY.csv,Close,24,72,24,1732938615,6,2024-12-02T00:00:00,2025-01-02T00:00:00,223.7819,11.3637,1.9472,39.13
dlinear,SPY.csv,Close,24,72,24,1732938615,7,2025-01-07T00:00:00,2025-02-07T00:00:00,87.0426,7.6386,1.2937,47.83
dlinear,SPY.csv,Close,24,72,24,1732938615,8,2025-02-12T00:00:00,2025-03-17T00:00:00,1575.7722,30.2353,5.3995,65.22
dlinear,SPY.csv,Close,24,72,24,1732938615,9,2025-03-19T00:00:00,2025-04-21T00:00:00,2050.4507,34.8516,6.7282,52.17
dlinear,SPY.csv,Close,24,72,24,1732938615,10,2025-04-23T00:00:00,2025-05-26T00:00:00,954.625,29.1448,5.1352,30.43
dlinear,SPY.csv,Close,24,72,24,1732938615,11,2025-05-28T00:00:00,2025-06-30T00:00:00,165.7648,10.533,1.762,39.13
dlinear,SPY.csv,Close,24,72,24,1732938615,12,2025-07-02T00:00:00,2025-08-04T00:00:00,59.8003,6.6106,1.0606,52.17
dlinear,SPY.csv,Close,24,72,24,1732938615,13,2025-08-06T00:00:00,2025-09-08T00:00:00,125.8509,9.7443,1.5296,60.87
dlinear,SPY.csv,Close,24,72,24,1732938615,14,2025-09-10T00:00:00,2025-10-13T00:00:00,129.4495,9.8391,1.4946,60.87
dlinear,SPY.csv,Close,24,72,24,1732938615,15,2025-10-14T00:00:00,2025-11-14T00:00:00,151.0163,9.2485,1.3711,56.52
dlinear,SPY.csv,Close,24,72,24,1732938615,16,2025-11-17T00:00:00,2025-12-18T00:00:00,180.8151,10.9266,1.6328,60.87
