Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
SPY.csv,Close,deepAR,96,288,96,4,1721596944,273.97,11,43621.7569,201.4525,34.1535,47.78
SPY.csv,Close,nbeats,96,288,96,4,1721596944,19.21,13,37760.6307,171.3402,28.849,53.26
SPY.csv,Close,tsmixer,96,288,96,4,1721596944,20.66,23,1094.9013,27.2593,4.7134,52.74
SPY.csv,Close,tft,96,288,96,4,1721596944,59.72,11,32260.9042,170.8009,28.8839,51.7
SPY.csv,Close,dlinear,96,288,96,4,1721596944,5.15,7,1655.1945,30.3293,5.1583,52.74
