window_index,timestamp,prediction,actual
0,2024-05-07T00:00:00,172.7179750634363,180.754974
0,2024-05-08T00:00:00,164.775863301821,181.091904
0,2024-05-09T00:00:00,176.30140120595183,182.905411
0,2024-05-10T00:00:00,179.67148213812808,181.645142
0,2024-05-13T00:00:00,156.7929571600722,184.850342
0,2024-05-14T00:00:00,169.97935990683382,185.991516
0,2024-05-15T00:00:00,171.4501326304856,188.263977
0,2024-05-16T00:00:00,161.13960469597623,188.383041
0,2024-05-17T00:00:00,166.8918524480645,188.412827
0,2024-05-20T00:00:00,168.73635397184088,189.573853
0,2024-05-21T00:00:00,173.50865430447305,190.873779
0,2024-05-22T00:00:00,157.8506426234665,189.434906
0,2024-05-23T00:00:00,169.42552008590673,185.445786
0,2024-05-24T00:00:00,175.87263751895108,188.521973
0,2024-05-27T00:00:00,180.37021810963535,188.531891
0,2024-05-28T00:00:00,172.00742020988582,188.82959
0,2024-05-29T00:00:00,167.23823817751426,189.821899
0,2024-05-30T00:00:00,162.03361523686425,190.774551
0,2024-05-31T00:00:00,166.6994822320558,192.540894
0,2024-06-03T00:00:00,158.15692011609622,192.858429
0,2024-06-04T00:00:00,172.80944356617232,194.366776
0,2024-06-05T00:00:00,167.3310513788658,192.987427
0,2024-06-06T00:00:00,175.4261679654353,195.378937
0,2024-06-07T00:00:00,182.7258682547238,191.637863
0,2024-06-10T00:00:00,153.44003143725263,205.560181
0,2024-06-11T00:00:00,157.62343664848117,211.434753
0,2024-06-12T00:00:00,160.03534753224966,212.595764
0,2024-06-13T00:00:00,160.5329804548607,210.859222
0,2024-06-14T00:00:00,163.5867165961998,215.007141
0,2024-06-17T00:00:00,179.77942222970609,212.645401
0,2024-06-18T00:00:00,183.18974233564825,208.07077
0,2024-06-19T00:00:00,168.92260647002416,205.897598
0,2024-06-20T00:00:00,173.37780674024344,206.542572
0,2024-06-21T00:00:00,168.73401894849297,207.465469
0,2024-06-24T00:00:00,167.44394460208878,211.613373
0,2024-06-25T00:00:00,179.2728922850142,212.456863
0,2024-06-26T00:00:00,175.15599829314255,209.003555
0,2024-06-27T00:00:00,165.0979654963391,215.086548
0,2024-06-28T00:00:00,194.27054797442133,218.579498
0,2024-07-01T00:00:00,174.71235361161177,219.849701
0,2024-07-02T00:00:00,170.07321624337678,224.602905
0,2024-07-03T00:00:00,154.3686262978519,226.071548
0,2024-07-04T00:00:00,178.9631256853857,226.924957
0,2024-07-05T00:00:00,167.78205535859502,231.191956
0,2024-07-08T00:00:00,157.63166098841347,225.823486
0,2024-07-09T00:00:00,176.73667339422946,228.770691
0,2024-07-10T00:00:00,184.65524871505264,232.601044
0,2024-07-11T00:00:00,164.66726553502974,233.017853
1,2024-07-17T00:00:00,194.65518234250277,227.123459
1,2024-07-18T00:00:00,180.04823423403022,222.459503
1,2024-07-19T00:00:00,198.07261301460244,222.588501
1,2024-07-22T00:00:00,202.6568990911839,222.241196
1,2024-07-23T00:00:00,173.11585714831523,223.283127
1,2024-07-24T00:00:00,192.23823930498787,216.862793
1,2024-07-25T00:00:00,192.15135226871882,215.820831
1,2024-07-26T00:00:00,177.48722880190917,216.287216
1,2024-07-29T00:00:00,177.51681312954435,216.565079
1,2024-07-30T00:00:00,191.32910052523448,217.120773
1,2024-07-31T00:00:00,187.53435079637413,220.375626
1,2024-08-01T00:00:00,166.86304939041577,216.684174
1,2024-08-02T00:00:00,190.11229677879703,218.172638
1,2024-08-05T00:00:00,195.2282330742509,207.663956
1,2024-08-06T00:00:00,202.59323908095632,205.639572
1,2024-08-07T00:00:00,194.95294201834656,208.209702
1,2024-08-08T00:00:00,186.7980879735332,211.672913
1,2024-08-09T00:00:00,181.05556970874312,214.580429
1,2024-08-12T00:00:00,188.3000386260444,216.110397
1,2024-08-13T00:00:00,175.77512964641932,219.825989
1,2024-08-14T00:00:00,184.46293080651105,220.273041
1,2024-08-15T00:00:00,182.235801353865,223.253464
1,2024-08-16T00:00:00,192.70329330679914,224.574783
1,2024-08-19T00:00:00,206.7290529063605,224.415833
1,2024-08-20T00:00:00,166.12463507124608,225.031769
1,2024-08-21T00:00:00,171.72284108757435,224.922485
1,2024-08-22T00:00:00,175.90161373204865,223.064713
1,2024-08-23T00:00:00,171.55893045806977,225.359634
1,2024-08-26T00:00:00,184.7697891572381,225.697403
1,2024-08-27T00:00:00,196.65153447257603,226.54187
1,2024-08-28T00:00:00,204.87274722740278,225.011932
