Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
AAPL.csv,Close,deepAR,48,144,48,8,1290195916,124.67,11,9108.0697,92.2517,40.7461,47.0
AAPL.csv,Close,nbeats,48,144,48,8,1290195916,32.79,28,2487.3465,44.4317,19.4236,43.86
AAPL.csv,Close,tsmixer,48,144,48,8,1290195916,24.83,35,311.2127,13.2263,5.8725,55.35
AAPL.csv,Close,tft,48,144,48,8,1290195916,49.66,14,9383.6351,93.4628,41.2962,51.17
AAPL.csv,Close,dlinear,48,144,48,8,1290195916,7.89,13,300.5595,12.8346,5.7624,51.44
