Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
JPM.csv,Close,deepAR,48,144,48,8,1209030620,121.84,11,13218.971,108.9516,43.4625,49.35
JPM.csv,Close,nbeats,48,144,48,8,1209030620,18.86,14,3363.5008,45.9753,18.2325,44.65
JPM.csv,Close,tsmixer,48,144,48,8,1209030620,17.72,25,383.2482,14.8343,6.079,47.78
JPM.csv,Close,tft,48,144,48,8,1209030620,37.28,10,12331.7448,103.6165,40.9681,50.39
JPM.csv,Close,dlinear,48,144,48,8,1209030620,6.16,9,487.0806,16.7743,6.7672,49.87
