Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
ETTm1.csv,OT,deepAR,192,96,24,428,307057667,1515.34,38,40.9901,5.3755,9668417.9438,43.9
ETTm1.csv,OT,nbeats,192,96,24,428,307057667,1100.96,13,7.6178,2.0973,154375563.1748,46.93
ETTm1.csv,OT,tsmixer,192,96,24,428,307057667,168.11,13,4.1558,1.5801,116058909.8857,46.26
ETTm1.csv,OT,tft,192,96,24,428,307057667,1235.23,11,8.0388,2.1528,159453718.586,42.78
ETTm1.csv,OT,dlinear,192,96,24,428,307057667,76.55,10,5.3129,1.8251,173037797.4514,45.7
