Date,Open,High,Low,Close,Volume
1998-05-04 00:00:00.000 +0200,0.21724,0.22194,0.21724,0.21865,626966726
1998-05-05 00:00:00.000 +0200,0.22006,0.22476,0.21912,0.22335,474786534
1998-05-06 00:00:00.000 +0200,0.22476,0.22899,0.22006,0.22805,996299280
1998-05-07 00:00:00.000 +0200,0.22993,0.2304,0.22476,0.22711,611825311
1998-05-08 00:00:00.000 +0200,0.22617,0.22946,0.22523,0.22899,298151049
1998-05-11 00:00:00.000 +0200,0.23228,0.23793,0.23134,0.23276,773084817
1998-05-12 00:00:00.000 +0200,0.22993,0.23134,0.22523,0.22664,296662137
1998-05-13 00:00:00.000 +0200,0.22617,0.23182,0.22288,0.22876,356793485
1998-05-14 00:00:00.000 +0200,0.22852,0.22899,0.22382,0.22617,182047134
1998-05-15 00:00:00.000 +0200,0.22617,0.22852,0.22006,0.22194,302058762
1998-05-18 00:00:00.000 +0200,0.221,0.22241,0.21348,0.21489,268443514
1998-05-19 00:00:00.000 +0200,0.21771,0.22147,0.21677,0.221,252758222
1998-05-20 00:00:00.000 +0200,0.22288,0.22476,0.2163,0.22288,215541431
1998-05-21 00:00:00.000 +0200,0.22241,0.22335,0.21536,0.21724,144296600
1998-05-22 00:00:00.000 +0200,0.2163,0.2163,0.20548,0.20971,311854923
1998-05-26 00:00:00.000 +0200,0.21113,0.21254,0.20031,0.20125,359493287
1998-05-27 00:00:00.000 +0200,0.19326,0.20172,0.19279,0.20078,421872781
1998-05-28 00:00:00.000 +0200,0.20125,0.20971,0.20125,0.20548,344232732
1998-05-29 00:00:00.000 +0200,0.20689,0.20736,0.1989,0.19984,246058702
1998-06-01 00:00:00.000 +0200,0.19937,0.20783,0.19279,0.19843,352421030
1998-06-02 00:00:00.000 +0200,0.1989,0.20548,0.19561,0.20125,207673473
1998-06-03 00:00:00.000 +0200,0.20407,0.20501,0.19702,0.19796,168314598
1998-06-04 00:00:00.000 +0200,0.20031,0.20219,0.1942,0.20172,169857778
1998-06-05 00:00:00.000 +0200,0.20219,0.20501,0.19843,0.20219,141053020
1998-06-08 00:00:00.000 +0200,0.20313,0.2083,0.20172,0.20501,143153702
1998-06-09 00:00:00.000 +0200,0.20595,0.21442,0.20595,0.21207,319724037
1998-06-10 00:00:00.000 +0200,0.21066,0.21818,0.20783,0.2116,261929685
1998-06-11 00:00:00.000 +0200,0.21207,0.21536,0.20924,0.20924,200468707
1998-06-12 00:00:00.000 +0200,0.20783,0.21254,0.20595,0.2116,227942431
1998-06-15 00:00:00.000 +0200,0.20501,0.21254,0.20501,0.20689,149002439
1998-06-16 00:00:00.000 +0200,0.2083,0.2116,0.20548,0.21066,126937329
1998-06-17 00:00:00.000 +0200,0.21065,0.21489,0.21018,0.2116,219249578
1998-06-18 00:00:00.000 +0200,0.20877,0.21113,0.20454,0.20595,140282884
1998-06-19 00:00:00.000 +0200,0.20595,0.20642,0.20125,0.20313,138781370
1998-06-22 00:00:00.000 +0200,0.20313,0.20736,0.20125,0.20501,156365309
1998-06-23 00:00:00.000 +0200,0.20689,0.2116,0.20501,0.20924,261783588
1998-06-24 00:00:00.000 +0200,0.20877,0.21536,0.20548,0.21301,314326407
1998-06-25 00:00:00.000 +0200,0.21489,0.21677,0.21301,0.21465,215847624
1998-06-26 00:00:00.000 +0200,0.21442,0.21536,0.20877,0.21254,125276270
1998-06-29 00:00:00.000 +0200,0.21254,0.21677,0.21112,0.21583,188120145
1998-06-30 00:00:00.000 +0200,0.21536,0.21677,0.2116,0.2163,145320785
1998-07-01 00:00:00.000 +0200,0.21724,0.2257,0.21442,0.2257,339660616
1998-07-02 00:00:00.000 +0200,0.22335,0.22617,0.21818,0.21818,331007989
1998-07-06 00:00:00.000 +0200,0.2224,0.22852,0.21957,0.22852,283875554
1998-07-07 00:00:00.000 +0200,0.22852,0.23229,0.2257,0.22946,266742781
1998-07-08 00:00:00.000 +0200,0.23134,0.2478,0.23087,0.24498,1070106735
1998-07-09 00:00:00.000 +0200,0.2478,0.25297,0.23652,0.2384,646760156
1998-07-10 00:00:00.000 +0200,0.24216,0.24545,0.23887,0.24075,328482725
1998-07-13 00:00:00.000 +0200,0.24028,0.25674,0.23981,0.25533,774690945
1998-07-14 00:00:00.000 +0200,0.25532,0.2558,0.24921,0.25156,428718358
1998-07-15 00:00:00.000 +0200,0.25344,0.26097,0.25203,0.25956,688919892
1998-07-16 00:00:00.000 +0200,0.28495,0.28683,0.26896,0.28213,2803512518
1998-07-17 00:00:00.000 +0200,0.28025,0.28025,0.27225,0.27743,694516747
1998-07-20 00:00:00.000 +0200,0.27507,0.27554,0.26708,0.27225,446435155
1998-07-21 00:00:00.000 +0200,0.27363,0.27837,0.26842,0.26937,369448648
1998-07-22 00:00:00.000 +0200,0.26285,0.26802,0.25768,0.26332,313251792
1998-07-23 00:00:00.000 +0200,0.26191,0.26802,0.26144,0.26332,277869103
1998-07-24 00:00:00.000 +0200,0.26614,0.26708,0.25438,0.2605,320202959
1998-07-27 00:00:00.000 +0200,0.25768,0.26238,0.25015,0.25862,249264296
1998-07-28 00:00:00.000 +0200,0.25627,0.2605,0.24827,0.25203,257571847
1998-07-29 00:00:00.000 +0200,0.25392,0.2699,0.25344,0.26379,512667868
1998-07-30 00:00:00.000 +0200,0.26943,0.27648,0.26708,0.27413,405138997
1998-07-31 00:00:00.000 +0200,0.27554,0.27648,0.25956,0.26003,203620182
1998-08-03 00:00:00.000 +0200,0.25768,0.26755,0.25015,0.26379,340792338
1998-08-04 00:00:00.000 +0200,0.26708,0.27084,0.2558,0.25674,333308596
1998-08-05 00:00:00.000 +0200,0.25392,0.27084,0.25203,0.27037,500309353
1998-08-06 00:00:00.000 +0200,0.26379,0.27743,0.26238,0.27743,493835624
1998-08-07 00:00:00.000 +0200,0.27978,0.28119,0.27084,0.27507,334066311
1998-08-10 00:00:00.000 +0200,0.27319,0.28636,0.27272,0.28589,544555992
1998-08-11 00:00:00.000 +0200,0.28401,0.30846,0.28119,0.29341,2031588431
1998-08-12 00:00:00.000 +0200,0.29905,0.30799,0.29694,0.30094,790914166
1998-08-13 00:00:00.000 +0200,0.30047,0.30658,0.29623,0.2967,441399462
1998-08-14 00:00:00.000 +0200,0.30611,0.30658,0.29717,0.3047,505498290
1998-08-17 00:00:00.000 +0200,0.30846,0.3221,0.30658,0.31528,1062761534
1998-08-18 00:00:00.000 +0200,0.31927,0.32633,0.31786,0.32069,679751679
1998-08-19 00:00:00.000 +0200,0.32727,0.32915,0.30846,0.3094,528129265
1998-08-20 00:00:00.000 +0200,0.30846,0.3094,0.30282,0.30611,448696404
1998-08-21 00:00:00.000 +0200,0.30094,0.32774,0.29341,0.32351,941203035
1998-08-24 00:00:00.000 +0200,0.3268,0.32727,0.30188,0.31034,690788394
1998-08-25 00:00:00.000 +0200,0.3188,0.3188,0.30329,0.30752,563698361
1998-08-26 00:00:00.000 +0200,0.3,0.3094,0.29717,0.30094,466387116
1998-08-27 00:00:00.000 +0200,0.29529,0.29529,0.26802,0.28213,1273961325
1998-08-28 00:00:00.000 +0200,0.27931,0.28965,0.25674,0.25768,1050558408
1998-08-31 00:00:00.000 +0200,0.26144,0.26238,0.23323,0.23464,985895317
1998-09-01 00:00:00.000 +0200,0.23605,0.26614,0.2304,0.25627,914278878
1998-09-02 00:00:00.000 +0200,0.26708,0.28119,0.2652,0.26755,967231891
1998-09-03 00:00:00.000 +0200,0.26332,0.26426,0.2558,0.26144,464129106
1998-09-04 00:00:00.000 +0200,0.26708,0.27413,0.25391,0.26426,430498928
1998-09-08 00:00:00.000 +0200,0.28542,0.28777,0.27649,0.2873,450623131
1998-09-09 00:00:00.000 +0200,0.28636,0.28683,0.27837,0.28166,409472216
1998-09-10 00:00:00.000 +0200,0.27272,0.28777,0.26896,0.2873,592608494
1998-09-11 00:00:00.000 +0200,0.28965,0.29812,0.27743,0.2826,389787485
1998-09-14 00:00:00.000 +0200,0.28777,0.292,0.27931,0.27931,268857981
1998-09-15 00:00:00.000 +0200,0.27874,0.29012,0.27685,0.28965,430637160
1998-09-16 00:00:00.000 +0200,0.29059,0.29153,0.27837,0.28025,290496386
1998-09-17 00:00:00.000 +0200,0.27131,0.27931,0.2699,0.27084,302937740
1998-09-18 00:00:00.000 +0200,0.27131,0.27649,0.26755,0.27649,326515448
1998-09-21 00:00:00.000 +0200,0.26849,0.2779,0.26567,0.27743,334039488
1998-09-22 00:00:00.000 +0200,0.27931,0.28307,0.27366,0.27884,290840001
1998-09-23 00:00:00.000 +0200,0.2807,0.28871,0.27552,0.28824,311440280
1998-09-24 00:00:00.000 +0200,0.28495,0.29764,0.28401,0.29012,559192045
1998-09-25 00:00:00.000 +0200,0.2873,0.29482,0.28307,0.29153,249264500
1998-09-28 00:00:00.000 +0200,0.29906,0.30235,0.29059,0.29388,461869774
1998-09-29 00:00:00.000 +0200,0.29388,0.30094,0.28683,0.2967,342360503
1998-09-30 00:00:00.000 +0200,0.29153,0.29529,0.28589,0.2873,194089047
1998-10-01 00:00:00.000 +0200,0.27649,0.28589,0.26614,0.26896,400340124
1998-10-02 00:00:00.000 +0200,0.26708,0.27272,0.25674,0.26379,511924272
1998-10-05 00:00:00.000 +0200,0.2558,0.26003,0.23699,0.24216,637441624
1998-10-06 00:00:00.000 +0200,0.25344,0.25815,0.24451,0.24498,444122923
1998-10-07 00:00:00.000 +0200,0.24357,0.25062,0.23605,0.24028,497265069
1998-10-08 00:00:00.000 +0200,0.23323,0.23464,0.21536,0.23181,752828395
1998-10-09 00:00:00.000 +0200,0.23929,0.2652,0.23176,0.26473,731100261
1998-10-12 00:00:00.000 +0200,0.28213,0.28918,0.27507,0.28166,690703932
1998-10-13 00:00:00.000 +0200,0.28636,0.29482,0.27084,0.29153,1071354258
1998-10-14 00:00:00.000 +0200,0.29906,0.31081,0.27696,0.28213,2471961538
1998-10-15 00:00:00.000 +0200,0.27272,0.28025,0.26708,0.27554,878698600
1998-10-16 00:00:00.000 +0200,0.27977,0.28636,0.27553,0.27647,666930310
1998-10-19 00:00:00.000 +0200,0.27601,0.28636,0.2699,0.28166,546967408
1998-10-20 00:00:00.000 +0200,0.28542,0.2873,0.27084,0.27178,421143419
1998-10-21 00:00:00.000 +0200,0.27648,0.28166,0.26896,0.27931,487738096
1998-10-22 00:00:00.000 +0200,0.27743,0.28307,0.27272,0.27649,327380260
1998-10-23 00:00:00.000 +0200,0.27648,0.27743,0.26426,0.26708,410932956
1998-10-26 00:00:00.000 +0200,0.27131,0.28401,0.26802,0.28189,513360901
1998-10-27 00:00:00.000 +0200,0.28589,0.29294,0.26379,0.2652,566385454
1998-10-28 00:00:00.000 +0200,0.2652,0.27837,0.26426,0.27648,388074820
1998-10-29 00:00:00.000 +0200,0.27413,0.28166,0.26943,0.27366,398000176
1998-10-30 00:00:00.000 +0200,0.27695,0.28213,0.27272,0.27931,365197016
1998-11-02 00:00:00.000 +0200,0.28213,0.28401,0.28025,0.28213,290918517
1998-11-03 00:00:00.000 +0200,0.28119,0.28777,0.28072,0.28495,416752908
1998-11-04 00:00:00.000 +0200,0.29012,0.29435,0.28683,0.29059,714664333
1998-11-05 00:00:00.000 +0200,0.28871,0.29623,0.28636,0.2873,682948125
1998-11-06 00:00:00.000 +0200,0.28495,0.28777,0.28025,0.28589,907275757
1998-11-09 00:00:00.000 +0200,0.28354,0.28683,0.26708,0.27554,767431601
1998-11-10 00:00:00.000 +0200,0.27225,0.27272,0.26332,0.26379,948493311
1998-11-11 00:00:00.000 +0200,0.26896,0.26943,0.24639,0.25297,1077492994
1998-11-12 00:00:00.000 +0200,0.24921,0.25909,0.24733,0.25627,679013964
1998-11-13 00:00:00.000 +0200,0.26285,0.27131,0.26097,0.26826,904643171
1998-11-16 00:00:00.000 +0200,0.27037,0.27648,0.26661,0.27037,417298099
1998-11-17 00:00:00.000 +0200,0.26896,0.26943,0.26144,0.26191,236183460
1998-11-18 00:00:00.000 +0200,0.26473,0.27084,0.26238,0.26661,376491404
1998-11-19 00:00:00.000 +0200,0.26708,0.27978,0.26661,0.26896,393532393
1998-11-20 00:00:00.000 +0200,0.27413,0.27648,0.26144,0.26473,430350754
1998-11-23 00:00:00.000 +0200,0.26755,0.27696,0.26473,0.27272,665816069
1998-11-24 00:00:00.000 +0200,0.27178,0.27648,0.26896,0.2699,321277709
1998-11-25 00:00:00.000 +0200,0.2699,0.27131,0.26285,0.26426,339274427
1998-11-27 00:00:00.000 +0200,0.26379,0.26426,0.26144,0.26379,164460265
