Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
ETTh2.csv,OT,deepAR,96,96,24,105,1899453312,640.8,41,61.4716,6.2761,25.7551,74.45
ETTh2.csv,OT,nbeats,96,96,24,105,1899453312,134.54,20,43.3238,5.2792,18.4358,62.64
ETTh2.csv,OT,tsmixer,96,96,24,105,1899453312,55.12,17,31.8599,4.4598,16.9846,70.86
ETTh2.csv,OT,tft,96,96,24,105,1899453312,121.5,5,71.4189,6.6897,25.3706,36.9
ETTh2.csv,OT,dlinear,96,96,24,105,1899453312,22.64,15,31.6661,4.4311,16.9374,77.92
