Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
deepAR,ETTh2.csv,OT,96,96,24,1899453312,0,2018-03-09T23:00:00+00:00,2018-03-13T22:00:00+00:00,31.2226,4.4852,20.6044,67.37
deepAR,ETTh2.csv,OT,96,96,24,1899453312,1,2018-03-10T23:00:00+00:00,2018-03-14T22:00:00+00:00,16.9639,3.0573,13.2264,67.37
deepAR,ETTh2.csv,OT,96,96,24,1899453312,2,2018-03-11T23:00:00+00:00,2018-03-15T22:00:00+00:00,12.0427,2.623,11.2622,74.74
deepAR,ETTh2.csv,OT,96,96,24,1899453312,3,2018-03-12T23:00:00+00:00,2018-03-16T22:00:00+00:00,110.3048,8.005,47.6557,82.11
deepAR,ETTh2.csv,OT,96,96,24,1899453312,4,2018-03-13T23:00:00+00:00,2018-03-17T22:00:00+00:00,247.8135,13.5015,84.9933,77.89
deepAR,ETTh2.csv,OT,96,96,24,1899453312,5,2018-03-14T23:00:00+00:00,2018-03-18T22:00:00+00:00,337.2809,16.2853,106.4093,70.53
deepAR,ETTh2.csv,OT,96,96,24,1899453312,6,2018-03-15T23:00:00+00:00,2018-03-19T22:00:00+00:00,115.7286,9.9047,63.2011,61.05
deepAR,ETTh2.csv,OT,96,96,24,1899453312,7,2018-03-16T23:00:00+00:00,2018-03-20T22:00:00+00:00,80.0865,8.0877,55.5237,53.68
deepAR,ETTh2.csv,OT,96,96,24,1899453312,8,2018-03-17T23:00:00+00:00,2018-03-21T22:00:00+00:00,56.4269,7.2425,51.231,62.11
deepAR,ETTh2.csv,OT,96,96,24,1899453312,9,2018-03-18T23:00:00+00:00,2018-03-22T22:00:00+00:00,15.1992,3.1184,24.7868,57.89
deepAR,ETTh2.csv,OT,96,96,24,1899453312,10,2018-03-19T23:00:00+00:00,2018-03-23T22:00:00+00:00,34.3476,4.9421,34.8137,57.89
deepAR,ETTh2.csv,OT,96,96,24,1899453312,11,2018-03-20T23:00:00+00:00,2018-03-24T22:00:00+00:00,39.0161,4.6359,19.3736,60.0
deepAR,ETTh2.csv,OT,96,96,24,1899453312,12,2018-03-21T23:00:00+00:00,2018-03-25T22:00:00+00:00,25.3762,3.8161,16.7872,57.89
deepAR,ETTh2.csv,OT,96,96,24,1899453312,13,2018-03-22T23:00:00+00:00,2018-03-26T22:00:00+00:00,18.427,3.5563,14.0199,77.89
deepAR,ETTh2.csv,OT,96,96,24,1899453312,14,2018-03-23T23:00:00+00:00,2018-03-27T22:00:00+00:00,22.0007,3.9213,15.1444,76.84
deepAR,ETTh2.csv,OT,96,96,24,1899453312,15,2018-03-24T23:00:00+00:00,2018-03-28T22:00:00+00:00,24.3728,4.4347,16.6825,78.95
deepAR,ETTh2.csv,OT,96,96,24,1899453312,16,2018-03-25T23:00:00+00:00,2018-03-29T22:00:00+00:00,15.1887,3.6244,13.1201,85.26
deepAR,ETTh2.csv,OT,96,96,24,1899453312,17,2018-03-26T23:00:00+00:00,2018-03-30T22:00:00+00:00,24.9097,4.0299,14.4985,84.21
deepAR,ETTh2.csv,OT,96,96,24,1899453312,18,2018-03-27T23:00:00+00:00,2018-03-31T22:00:00+00:00,77.8187,7.2603,26.6188,66.32
deepAR,ETTh2.csv,OT,96,96,24,1899453312,19,2018-03-28T23:00:00+00:00,2018-04-01T22:00:00+00:00,95.2719,8.4538,30.7038,64.21
deepAR,ETTh2.csv,OT,96,96,24,1899453312,20,2018-03-29T23:00:00+00:00,2018-04-02T22:00:00+00:00,91.9318,8.7951,31.0099,66.32
deepAR,ETTh2.csv,OT,96,96,24,1899453312,21,2018-03-30T23:00:00+00:00,2018-04-03T22:00:00+00:00,44.7522,5.4569,18.9906,64.21
deepAR,ETTh2.csv,OT,96,96,24,1899453312,22,2018-03-31T23:00:00+00:00,2018-04-04T22:00:00+00:00,69.3392,5.9941,24.4809,65.26
deepAR,ETTh2.csv,OT,96,96,24,1899453312,23,2018-04-01T23:00:00+00:00,2018-04-05T22:00:00+00:00,212.3893,10.7759,64.6739,52.63
deepAR,ETTh2.csv,OT,96,96,24,1899453312,24,2018-04-02T23:00:00+00:00,2018-04-06T22:00:00+00:00,372.2938,16.6223,102.9552,50.53
deepAR,ETTh2.csv,OT,96,96,24,1899453312,25,2018-04-03T23:00:00+00:00,2018-04-07T22:00:00+00:00,518.8394,21.6976,133.6739,52.63
deepAR,ETTh2.csv,OT,96,96,24,1899453312,26,2018-04-04T23:00:00+00:00,2018-04-08T22:00:00+00:00,149.1065,11.1429,68.4373,64.21
