Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
ETTm1.csv,OT,deepAR,96,96,24,432,829936862,1262.78,36,15.5817,3.2644,60400122.5703,43.59
ETTm1.csv,OT,nbeats,96,96,24,432,829936862,920.51,11,5.3028,1.7582,80088956.744,47.12
ETTm1.csv,OT,tsmixer,96,96,24,432,829936862,278.14,21,2.4141,1.127,40539147.2374,46.29
ETTm1.csv,OT,tft,96,96,24,432,829936862,1215.2,14,5.7101,1.8408,132550165.1306,42.1
ETTm1.csv,OT,dlinear,96,96,24,432,829936862,44.56,9,3.2538,1.4411,97771130.7991,44.01
