Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
tft,AAPL.csv,Close,24,72,24,1007859916,0,2024-05-07T00:00:00,2024-06-07T00:00:00,1493.6053,36.5352,19.3442,69.57
tft,AAPL.csv,Close,24,72,24,1007859916,1,2024-06-11T00:00:00,2024-07-12T00:00:00,4497.9427,65.1768,29.868,56.52
tft,AAPL.csv,Close,24,72,24,1007859916,2,2024-07-17T00:00:00,2024-08-19T00:00:00,4537.6662,65.9899,30.2186,82.61
tft,AAPL.csv,Close,24,72,24,1007859916,3,2024-08-20T00:00:00,2024-09-20T00:00:00,5149.6682,70.6228,31.7062,56.52
tft,AAPL.csv,Close,24,72,24,1007859916,4,2024-09-24T00:00:00,2024-10-25T00:00:00,5981.5053,76.1331,33.3415,39.13
tft,AAPL.csv,Close,24,72,24,1007859916,5,2024-10-28T00:00:00,2024-11-28T00:00:00,5818.7801,75.011,33.0049,39.13
tft,AAPL.csv,Close,24,72,24,1007859916,6,2024-12-02T00:00:00,2025-01-02T00:00:00,9245.6179,95.364,38.5557,39.13
tft,AAPL.csv,Close,24,72,24,1007859916,7,2025-01-07T00:00:00,2025-02-07T00:00:00,6475.5507,79.0727,34.1553,47.83
tft,AAPL.csv,Close,24,72,24,1007859916,8,2025-02-12T00:00:00,2025-03-17T00:00:00,6816.1485,81.0736,34.6685,56.52
tft,AAPL.csv,Close,24,72,24,1007859916,9,2025-03-19T00:00:00,2025-04-21T00:00:00,3202.4033,53.2655,25.5702,43.48
tft,AAPL.csv,Close,24,72,24,1007859916,10,2025-04-23T00:00:00,2025-05-26T00:00:00,3030.9658,53.0046,25.7536,30.43
tft,AAPL.csv,Close,24,72,24,1007859916,11,2025-05-28T00:00:00,2025-06-30T00:00:00,2504.7293,48.3323,24.1003,60.87
tft,AAPL.csv,Close,24,72,24,1007859916,12,2025-07-02T00:00:00,2025-08-04T00:00:00,3476.3609,57.7442,27.5326,43.48
tft,AAPL.csv,Close,24,72,24,1007859916,13,2025-08-06T00:00:00,2025-09-08T00:00:00,6259.6062,77.9088,33.8388,69.57
tft,AAPL.csv,Close,24,72,24,1007859916,14,2025-09-10T00:00:00,2025-10-13T00:00:00,9398.7746,95.9253,38.6365,52.17
tft,AAPL.csv,Close,24,72,24,1007859916,15,2025-10-14T00:00:00,2025-11-14T00:00:00,12891.0722,112.7199,42.5569,60.87
tft,AAPL.csv,Close,24,72,24,1007859916,16,2025-11-17T00:00:00,2025-12-18T00:00:00,15427.8222,123.6608,44.8851,60.87
