Dataset,Target,Model,Horizon,Lookback window,Stride,Num Windows,Seed,Train Time (s),Epochs Trained,MSE,MAE,MAPE (%),MDA (%)
AAPL.csv,Close,deepAR,24,72,24,17,1007859916,79.41,12,9106.7481,91.7637,39.8613,46.93
AAPL.csv,Close,nbeats,24,72,24,17,1007859916,29.37,27,1324.7816,30.2284,12.9989,51.6
AAPL.csv,Close,tsmixer,24,72,24,17,1007859916,32.55,64,201.9758,10.9359,4.812,52.58
AAPL.csv,Close,tft,24,72,24,17,1007859916,24.88,11,6247.5423,74.5612,32.2198,54.3
AAPL.csv,Close,dlinear,24,72,24,17,1007859916,7.6,13,202.1384,10.6116,4.675,51.84
