Model,Dataset,Target,Horizon,Lookback,Stride,Seed,Window,Window_Start_TS,Window_End_TS,MSE,MAE,MAPE (%),MDA (%)
deepAR,AAPL.csv,Close,24,72,24,1161058640,0,2024-05-06T01:00:00+00:00,2024-05-07T00:00:00+00:00,5354.6606,72.4836,38.3618,30.43
deepAR,AAPL.csv,Close,24,72,24,1161058640,1,2024-06-10T01:00:00+00:00,2024-06-11T00:00:00+00:00,10781.4535,102.7311,47.1167,47.83
deepAR,AAPL.csv,Close,24,72,24,1161058640,2,2024-07-16T01:00:00+00:00,2024-07-17T00:00:00+00:00,11619.9623,107.3843,49.2437,43.48
deepAR,AAPL.csv,Close,24,72,24,1161058640,3,2024-08-19T01:00:00+00:00,2024-08-20T00:00:00+00:00,12499.9877,111.5085,50.0951,43.48
deepAR,AAPL.csv,Close,24,72,24,1161058640,4,2024-09-23T01:00:00+00:00,2024-09-24T00:00:00+00:00,13899.7222,117.4075,51.4298,65.22
deepAR,AAPL.csv,Close,24,72,24,1161058640,5,2024-10-25T01:00:00+00:00,2024-10-26T00:00:00+00:00,14504.2103,119.8315,52.7473,60.87
deepAR,AAPL.csv,Close,24,72,24,1161058640,6,2024-11-29T01:00:00+00:00,2024-11-30T00:00:00+00:00,19912.1368,140.5342,56.771,39.13
deepAR,AAPL.csv,Close,24,72,24,1161058640,7,2025-01-06T01:00:00+00:00,2025-01-07T00:00:00+00:00,14543.4087,120.2626,52.0615,47.83
deepAR,AAPL.csv,Close,24,72,24,1161058640,8,2025-02-11T01:00:00+00:00,2025-02-12T00:00:00+00:00,14945.138,122.0078,52.3885,43.48
deepAR,AAPL.csv,Close,24,72,24,1161058640,9,2025-03-18T01:00:00+00:00,2025-03-19T00:00:00+00:00,8935.8791,93.7565,45.5671,56.52
deepAR,AAPL.csv,Close,24,72,24,1161058640,10,2025-04-22T01:00:00+00:00,2025-04-23T00:00:00+00:00,8548.186,92.0538,44.8869,56.52
deepAR,AAPL.csv,Close,24,72,24,1161058640,11,2025-05-27T01:00:00+00:00,2025-05-28T00:00:00+00:00,7839.3705,88.1386,43.9849,43.48
deepAR,AAPL.csv,Close,24,72,24,1161058640,12,2025-07-01T01:00:00+00:00,2025-07-02T00:00:00+00:00,9329.195,96.3246,45.9413,39.13
deepAR,AAPL.csv,Close,24,72,24,1161058640,13,2025-08-05T01:00:00+00:00,2025-08-06T00:00:00+00:00,13723.152,116.4583,50.5595,56.52
deepAR,AAPL.csv,Close,24,72,24,1161058640,14,2025-09-09T01:00:00+00:00,2025-09-10T00:00:00+00:00,19034.3382,136.9911,55.098,47.83
deepAR,AAPL.csv,Close,24,72,24,1161058640,15,2025-10-13T01:00:00+00:00,2025-10-14T00:00:00+00:00,23961.1473,153.9899,58.0563,39.13
deepAR,AAPL.csv,Close,24,72,24,1161058640,16,2025-11-14T01:00:00+00:00,2025-11-15T00:00:00+00:00,28236.9882,167.7048,60.8264,39.13
